Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,configuration,scenario,child_scenario
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,7008034766.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,38783988.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cFix,175938173791.1,6.495112656400001e9,3.8567351404900002e9,5.01896660271e9,6.832653892189999e9,1.016886023339e10,7.158551136940001e9,3.51218754175e9,3.6921661058799996e9,1.0453014518150002e10,8.398900448159999e9,4.1639633578e8,9.787330760889996e9,3.5122716166700006e9,5.36057792662e9,1.0060373750369999e10,1.111491369542e10,5.5713681956e9,3.9700461843900003e9,4.176484399439999e9,1.0007017628730003e10,9.43725556986e9,8.612243681259996e9,6.669495701990001e9,5.04069879556e9,1.284691089243e10,3.76764038007e9,2045,TEMOA,0.7,20-week-foresight-current-policy,foresight,current_policies,none
cVar,55074895272.3,1.445194371349862e9,1.9887419671778412e9,2.9596376374197383e9,6.372473408845771e9,1.369072360338946e9,2.496549019288876e9,1.4970572131207163e9,2.6273562490463448e9,2.3875570647004256e9,1.8678431276316469e9,4.900315170132356e8,5.767286818837273e8,1.2891383347998073e9,7.035836487624251e8,5.217198937725317e9,4.623178584340028e9,3.7107771764704525e8,3.6434324828144866e8,2.4808642028835613e8,5.905714070353664e8,3.1058111266082163e9,2.3924749648849063e9,4.697115919644872e9,1.4042286855471902e9,3.8327944846937294e9,1.5704917418861362e8,2045,TEMOA,0.2,20-week-foresight-current-policy,foresight,current_policies,none
cNSE,4812181641.6,1.4555175375515437e8,7.813333817468411e6,2.922264155414815e8,2.490620355492802e8,6.120219921748523e8,1.831794129182972e8,2.3415296231161397e7,3.441952060613608e7,2.5179527185124034e8,1.0929657765219331e8,6.22097602255178e8,6986.0984100736505,9.368286578663662e6,1.4627635170782608e8,2.1474527214684233e8,3.2711964104644593e7,2.268320252994992e8,1.214044924353679e8,2.413264666020599e7,9.202494007584132e7,2.703169484701321e8,3.288768096371991e8,1.5292243288550374e8,2.3505042425890774e8,4.2662534696946675e8,7501.90098581243,2045,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cStart,2330199107.4,7.421417237797922e7,9.06989353123463e7,9.199109877462797e7,1.4163494297545195e8,5.249607239625153e7,9.973291644603184e7,3.2542818160317324e7,1.4716334090909246e8,1.615214620725221e8,4.557098870563429e7,1.2380355784022976e7,1.940035145685134e7,4.589156671406315e7,3.525092237880731e7,6.553463580129224e7,8.134818840953907e7,4.984541611088161e7,3.132487553679554e7,2.5260549715068165e7,7.272935596021271e7,1.3769749898358506e8,1.050466661620945e8,1.683246379109543e8,1.2375657552532063e8,3.996505825763191e8,1.919018023020232e7,2045,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,7523980814.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,34803053.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cFix,183694744762.2,6.751889118210002e9,4.23268721696e9,5.492588173549998e9,7.422948637490001e9,9.966378723939999e9,7.97667056167e9,3.7759109099800005e9,4.0278857063299994e9,1.069545113645e10,9.082746530029999e9,4.593861234200001e8,1.003457245978e10,3.423608456539999e9,5.35319308429e9,1.0777456943530003e10,1.172928603278e10,5.859465446459998e9,3.8206246307099996e9,4.034154691509999e9,9.711290981660002e9,1.0063148064839998e10,9.12604660721e9,7.294519389079999e9,5.24345370593e9,1.3825538159590002e10,3.5138432702200003e9,2050,TEMOA,0.7,20-week-foresight-current-policy,foresight,current_policies,none
cVar,62112895496.2,1.8601307625390143e9,2.2571758478793664e9,3.759509024214598e9,6.802486168610155e9,1.5005772446048508e9,3.2862293865466986e9,1.650911135778945e9,2.7916354253199587e9,2.9743788598295226e9,2.7295892382552934e9,4.7118873271220046e8,5.1427147239471483e8,1.185940332990439e9,5.972220674207083e8,5.481916191882866e9,4.956350263465761e9,4.7846525571694523e8,2.6569133275068435e8,1.9094625845443606e8,4.7116570884837294e8,3.4077543857915635e9,2.767208769493678e9,4.994112649823116e9,1.8108619994072332e9,4.746986999691302e9,1.6018998182907808e8,2050,TEMOA,0.2,20-week-foresight-current-policy,foresight,current_policies,none
cNSE,5788470917.1,1.4999507246485767e8,5.325819823910609e7,4.285355839300029e8,2.3474103303937224e8,6.243968012486093e8,1.2647062039043097e8,6.611448571263925e7,1.2145294499178196e8,3.06239436078349e8,2.2603722480015165e8,6.839972197671186e8,19501.92086555759,9.677066575475547e6,2.6323593755149302e8,7.272030476147483e7,4.420586207729504e7,2.601517059098535e8,2.873712750372104e8,5.02433691554506e7,1.684571149699562e8,2.862252668321761e8,5.23587445874673e8,2.559869348970975e8,1.9776865852072763e8,3.4755962006211656e8,22232.295657401137,2050,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cStart,2092553229.7,7.840499581128109e7,6.166546456972562e7,7.670335278023767e7,1.3314935596600509e8,5.815874736944273e7,8.818119459123895e7,2.005962885466201e7,1.2322458239745395e8,1.454853892533879e8,4.6146629063303806e7,1.234864326141203e7,1.925933656935871e7,3.934001263668723e7,3.2733794341089785e7,6.5256742665593095e7,6.834478165288429e7,6.3280590808381185e7,2.358993085421922e7,1.8971191158389457e7,5.9969347272370845e7,8.139561529979438e7,9.007650412220763e7,1.2957820839854339e8,1.267848587837133e8,4.1331892610508704e8,1.7125405067448847e7,2050,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,7838301986.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,28858919.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cFix,2569455370824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.7,20-week-foresight-current-policy,foresight,current_policies,none
cNSE,77538510376.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,91889924981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cStart,32422650889.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,814339183.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cVar,1090506409404.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.3,20-week-foresight-current-policy,foresight,current_policies,none
cFix,67011421614.0,2.119092146e9,9.061969310000001e8,1.082252163e9,1.7452652449999998e9,2.877426349e9,3.1728621941e9,1.2129271657e9,2.225610597e9,3.1012706970000005e9,2.459420001e9,1.04410532e8,4.905846794200001e9,2.71387881e9,1.8914824396999998e9,4.637748321400001e9,4.6540729337e9,1.8508380956000001e9,1.264900011e9,1.7019108784e9,2.3804261750000005e9,4.1820514494e9,3.5869641829999995e9,3.085020936e9,2.0848992600000002e9,5.9746145098e9,1.0900327960000002e9,2027,USENSYS,0.6,20-week-foresight-current-policy,foresight,current_policies,none
cVar,47097272063.6,7.79750221913545e8,1.411858350497074e9,1.2584996391844487e9,5.692985844667111e9,6.668145220719786e8,2.0831704898863745e9,1.4359559921058927e9,3.073994815523228e9,1.7449981458051789e9,8.908964375728137e8,5.70810752555096e8,-1.432836848378283e8,1.1481186832117386e9,4.2630662942171323e8,4.464516355723418e9,5.4251476756477785e9,6.397539901370202e8,8.060964562785848e8,2.4898110790093607e8,5.03955608009424e8,3.3320959932305965e9,1.8520202276886327e9,4.0216772866836057e9,1.583051860971908e9,2.8252645485132866e9,3.538341133077251e8,2027,USENSYS,0.4,20-week-foresight-current-policy,foresight,current_policies,none
cNSE,40602542.2,15957.071646426964,17127.429928976166,15809.651494619375,17339.122851980323,13088.445173676477,16517.66228240493,15879.029933560107,17187.436626275638,16625.113910219352,16481.621055795375,4.0190171657224074e7,16377.895132520838,16659.323921493913,15554.075903906192,17465.05890675032,15620.591847340285,15311.2010734593,16827.659770941722,16789.967505818884,16329.816734975064,16768.123490896847,17719.43475354517,16738.899580015324,17033.50915895386,17184.127037110156,17978.2369739485,2027,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cStart,515783208.4,896336.4405140037,1.0769560853486503e6,4.386679966697798e6,1.8248813239302877e6,3.12631758508932e7,8.84953474736047e6,3.773440873285521e6,1.0586435437054806e6,7.43040355711092e7,1.6744458487118501e6,4.825082210534085e6,1.3966702031105971e7,9.591242831352431e6,3.446475684726468e6,4.46483091187985e6,2.4659479421462133e6,2.1521180039895087e7,2.9509824602189764e7,2.4467883320302855e7,4.384892073420761e7,3.9496489021322527e6,1.998671977510421e6,2.184599528589539e6,2.6895840378059363e6,1.987280394627209e8,1.9016443896721475e7,2027,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,475264965.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,629317.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cFix,82561807125.6,2.9670844979999995e9,1.3700005529999998e9,1.8979071855000002e9,2.799488064e9,5.375341095999999e9,3.6017600503e9,1.631429666e9,2.3529953097e9,3.684237327e9,3.2467591536e9,9.0716512e7,6.230524506799999e9,2.713603694e9,2.5157852397000003e9,5.6187511414e9,4.7726728383e9,2.0943364656e9,1.4733917618999996e9,1.8313654234e9,3.1924976669999995e9,5.0124080789e9,4.159240355e9,3.386242252e9,2.7671671885e9,6.382678866e9,1.393422232e9,2030,USENSYS,0.7,20-week-foresight-current-policy,foresight,current_policies,none
cVar,40843053379.5,3.7439959968198055e8,1.2692281725215795e9,9.955713224123687e8,5.054778250132106e9,4.3604772142537904e8,1.851045246949086e9,6.373546925101125e8,2.6592547222469716e9,1.6103773733406816e9,6.649275715314261e8,3.624638069813393e8,-2.012122597116286e8,1.2392481575540047e9,4.946542788974193e8,4.425497316080261e9,5.0428476598145485e9,2.698529688802288e8,5.2648711921551013e8,1.665178147764654e8,1.0307105198363839e8,3.2431680856513543e9,1.423777205918851e9,4.244254670537591e9,1.198306483775623e9,2.526058911752238e9,2.2507543463337514e8,2030,USENSYS,0.3,20-week-foresight-current-policy,foresight,current_policies,none
cNSE,287339.9,10083.459453443978,10304.112647464583,10887.528180517334,11150.501887192753,9670.24433430049,10531.98228642937,10778.34903159856,10676.912413981057,11221.4593638028,10408.06677379854,13619.027486545161,11484.218271083415,11721.370933287377,10000.169875533056,10206.465430493707,10998.141584784196,11290.746770335854,11621.247927690649,11808.361038267813,11718.365724643785,10260.614334992362,10609.30915944665,12137.301347600982,10261.924026266117,12240.280595994915,11649.736249064628,2030,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cStart,748174047.8,1.283126720869437e7,7.022016850059967e6,1.3754560099979999e7,5.657734779144615e6,3.702905337516642e7,2.287158331059016e7,1.0080452319772165e7,2.105437421062416e7,1.0075745691262804e8,8.63600405862416e6,1.1548061127884036e7,2.081412554383473e7,1.7272541208653297e7,7.818561998007768e6,1.6798024915920164e7,1.4745927627373653e7,2.7164580587071124e7,3.404702974145436e7,2.5051143352435503e7,4.917232677046808e7,8.199808601875347e6,9.090884695367135e6,6.291461780534982e6,1.1894645896785589e7,2.260757358424681e8,2.2494684945380513e7,2030,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,1113883468.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,492616.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cFix,112209277503.8,3.707993293e9,2.3656923509999995e9,2.7734608475e9,4.6230958607e9,8.461746529e9,5.9341494775e9,2.2943931945000005e9,2.9219058157e9,5.425050844e9,4.5649921788e9,4.0948868e8,7.4965526978e9,2.864922635e9,3.3039669857e9,7.731503896199999e9,6.497440728399999e9,2.6871044716e9,1.8584200611e9,2.1762210944999995e9,4.4235280186e9,6.096865547900001e9,5.679991590999998e9,5.298277807999999e9,3.5759128453e9,7.182214113e9,1.8543859380000002e9,2035,USENSYS,0.7,20-week-foresight-current-policy,foresight,current_policies,none
cVar,38239350649.4,5.410432889266672e8,1.5334335368118713e9,1.409439424842775e9,4.898632003873405e9,8.253779976062162e8,8.709111746658114e8,2.6419902707166187e6,2.810941707357283e9,1.3566675509134796e9,6.203925804367397e8,4.2970608058465993e8,-7.073107279254298e7,1.3462829076028488e9,6.513184147684664e8,4.399416392082423e9,4.0175355751109095e9,1.5431324787445396e8,3.521302668925556e8,4.2160467707956284e7,-2.0597765542985556e8,2.876253873529861e9,7.744989327252804e8,4.1536624293592796e9,1.196292553531291e9,3.2412346598493605e9,1.1772320312097162e7,2035,USENSYS,0.2,20-week-foresight-current-policy,foresight,current_policies,none
cNSE,676376687.7,1.7689776836751245e7,6751.249404802938,1.240416065870035e8,6613.10658520542,7220.415451242444,7407.039877334602,6755.330198352659,6772.18792736602,1.155220386527952e8,2.267733932215907e8,2.0993932696187026e6,6797.022958934093,6935.2015742067815,7144.201016354043,10801.550722502825,7907.019134193402,961637.7967104891,6788.604788525972,6458.910953491924,7130.351590212233,7218.974878145717,7254.440387805303,7723.132164481524,4.324372797746504e7,1.4591481599810392e8,6618.5838940832455,2035,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cStart,1389676372.6,3.2047806627652064e7,5.388717202316829e7,7.821220004404145e7,5.527327719109247e7,3.503480765702106e7,6.540836917800503e7,2.348687431123598e7,5.51267109140787e7,1.2474229924955565e8,1.5747859831075996e7,7.095199156735738e6,1.784658399615905e7,3.9003600217410035e7,1.767762609507426e7,4.827521143806903e7,3.9451742542611435e7,4.83166109580076e7,3.758768790686875e7,2.9643269604025878e7,7.002089777148855e7,3.7327480480125114e7,2.6426599648497175e7,3.406223662987665e7,5.970647895813937e7,3.1358642859926707e8,2.4681341527451858e7,2035,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,1984162078.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,436920.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cFix,133548414036.2,4.700571441e9,2.798803761e9,3.9536350625000005e9,5.8891019666e9,9.797882902000002e9,5.978748709500001e9,2.7817388724999995e9,3.0710164297000003e9,6.223603385999999e9,6.118469703599999e9,7.997391789999999e8,8.171898493199999e9,3.16315822e9,3.8229682152999997e9,8.9018179492e9,7.9325209504e9,4.3898322694e9,2.2712260901e9,2.1446754075e9,5.0897602416e9,8.074944802599999e9,6.369461984999999e9,6.230558192999999e9,3.9904468203e9,8.764192486e9,2.1176404992000003e9,2040,USENSYS,0.7,20-week-foresight-current-policy,foresight,current_policies,none
cVar,39371563706.4,5.194335059602115e8,1.5582367435223334e9,2.41456663931277e9,5.048085078079061e9,1.215607120468204e9,1.119084188263282e9,2.7229678772530544e8,3.304874790051538e9,2.515419837360465e9,3.468940863008311e8,1.0753306899741902e9,-4.3172517582130706e8,1.22964530335732e9,5.471273876699669e8,4.930289797512859e9,3.8893031249830637e9,-8.800473475777925e8,1.3748212234592882e8,1.6205603678804152e7,-5.452484260506178e8,2.35628337568453e9,8.848749712183224e8,3.4850177820027585e9,1.0808072337538648e9,3.5801277761198535e9,-2.9840928946575e8,2040,USENSYS,0.2,20-week-foresight-current-policy,foresight,current_policies,none
cNSE,5083055071.1,2.3808429254990882e8,1.5389392860140547e8,4.658786972252745e8,2.0545527828863133e6,362284.46000427054,3.1943920105644673e7,8054.837965669878,8596.046846546944,1.8190079670383087e8,3.6827160992699876e9,4.170528678779808e7,9231.203307044052,1.5574705384321658e7,3.493871622747285e7,17414.462414500722,4.875502058301991e7,7.204746295022851e7,9136.869679950805,9227.779411161611,7967.868412689552,8695.399398211097,8691.88449273756,10455.361551131804,6.308338547841986e7,5.000866735155834e7,9782.895821024103,2040,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cStart,1884100621.4,6.835781881506257e7,1.1197008289508261e8,1.4335406823672286e8,8.59922207341255e7,4.7532492530871585e7,7.030434257973465e7,2.2752954611695576e7,6.5680401849819206e7,1.0131780843520233e8,2.9562919279344503e7,6.972203059638481e6,2.2171577523548447e7,4.260670244095099e7,2.3197670552228834e7,4.513966355229788e7,5.5427405778161556e7,5.588016161303499e7,3.57006191071367e7,3.271132672751219e7,7.931936129487021e7,9.106430933310921e7,4.33462686986822e7,8.6833719362456e7,1.2902760476797602e8,3.659715025153978e8,2.1905415104268637e7,2040,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cNetworkExp,3149262004.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cUnmetPolicyPenalty,524379.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.0,20-week-foresight-current-policy,foresight,current_policies,none
cFix,146878853667.9,5.168859544e9,3.3718130734e9,4.844468890499999e9,6.760431154599999e9,1.0244372432199999e10,6.967348965499998e9,2.9938768225000005e9,3.5785187817e9,7.175844787e9,6.7907638497e9,1.400381759e9,8.2832613322e9,3.1336110650000005e9,3.8143407293000007e9,9.966021118200003e9,9.0635932134e9,4.5014991524e9,2.2401044150999994e9,2.2635136915e9,5.070971298599999e9,8.6686880076e9,7.113001900999999e9,7.020751027999999e9,4.531966552299999e9,9.947299751999998e9,1.9635503512e9,2045,USENSYS,0.6,20-week-foresight-current-policy,foresight,current_policies,none
