model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region
SWITCH,MISS_to_SRCE,2027,full-base-200,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2027,full-base-200,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2027,full-base-200,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2027,full-base-200,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2027,full-base-200,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2027,full-base-200,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2027,full-base-200,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2027,full-base-200,MW,0.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2027,full-base-200,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2027,full-base-200,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2027,full-base-200,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2027,full-base-200,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2027,full-base-200,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2027,full-base-200,MW,1385.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2027,full-base-200,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2027,full-base-200,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2030,full-base-200,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2030,full-base-200,MW,8559.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2030,full-base-200,MW,5786.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2030,full-base-200,MW,3744.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2030,full-base-200,MW,2920.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2030,full-base-200,MW,35.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2030,full-base-200,MW,2647.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2030,full-base-200,MW,1965.0,,,MISC,MISE
SWITCH,PJMW_to_MISE,2030,full-base-200,MW,0.0,,,PJMW,MISE
SWITCH,MISE_to_MISW,2030,full-base-200,MW,826.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2030,full-base-200,MW,4859.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2030,full-base-200,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2030,full-base-200,MW,5018.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2030,full-base-200,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2030,full-base-200,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2030,full-base-200,MW,3030.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2030,full-base-200,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2030,full-base-200,MW,1459.0,,,MISC,SPPN
SWITCH,MISW_to_MISC,2030,full-base-200,MW,0.0,,,MISW,MISC
SWITCH,BASN_to_CANO,2030,full-base-200,MW,0.0,,,BASN,CANO
SWITCH,CASO_to_CANO,2030,full-base-200,MW,0.0,,,CASO,CANO
SWITCH,CANO_to_NWPP,2030,full-base-200,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2030,full-base-200,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2030,full-base-200,MW,4378.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2030,full-base-200,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2030,full-base-200,MW,2998.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2030,full-base-200,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2030,full-base-200,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2030,full-base-200,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2030,full-base-200,MW,7607.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2030,full-base-200,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2030,full-base-200,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2030,full-base-200,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2030,full-base-200,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2030,full-base-200,MW,2244.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2030,full-base-200,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2030,full-base-200,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2030,full-base-200,MW,0.0,,,BASN,RMRG
SWITCH,CASO_to_BASN,2030,full-base-200,MW,0.0,,,CASO,BASN
SWITCH,NWPP_to_BASN,2030,full-base-200,MW,0.0,,,NWPP,BASN
SWITCH,SRSG_to_BASN,2030,full-base-200,MW,0.0,,,SRSG,BASN
SWITCH,MISS_to_SRCE,2030,full-base-200,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2030,full-base-200,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2030,full-base-200,MW,16970.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2030,full-base-200,MW,7041.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2030,full-base-200,MW,5385.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2030,full-base-200,MW,3096.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2030,full-base-200,MW,257.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2030,full-base-200,MW,6991.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2030,full-base-200,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2030,full-base-200,MW,2913.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2030,full-base-200,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2030,full-base-200,MW,595.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2030,full-base-200,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2030,full-base-200,MW,1815.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2030,full-base-200,MW,5962.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2030,full-base-200,MW,1540.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2035,full-base-200,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2035,full-base-200,MW,987.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2035,full-base-200,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2035,full-base-200,MW,3271.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2035,full-base-200,MW,21468.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2035,full-base-200,MW,4737.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2035,full-base-200,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2035,full-base-200,MW,118.0,,,MISC,MISE
SWITCH,PJMW_to_MISE,2035,full-base-200,MW,0.0,,,PJMW,MISE
SWITCH,MISE_to_MISW,2035,full-base-200,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2035,full-base-200,MW,3175.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2035,full-base-200,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2035,full-base-200,MW,1608.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2035,full-base-200,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2035,full-base-200,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2035,full-base-200,MW,46.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2035,full-base-200,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2035,full-base-200,MW,84.0,,,MISC,SPPN
SWITCH,MISW_to_MISC,2035,full-base-200,MW,0.0,,,MISW,MISC
SWITCH,BASN_to_CANO,2035,full-base-200,MW,0.0,,,BASN,CANO
SWITCH,CASO_to_CANO,2035,full-base-200,MW,0.0,,,CASO,CANO
SWITCH,CANO_to_NWPP,2035,full-base-200,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2035,full-base-200,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2035,full-base-200,MW,846.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2035,full-base-200,MW,230.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2035,full-base-200,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2035,full-base-200,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2035,full-base-200,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2035,full-base-200,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2035,full-base-200,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2035,full-base-200,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2035,full-base-200,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2035,full-base-200,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2035,full-base-200,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2035,full-base-200,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2035,full-base-200,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2035,full-base-200,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2035,full-base-200,MW,0.0,,,BASN,RMRG
SWITCH,CASO_to_BASN,2035,full-base-200,MW,0.0,,,CASO,BASN
SWITCH,NWPP_to_BASN,2035,full-base-200,MW,0.0,,,NWPP,BASN
SWITCH,SRSG_to_BASN,2035,full-base-200,MW,0.0,,,SRSG,BASN
SWITCH,MISS_to_SRCE,2035,full-base-200,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2035,full-base-200,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2035,full-base-200,MW,3485.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2035,full-base-200,MW,1058.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2035,full-base-200,MW,475.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2035,full-base-200,MW,1449.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2035,full-base-200,MW,1252.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2035,full-base-200,MW,0.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2035,full-base-200,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2035,full-base-200,MW,1232.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2035,full-base-200,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2035,full-base-200,MW,591.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2035,full-base-200,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2035,full-base-200,MW,448.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2035,full-base-200,MW,2092.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2035,full-base-200,MW,985.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2040,full-base-200,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2040,full-base-200,MW,792.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2040,full-base-200,MW,2139.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2040,full-base-200,MW,1413.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2040,full-base-200,MW,13553.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2040,full-base-200,MW,1621.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2040,full-base-200,MW,1082.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2040,full-base-200,MW,255.0,,,MISC,MISE
SWITCH,PJMW_to_MISE,2040,full-base-200,MW,0.0,,,PJMW,MISE
SWITCH,MISE_to_MISW,2040,full-base-200,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2040,full-base-200,MW,691.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2040,full-base-200,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2040,full-base-200,MW,524.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2040,full-base-200,MW,1453.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2040,full-base-200,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2040,full-base-200,MW,684.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2040,full-base-200,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2040,full-base-200,MW,270.0,,,MISC,SPPN
SWITCH,MISW_to_MISC,2040,full-base-200,MW,0.0,,,MISW,MISC
SWITCH,BASN_to_CANO,2040,full-base-200,MW,0.0,,,BASN,CANO
SWITCH,CASO_to_CANO,2040,full-base-200,MW,0.0,,,CASO,CANO
SWITCH,CANO_to_NWPP,2040,full-base-200,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2040,full-base-200,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2040,full-base-200,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2040,full-base-200,MW,161.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2040,full-base-200,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2040,full-base-200,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2040,full-base-200,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2040,full-base-200,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2040,full-base-200,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2040,full-base-200,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2040,full-base-200,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2040,full-base-200,MW,878.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2040,full-base-200,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2040,full-base-200,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2040,full-base-200,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2040,full-base-200,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2040,full-base-200,MW,0.0,,,BASN,RMRG
SWITCH,CASO_to_BASN,2040,full-base-200,MW,0.0,,,CASO,BASN
SWITCH,NWPP_to_BASN,2040,full-base-200,MW,0.0,,,NWPP,BASN
SWITCH,SRSG_to_BASN,2040,full-base-200,MW,0.0,,,SRSG,BASN
SWITCH,MISS_to_SRCE,2040,full-base-200,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2040,full-base-200,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2040,full-base-200,MW,523.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2040,full-base-200,MW,3166.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2040,full-base-200,MW,61.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2040,full-base-200,MW,315.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2040,full-base-200,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2040,full-base-200,MW,0.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2040,full-base-200,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2040,full-base-200,MW,983.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2040,full-base-200,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2040,full-base-200,MW,431.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2040,full-base-200,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2040,full-base-200,MW,830.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2040,full-base-200,MW,75.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2040,full-base-200,MW,909.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2045,full-base-200,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2045,full-base-200,MW,0.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2045,full-base-200,MW,537.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2045,full-base-200,MW,272.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2045,full-base-200,MW,7681.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2045,full-base-200,MW,1317.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2045,full-base-200,MW,1688.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2045,full-base-200,MW,0.0,,,MISC,MISE
SWITCH,PJMW_to_MISE,2045,full-base-200,MW,0.0,,,PJMW,MISE
SWITCH,MISE_to_MISW,2045,full-base-200,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2045,full-base-200,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2045,full-base-200,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2045,full-base-200,MW,1424.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2045,full-base-200,MW,2151.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2045,full-base-200,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2045,full-base-200,MW,1524.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2045,full-base-200,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2045,full-base-200,MW,345.0,,,MISC,SPPN
SWITCH,MISW_to_MISC,2045,full-base-200,MW,0.0,,,MISW,MISC
SWITCH,BASN_to_CANO,2045,full-base-200,MW,0.0,,,BASN,CANO
SWITCH,CASO_to_CANO,2045,full-base-200,MW,0.0,,,CASO,CANO
SWITCH,CANO_to_NWPP,2045,full-base-200,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2045,full-base-200,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2045,full-base-200,MW,85.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2045,full-base-200,MW,650.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2045,full-base-200,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2045,full-base-200,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2045,full-base-200,MW,100.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2045,full-base-200,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2045,full-base-200,MW,551.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2045,full-base-200,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2045,full-base-200,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2045,full-base-200,MW,1257.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2045,full-base-200,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2045,full-base-200,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2045,full-base-200,MW,320.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2045,full-base-200,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2045,full-base-200,MW,1768.0,,,BASN,RMRG
SWITCH,CASO_to_BASN,2045,full-base-200,MW,0.0,,,CASO,BASN
SWITCH,NWPP_to_BASN,2045,full-base-200,MW,0.0,,,NWPP,BASN
SWITCH,SRSG_to_BASN,2045,full-base-200,MW,0.0,,,SRSG,BASN
SWITCH,MISS_to_SRCE,2045,full-base-200,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2045,full-base-200,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2045,full-base-200,MW,1207.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2045,full-base-200,MW,2848.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2045,full-base-200,MW,435.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2045,full-base-200,MW,1365.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2045,full-base-200,MW,373.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2045,full-base-200,MW,0.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2045,full-base-200,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2045,full-base-200,MW,726.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2045,full-base-200,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2045,full-base-200,MW,207.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2045,full-base-200,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2045,full-base-200,MW,1064.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2045,full-base-200,MW,1514.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2045,full-base-200,MW,778.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2050,full-base-200,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2050,full-base-200,MW,142.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2050,full-base-200,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2050,full-base-200,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2050,full-base-200,MW,3191.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2050,full-base-200,MW,406.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2050,full-base-200,MW,323.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2050,full-base-200,MW,276.0,,,MISC,MISE
SWITCH,PJMW_to_MISE,2050,full-base-200,MW,0.0,,,PJMW,MISE
SWITCH,MISE_to_MISW,2050,full-base-200,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2050,full-base-200,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2050,full-base-200,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2050,full-base-200,MW,963.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2050,full-base-200,MW,1882.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2050,full-base-200,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2050,full-base-200,MW,978.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2050,full-base-200,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2050,full-base-200,MW,257.0,,,MISC,SPPN
SWITCH,MISW_to_MISC,2050,full-base-200,MW,0.0,,,MISW,MISC
SWITCH,BASN_to_CANO,2050,full-base-200,MW,0.0,,,BASN,CANO
SWITCH,CASO_to_CANO,2050,full-base-200,MW,0.0,,,CASO,CANO
SWITCH,CANO_to_NWPP,2050,full-base-200,MW,0.0,,,CANO,NWPP
SWITCH,TREW_to_TRE,2050,full-base-200,MW,0.0,,,TREW,TRE
SWITCH,SPPS_to_TREW,2050,full-base-200,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2050,full-base-200,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2050,full-base-200,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2050,full-base-200,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2050,full-base-200,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2050,full-base-200,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2050,full-base-200,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2050,full-base-200,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2050,full-base-200,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2050,full-base-200,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2050,full-base-200,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2050,full-base-200,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2050,full-base-200,MW,46.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2050,full-base-200,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2050,full-base-200,MW,0.0,,,BASN,RMRG
SWITCH,CASO_to_BASN,2050,full-base-200,MW,0.0,,,CASO,BASN
SWITCH,NWPP_to_BASN,2050,full-base-200,MW,0.0,,,NWPP,BASN
SWITCH,SRSG_to_BASN,2050,full-base-200,MW,0.0,,,SRSG,BASN
SWITCH,MISS_to_SRCE,2050,full-base-200,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2050,full-base-200,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2050,full-base-200,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2050,full-base-200,MW,1058.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2050,full-base-200,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2050,full-base-200,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2050,full-base-200,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2050,full-base-200,MW,827.0,,,MISS,SRSE
SWITCH,NWPP_to_CASO,2050,full-base-200,MW,0.0,,,NWPP,CASO
SWITCH,CASO_to_SRSG,2050,full-base-200,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2050,full-base-200,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2050,full-base-200,MW,405.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2050,full-base-200,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2050,full-base-200,MW,595.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2050,full-base-200,MW,625.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2050,full-base-200,MW,0.0,,,SRSG,TRE
TEMOA,BASN_to_CANO,2023,full-base-200,MW,100.0,100.0,1.0,BASN,CANO
TEMOA,BASN_to_CASO,2023,full-base-200,MW,5920.0,5920.0,2.0,BASN,CASO
TEMOA,BASN_to_NWPP,2023,full-base-200,MW,3350.0,3350.0,3.0,BASN,NWPP
TEMOA,BASN_to_RMRG,2023,full-base-200,MW,3750.0,3751.0,4.0,BASN,RMRG
TEMOA,BASN_to_SRSG,2023,full-base-200,MW,5385.0,5385.0,5.0,BASN,SRSG
TEMOA,CANO_to_CASO,2023,full-base-200,MW,3675.0,3675.0,6.0,CANO,CASO
TEMOA,CANO_to_NWPP,2023,full-base-200,MW,3675.0,3675.0,7.0,CANO,NWPP
TEMOA,CASO_to_NWPP,2023,full-base-200,MW,2858.0,2858.0,8.0,CASO,NWPP
TEMOA,CASO_to_SRSG,2023,full-base-200,MW,4354.0,4355.0,9.0,CASO,SRSG
TEMOA,FRCC_to_SRSE,2023,full-base-200,MW,3600.0,3600.0,10.0,FRCC,SRSE
