Constraint,CapRes_1,CapRes_2,CapRes_3
t362,4.06059390982783e-9,2.6313642891787674e-9,6.843714950708048e-10
t363,3.928149892861015e-9,2.562527842481268e-9,6.581192429535903e-10
t364,3.969515553528872e-9,2.55653730376175e-9,6.617353176710173e-10
t365,3.9935255987111924e-9,2.660875542796843e-9,6.911207095899015e-10
t366,4.099574631850728e-9,2.5934172927337377e-9,8.640902354109939e-10
t367,4.2308067471665735e-9,2.5482273444812887e-9,1.8251050746428058e-9
t368,4.9493658566153995e-9,3.29319454163774e-9,3.217785633229431e-9
t369,5.629476401434288e-9,2.3714950262642132e-9,2.858017937126458e-9
t370,5.081442539302434e-9,4.033639333604815e-9,1.2760832728057376e-9
t371,5.106622025639851e-9,4.26899813194102e-9,8.622605784445618e-10
t372,4.699166303694711e-9,5.484050459226732e-9,9.61695371933168e-10
t373,4.3873731361033215e-9,7.331367917797973e-9,7.911729639769417e-10
t374,4.466260158949382e-9,4.590292327967872e-9,6.623539909556284e-10
