tech_type,planning_year,model,value,resource_name,case
Wind,2045,USENSYS,426328.0937974822,CASO_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,CASO_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2045,USENSYS,41329518.57667539,CASO_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2045,USENSYS,11436002.7747247,CASO_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,CASO_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2045,USENSYS,4463191.197926551,CASO_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,CASO_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,CASO_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,CASO_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,CASO_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,CASO_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,CASO_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2045,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2045,USENSYS,0.0,CASO_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2045,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2045,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2045,USENSYS,160496816.2246936,FRCC_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2045,USENSYS,0.0,FRCC_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2045,USENSYS,0.0,FRCC_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2045,USENSYS,0.0,FRCC_battery_moderate_0,full-base-200
Nuclear,2045,USENSYS,0.0,FRCC_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,FRCC_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,FRCC_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2045,USENSYS,6676538.847151496,FRCC_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2045,USENSYS,1962295.7550963948,FRCC_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2045,USENSYS,834326.187403808,FRCC_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2045,USENSYS,87401.95399444306,FRCC_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2045,USENSYS,13827.765901700572,FRCC_landbasedwind_class3_moderate_4_anyQual_1,full-base-200
Wind,2045,USENSYS,143749.98897279167,FRCC_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2045,USENSYS,5230289.7828235645,FRCC_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2045,USENSYS,2803331.963973659,FRCC_landbasedwind_class3_moderate_7_anyQual_0,full-base-200
Wind,2045,USENSYS,1560400.4013472763,FRCC_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2045,USENSYS,206502.5201373842,FRCC_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,46748.8430737753,FRCC_landbasedwind_class3_moderate_10_anyQual_1,full-base-200
Wind,2045,USENSYS,14738.593819679283,FRCC_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Wind,2045,USENSYS,5973534.059130633,FRCC_landbasedwind_class3_moderate_12_anyQual_0,full-base-200
Wind,2045,USENSYS,3005911.6340883984,FRCC_landbasedwind_class3_moderate_13_anyQual_0,full-base-200
Wind,2045,USENSYS,442414.0944426705,FRCC_landbasedwind_class3_moderate_14_anyQual_0,full-base-200
Wind,2045,USENSYS,276986.62910582585,FRCC_landbasedwind_class3_moderate_15_anyQual_1,full-base-200
Wind,2045,USENSYS,145109.44518461925,FRCC_landbasedwind_class3_moderate_16_anyQual_1,full-base-200
Wind,2045,USENSYS,14329.626434578176,FRCC_landbasedwind_class3_moderate_17_anyQual_1,full-base-200
Wind,2045,USENSYS,6301920.47657902,FRCC_landbasedwind_class3_moderate_18_anyQual_0,full-base-200
Wind,2045,USENSYS,2247629.0123134884,FRCC_landbasedwind_class3_moderate_19_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_20_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_21_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_22_anyQual_1,full-base-200
Wind,2045,USENSYS,223549.75197806337,FRCC_landbasedwind_class3_moderate_23_anyQual_1,full-base-200
Solar,2045,USENSYS,32813456.500899367,FRCC_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2045,USENSYS,36839704.30318533,FRCC_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2045,USENSYS,13680709.789196773,FRCC_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2045,USENSYS,465386.4992020527,FRCC_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2045,USENSYS,6974220.123029975,FRCC_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,FRCC_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class3_moderate_fixed_1_1,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class3_moderate_fixed_1_2,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class3_moderate_fixed_1_3,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2045,USENSYS,0.0,FRCC_offshorewind_class12_moderate_floating_0_3,full-base-200
Natural Gas CC,2045,USENSYS,32710721.62135648,ISNE_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2045,USENSYS,118148.50694935762,ISNE_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2045,USENSYS,16838088.272871107,ISNE_battery_moderate_0,full-base-200
Nuclear,2045,USENSYS,0.0,ISNE_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,ISNE_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,ISNE_hydrogen_hframe_cc_moderate_0,full-base-200
Solar,2045,USENSYS,46870396.27717433,ISNE_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2045,USENSYS,973306.8490389296,ISNE_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,ISNE_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2045,USENSYS,41754413.95887409,ISNE_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2045,USENSYS,1098011.721820931,ISNE_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2045,USENSYS,38888503.102935135,ISNE_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2045,USENSYS,595172.4645437836,ISNE_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2045,USENSYS,36466058.65055833,ISNE_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2045,USENSYS,842912.9862465537,ISNE_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,ISNE_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,ISNE_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,ISNE_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class3_moderate_fixed_1_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class3_moderate_fixed_1_2,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class3_moderate_fixed_1_3,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2045,USENSYS,0.0,ISNE_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2045,USENSYS,81976310.00891688,MISC_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2045,USENSYS,0.0,MISC_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2045,USENSYS,0.0,MISC_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2045,USENSYS,0.0,MISC_battery_moderate_0,full-base-200
Nuclear,2045,USENSYS,0.0,MISC_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISC_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISC_hydrogen_hframe_cc_moderate_0,full-base-200
Solar,2045,USENSYS,28872223.541545536,MISC_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2045,USENSYS,4518796.891180646,MISC_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2045,USENSYS,17432743.32916153,MISC_utilitypv_class1_moderate_2_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_3_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_7_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_8_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISC_utilitypv_class1_moderate_14_anyQual_1,full-base-200
Wind,2045,USENSYS,23334698.29214492,MISC_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2045,USENSYS,10845004.757781768,MISC_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2045,USENSYS,14966527.621196384,MISC_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2045,USENSYS,18062119.538530853,MISC_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2045,USENSYS,15422794.013018206,MISC_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2045,USENSYS,17643786.836031847,MISC_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2045,USENSYS,9161501.85220195,MISC_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2045,USENSYS,17141893.117485505,MISC_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,MISC_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISC_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,MISC_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISC_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
CCS,2045,USENSYS,53158319.88773209,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2045,USENSYS,0.0,MISE_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2045,USENSYS,0.0,MISE_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2045,USENSYS,0.0,MISE_battery_moderate_0,full-base-200
Nuclear,2045,USENSYS,0.0,MISE_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISE_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISE_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2045,USENSYS,318293.18610682053,MISE_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2045,USENSYS,213771.535371212,MISE_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2045,USENSYS,309148.82130378287,MISE_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2045,USENSYS,2567739.3803226342,MISE_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2045,USENSYS,1888520.594170788,MISE_landbasedwind_class3_moderate_4_anyQual_1,full-base-200
Wind,2045,USENSYS,518617.60634039104,MISE_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2045,USENSYS,369300.9534817913,MISE_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2045,USENSYS,49161.30104268696,MISE_landbasedwind_class3_moderate_7_anyQual_0,full-base-200
Wind,2045,USENSYS,167291.45606342898,MISE_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2045,USENSYS,3771407.1125448416,MISE_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,872103.0643455382,MISE_landbasedwind_class3_moderate_10_anyQual_1,full-base-200
Wind,2045,USENSYS,390673.9804061505,MISE_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Wind,2045,USENSYS,41156.21533483271,MISE_landbasedwind_class3_moderate_12_anyQual_0,full-base-200
Wind,2045,USENSYS,47599.89021158567,MISE_landbasedwind_class3_moderate_13_anyQual_0,full-base-200
Wind,2045,USENSYS,13864.666881333924,MISE_landbasedwind_class3_moderate_14_anyQual_0,full-base-200
Wind,2045,USENSYS,2152185.0898564225,MISE_landbasedwind_class3_moderate_15_anyQual_1,full-base-200
Wind,2045,USENSYS,1254224.6051872715,MISE_landbasedwind_class3_moderate_16_anyQual_1,full-base-200
Wind,2045,USENSYS,1978285.457872524,MISE_landbasedwind_class3_moderate_17_anyQual_1,full-base-200
Wind,2045,USENSYS,14439.55837966083,MISE_landbasedwind_class3_moderate_18_anyQual_0,full-base-200
Wind,2045,USENSYS,11616.133198980098,MISE_landbasedwind_class3_moderate_19_anyQual_0,full-base-200
Wind,2045,USENSYS,1229948.6585337385,MISE_landbasedwind_class3_moderate_20_anyQual_1,full-base-200
Wind,2045,USENSYS,2702444.857797215,MISE_landbasedwind_class3_moderate_21_anyQual_1,full-base-200
Wind,2045,USENSYS,1370530.4891097166,MISE_landbasedwind_class3_moderate_22_anyQual_1,full-base-200
Solar,2045,USENSYS,28029359.29058196,MISE_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2045,USENSYS,14063194.581047928,MISE_utilitypv_class1_moderate_2_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_20_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_27_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_35_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_44_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISE_utilitypv_class1_moderate_54_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,MISE_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2045,USENSYS,0.0,MISE_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2045,USENSYS,0.0,MISE_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2045,USENSYS,0.0,MISE_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2045,USENSYS,0.0,MISE_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2045,USENSYS,0.0,MISE_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2045,USENSYS,71082361.58145568,MISS_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2045,USENSYS,0.0,MISS_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2045,USENSYS,0.0,MISS_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2045,USENSYS,0.0,MISS_battery_moderate_0,full-base-200
Nuclear,2045,USENSYS,0.0,MISS_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISS_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISS_hydrogen_hframe_cc_moderate_0,full-base-200
Solar,2045,USENSYS,13507357.574374244,MISS_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2045,USENSYS,6680672.303082204,MISS_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2045,USENSYS,13629855.444653245,MISS_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2045,USENSYS,5960245.593130832,MISS_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISS_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2045,USENSYS,7040048.184037955,MISS_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISS_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISS_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2045,USENSYS,0.0,MISS_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2045,USENSYS,0.0,MISS_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,4849631.002693193,MISS_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2045,USENSYS,9725323.090252705,MISS_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2045,USENSYS,4866982.797262281,MISS_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2045,USENSYS,8540956.333065465,MISS_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2045,USENSYS,1030782.7986251748,MISS_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISS_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISS_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISS_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISS_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class3_moderate_fixed_1_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class3_moderate_fixed_1_2,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class3_moderate_fixed_1_3,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2045,USENSYS,0.0,MISS_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2045,USENSYS,90491222.90622516,MISW_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2045,USENSYS,0.0,MISW_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2045,USENSYS,0.0,MISW_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2045,USENSYS,1708603.0267992415,MISW_battery_moderate_0,full-base-200
Nuclear,2045,USENSYS,0.0,MISW_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISW_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2045,USENSYS,0.0,MISW_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2045,USENSYS,29676965.43603122,MISW_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2045,USENSYS,3829854.4059700863,MISW_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2045,USENSYS,33950793.27782569,MISW_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2045,USENSYS,21062760.567061186,MISW_landbasedwind_class3_moderate_3_anyQual_0,full-base-200
Wind,2045,USENSYS,35294676.8697422,MISW_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2045,USENSYS,7174359.561612105,MISW_landbasedwind_class3_moderate_5_anyQual_0,full-base-200
Wind,2045,USENSYS,4330359.810133132,MISW_landbasedwind_class3_moderate_6_anyQual_1,full-base-200
Wind,2045,USENSYS,33732641.82880104,MISW_landbasedwind_class3_moderate_7_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISW_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISW_landbasedwind_class3_moderate_9_anyQual_0,full-base-200
Wind,2045,USENSYS,0.0,MISW_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
