model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region,km,end_cap,start_cap,cap
SWITCH,SRCA_to_SRCE,2023,full-base-50,MW,226220.0,226238.0,,SRCA,SRCE,1047.313910703395,216.01779,216.0,
SWITCH,PJMD_to_SRCA,2023,full-base-50,MW,525255.0,525268.0,,PJMD,SRCA,525.2547915890101,1000.025,1000.0,
SWITCH,SRCA_to_SRSE,2023,full-base-50,MW,1051339.0,1051343.0,,SRCA,SRSE,750.9564568673488,1400.00593,1400.0,
SWITCH,NYCW_to_NYUP,2023,full-base-50,MW,794072.0,794073.0,,NYCW,NYUP,319.03239545042265,2489.00544,2489.0,
SWITCH,PJMW_to_SRCE,2023,full-base-50,MW,1809620.0,1809626.0,,PJMW,SRCE,542.940224506259,3333.01168,3333.0,
SWITCH,PJMD_to_PJMW,2023,full-base-50,MW,3421719.0,3421727.0,,PJMD,PJMW,493.7545177764829,6930.01565,6930.0,
SWITCH,BASN_to_RMRG,2023,full-base-50,MW,5546133.0,5546144.0,,BASN,RMRG,1478.968739910536,3750.00761,3750.0,
SWITCH,BASN_to_CASO,2023,full-base-50,MW,6232667.0,6232667.0,,BASN,CASO,1052.8154002870249,5920.00003,5920.0,
SWITCH,BASN_to_NWPP,2023,full-base-50,MW,7181335.0,7181353.0,,BASN,NWPP,2143.6820330805017,3350.00826,3350.0,
SWITCH,BASN_to_SRSG,2023,full-base-50,MW,6445229.0,6445240.0,,BASN,SRSG,1196.8856954277987,5385.0088,5385.0,
SWITCH,MISS_to_SRCE,2023,full-base-50,MW,3726069.0,3726080.0,,MISS,SRCE,910.5740119711644,4092.01169,4092.0,
SWITCH,SRCE_to_SRSE,2023,full-base-50,MW,2585542.0,2585550.0,,SRCE,SRSE,808.9930595294763,3196.01012,3196.0,
SWITCH,MISS_to_SPPS,2023,full-base-50,MW,1838598.0,1839089.0,,MISS,SPPS,1083.4402589451677,1697.45273,1697.0,
SWITCH,SPPS_to_SRSG,2023,full-base-50,MW,1545958.0,1545984.0,,SPPS,SRSG,1530.6511537017682,1010.01731,1010.0,
SWITCH,SPPN_to_SPPS,2023,full-base-50,MW,0.0,6437.0,,SPPN,SPPS,679.4249275747745,9.47406,0.0,
SWITCH,NWPP_to_RMRG,2023,full-base-50,MW,102557.0,102562.0,,NWPP,RMRG,256.39318164425606,400.01815,400.0,
SWITCH,RMRG_to_SRSG,2023,full-base-50,MW,891491.0,891673.0,,RMRG,SRSG,1451.9389962866967,614.12568,614.0,
SWITCH,MISS_to_SRSE,2023,full-base-50,MW,735738.0,735783.0,,MISS,SRSE,825.7437764420143,891.05477,891.0,
SWITCH,CASO_to_NWPP,2023,full-base-50,MW,5313368.0,5313379.0,,CASO,NWPP,1859.1210098249196,2858.00607,2858.0,
SWITCH,CASO_to_SRSG,2023,full-base-50,MW,2919044.0,2919094.0,,CASO,SRSG,670.4280089248628,4354.07513,4354.0,
SWITCH,MISW_to_SPPN,2023,full-base-50,MW,5589987.0,5590016.0,,MISW,SPPN,1014.1486283848258,5512.02851,5512.0,
SWITCH,NWPP_to_SPPN,2023,full-base-50,MW,0.0,2389.0,,NWPP,SPPN,2877.9361274282305,0.83011,0.0,
SWITCH,MISW_to_NWPP,2023,full-base-50,MW,2808140.0,2811568.0,,MISW,NWPP,14040.700523946523,200.24417,200.0,
SWITCH,RMRG_to_SPPN,2023,full-base-50,MW,320034.0,1396388.0,,RMRG,SPPN,780.5713741841813,1788.93,410.0,
SWITCH,RMRG_to_SPPC,2023,full-base-50,MW,196692.0,196773.0,,RMRG,SPPC,936.6269837220768,210.08709,210.0,
SWITCH,SRSG_to_TRE,2023,full-base-50,MW,0.0,2057.0,,SRSG,TRE,1692.23667175099,1.21528,0.0,
SWITCH,MISC_to_PJMC,2027,full-base-50,MW,15.0,,,MISC,PJMC,626.2046711986147,,,0.0236699999995835
SWITCH,PJMC_to_PJMW,2027,full-base-50,MW,25.0,,,PJMC,PJMW,484.9526117173539,,,0.0524900000000343
SWITCH,MISW_to_PJMC,2027,full-base-50,MW,11.0,,,MISW,PJMC,577.3769837220765,,,0.0185700000001816
SWITCH,NYUP_to_PJME,2027,full-base-50,MW,8.0,,,NYUP,PJME,316.61636032760543,,,0.0248699999999644
SWITCH,PJME_to_PJMW,2027,full-base-50,MW,16.0,,,PJME,PJMW,482.9870637110515,,,0.0328500000000531
SWITCH,NYCW_to_PJME,2027,full-base-50,MW,367446.0,,,NYCW,PJME,81.02077938846139,,,4535.20555
SWITCH,PJMD_to_PJME,2027,full-base-50,MW,10.0,,,PJMD,PJME,139.26433395480618,,,0.0684100000000853
SWITCH,MISC_to_MISE,2027,full-base-50,MW,1336.0,,,MISC,MISE,993.3851724175372,,,1.34444
SWITCH,PJMW_to_MISE,2027,full-base-50,MW,13.0,,,PJMW,MISE,672.2944948093907,,,0.0189399999999295
SWITCH,MISE_to_MISW,2027,full-base-50,MW,1422.0,,,MISE,MISW,1338.0895372438338,,,1.06289
SWITCH,ISNE_to_NYUP,2027,full-base-50,MW,18.0,,,ISNE,NYUP,422.4133412443229,,,0.0422799999998915
SWITCH,ISNE_to_NYCW,2027,full-base-50,MW,2.0,,,ISNE,NYCW,208.76319678780865,,,0.0102000000000543
SWITCH,MISC_to_SPPC,2027,full-base-50,MW,98.0,,,MISC,SPPC,696.0754685319118,,,0.1405400000001009
SWITCH,MISC_to_PJMW,2027,full-base-50,MW,26.0,,,MISC,PJMW,636.7767278564246,,,0.0407599999998637
SWITCH,MISC_to_SRCE,2027,full-base-50,MW,29.0,,,MISC,SRCE,807.5788459671032,,,0.0362199999999575
SWITCH,MISC_to_SPPS,2027,full-base-50,MW,38.0,,,MISC,SPPS,1164.3004320004338,,,0.0323399999999765
SWITCH,MISC_to_MISS,2027,full-base-50,MW,694.0,,,MISC,MISS,1432.2313664952487,,,0.4845100000000002
SWITCH,MISC_to_SPPN,2027,full-base-50,MW,2435.0,,,MISC,SPPN,919.2234841721058,,,2.64863
SWITCH,MISW_to_MISC,2027,full-base-50,MW,0.0,,,MISW,MISC,1370.4981771620598,,,0.0001999999999497
SWITCH,BASN_to_CANO,2027,full-base-50,MW,22.0,,,BASN,CANO,1613.3847128003597,,,0.0139099999999956
SWITCH,CANO_to_CASO,2027,full-base-50,MW,298.0,,,CANO,CASO,678.496525078502,,,0.4397399999998015
SWITCH,CANO_to_NWPP,2027,full-base-50,MW,13.0,,,CANO,NWPP,1302.6110658309303,,,0.010240000000067
SWITCH,TREW_to_TRE,2027,full-base-50,MW,5.0,,,TREW,TRE,694.9819646586291,,,0.0076499999995576
SWITCH,SPPS_to_TREW,2027,full-base-50,MW,950597.0,,,SPPS,TREW,594.5912331781975,,,1598.74064
SWITCH,SPPC_to_SPPS,2027,full-base-50,MW,7.0,,,SPPC,SPPS,455.0277413171593,,,0.0158900000001267
SWITCH,MISS_to_SPPC,2027,full-base-50,MW,3577.0,,,MISS,SPPC,1264.309793619994,,,2.82948
SWITCH,SPPC_to_SPPN,2027,full-base-50,MW,409186.0,,,SPPC,SPPN,261.19343417595013,,,1566.60306
SWITCH,MISW_to_SPPC,2027,full-base-50,MW,1417.0,,,MISW,SPPC,1195.0293103479462,,,1.18591
SWITCH,FRCC_to_SRSE,2027,full-base-50,MW,46.0,,,FRCC,SRSE,930.705776696937,,,0.0498600000000806
SWITCH,SPPS_to_TRE,2027,full-base-50,MW,56.0,,,SPPS,TRE,501.3042951289656,,,0.1116799999999784
SWITCH,PJMW_to_SRCA,2027,full-base-50,MW,4.0,,,PJMW,SRCA,900.2912298442393,,,0.0048699999999826
SWITCH,SRCA_to_SRCE,2027,full-base-50,MW,19.0,,,SRCA,SRCE,1047.313910703395,,,0.0177899999999908
SWITCH,PJMD_to_SRCA,2027,full-base-50,MW,13.0,,,PJMD,SRCA,525.2547915890101,,,0.0249999999999772
SWITCH,SRCA_to_SRSE,2027,full-base-50,MW,4.0,,,SRCA,SRSE,750.9564568673488,,,0.0059300000000348
SWITCH,NYCW_to_NYUP,2027,full-base-50,MW,2.0,,,NYCW,NYUP,319.03239545042265,,,0.0054399999999077
SWITCH,PJMW_to_SRCE,2027,full-base-50,MW,6.0,,,PJMW,SRCE,542.940224506259,,,0.0116800000000694
SWITCH,PJMD_to_PJMW,2027,full-base-50,MW,8.0,,,PJMD,PJMW,493.7545177764829,,,0.0156500000002779
SWITCH,BASN_to_RMRG,2027,full-base-50,MW,11.0,,,BASN,RMRG,1478.968739910536,,,0.0076100000001133
SWITCH,BASN_to_CASO,2027,full-base-50,MW,0.0,,,BASN,CASO,1052.8154002870249,,,3.000000015163096e-05
SWITCH,BASN_to_NWPP,2027,full-base-50,MW,18.0,,,BASN,NWPP,2143.6820330805017,,,0.0082600000000638
SWITCH,BASN_to_SRSG,2027,full-base-50,MW,11.0,,,BASN,SRSG,1196.8856954277987,,,0.00879999999961
SWITCH,MISS_to_SRCE,2027,full-base-50,MW,11.0,,,MISS,SRCE,910.5740119711644,,,0.0116899999998167
SWITCH,SRCE_to_SRSE,2027,full-base-50,MW,8.0,,,SRCE,SRSE,808.9930595294763,,,0.0101199999999153
SWITCH,MISS_to_SPPS,2027,full-base-50,MW,491.0,,,MISS,SPPS,1083.4402589451677,,,0.4527299999999741
SWITCH,SPPS_to_SRSG,2027,full-base-50,MW,26.0,,,SPPS,SRSG,1530.6511537017682,,,0.0173099999999521
SWITCH,SPPN_to_SPPS,2027,full-base-50,MW,6437.0,,,SPPN,SPPS,679.4249275747745,,,9.47406
SWITCH,NWPP_to_RMRG,2027,full-base-50,MW,5.0,,,NWPP,RMRG,256.39318164425606,,,0.0181499999999914
SWITCH,RMRG_to_SRSG,2027,full-base-50,MW,182.0,,,RMRG,SRSG,1451.9389962866967,,,0.1256799999999884
SWITCH,MISS_to_SRSE,2027,full-base-50,MW,45.0,,,MISS,SRSE,825.7437764420143,,,0.0547699999999622
SWITCH,NWPP_to_CASO,2027,full-base-50,MW,11.0,,,NWPP,CASO,1859.1210098249196,,,0.0060699999999087
SWITCH,CASO_to_SRSG,2027,full-base-50,MW,50.0,,,CASO,SRSG,670.4280089248628,,,0.075130000000172
SWITCH,MISW_to_SPPN,2027,full-base-50,MW,29.0,,,MISW,SPPN,1014.1486283848258,,,0.0285100000000966
SWITCH,NWPP_to_SPPN,2027,full-base-50,MW,2389.0,,,NWPP,SPPN,2877.9361274282305,,,0.83011
SWITCH,MISW_to_NWPP,2027,full-base-50,MW,3428.0,,,MISW,NWPP,14040.700523946523,,,0.2441699999999969
SWITCH,RMRG_to_SPPN,2027,full-base-50,MW,1076353.0,,,RMRG,SPPN,780.5713741841813,,,1378.93
SWITCH,RMRG_to_SPPC,2027,full-base-50,MW,82.0,,,RMRG,SPPC,936.6269837220768,,,0.0870899999999892
SWITCH,SRSG_to_TRE,2027,full-base-50,MW,2057.0,,,SRSG,TRE,1692.23667175099,,,1.21528
SWITCH,MISC_to_PJMC,2030,full-base-50,MW,37.0,,,MISC,PJMC,626.2046711986147,,,0.0584000000008018
SWITCH,PJMC_to_PJMW,2030,full-base-50,MW,1757177.0,,,PJMC,PJMW,484.9526117173539,,,3623.39843
SWITCH,MISW_to_PJMC,2030,full-base-50,MW,419935.0,,,MISW,PJMC,577.3769837220765,,,727.31484
SWITCH,NYUP_to_PJME,2030,full-base-50,MW,30.0,,,NYUP,PJME,316.61636032760543,,,0.093610000000126
SWITCH,PJME_to_PJMW,2030,full-base-50,MW,59.0,,,PJME,PJMW,482.9870637110515,,,0.1221599999998943
SWITCH,NYCW_to_PJME,2030,full-base-50,MW,93985.0,,,NYCW,PJME,81.02077938846139,,,1160.0103
SWITCH,PJMD_to_PJME,2030,full-base-50,MW,10.0,,,PJMD,PJME,139.26433395480618,,,0.0721799999998893
SWITCH,MISC_to_MISE,2030,full-base-50,MW,437415.0,,,MISC,MISE,993.3851724175372,,,440.32793
SWITCH,PJMW_to_MISE,2030,full-base-50,MW,292.0,,,PJMW,MISE,672.2944948093907,,,0.434360000000197
SWITCH,MISE_to_MISW,2030,full-base-50,MW,823309.0,,,MISE,MISW,1338.0895372438338,,,615.2865999999999
SWITCH,ISNE_to_NYUP,2030,full-base-50,MW,394254.0,,,ISNE,NYUP,422.4133412443229,,,933.3370000000002
SWITCH,ISNE_to_NYCW,2030,full-base-50,MW,2.0,,,ISNE,NYCW,208.76319678780865,,,0.0107999999999037
SWITCH,MISC_to_SPPC,2030,full-base-50,MW,2008120.0,,,MISC,SPPC,696.0754685319118,,,2884.91722
SWITCH,MISC_to_PJMW,2030,full-base-50,MW,5.0,,,MISC,PJMW,636.7767278564246,,,0.0074700000004668
SWITCH,MISC_to_SRCE,2030,full-base-50,MW,141.0,,,MISC,SRCE,807.5788459671032,,,0.1742800000001807
SWITCH,MISC_to_SPPS,2030,full-base-50,MW,181.0,,,MISC,SPPS,1164.3004320004338,,,0.1550700000000233
SWITCH,MISC_to_MISS,2030,full-base-50,MW,34.0,,,MISC,MISS,1432.2313664952487,,,0.0237799999999879
SWITCH,MISC_to_SPPN,2030,full-base-50,MW,839466.0,,,MISC,SPPN,919.2234841721058,,,913.23392
SWITCH,MISW_to_MISC,2030,full-base-50,MW,37.0,,,MISW,MISC,1370.4981771620598,,,0.0267900000001191
SWITCH,BASN_to_CANO,2030,full-base-50,MW,24.0,,,BASN,CANO,1613.3847128003597,,,0.0150500000000022
SWITCH,CANO_to_CASO,2030,full-base-50,MW,30.0,,,CANO,CASO,678.496525078502,,,0.0438000000003739
SWITCH,CANO_to_NWPP,2030,full-base-50,MW,57.0,,,CANO,NWPP,1302.6110658309303,,,0.0436500000000705
SWITCH,TREW_to_TRE,2030,full-base-50,MW,0.0,,,TREW,TRE,694.9819646586291,,,0.0001799999990907
SWITCH,SPPS_to_TREW,2030,full-base-50,MW,880746.0,,,SPPS,TREW,594.5912331781975,,,1481.26238
SWITCH,SPPC_to_SPPS,2030,full-base-50,MW,644.0,,,SPPC,SPPS,455.0277413171593,,,1.4158699999998134
SWITCH,MISS_to_SPPC,2030,full-base-50,MW,2052938.0,,,MISS,SPPC,1264.309793619994,,,1623.7616999999998
SWITCH,SPPC_to_SPPN,2030,full-base-50,MW,3.0,,,SPPC,SPPN,261.19343417595013,,,0.0116200000002208
SWITCH,MISW_to_SPPC,2030,full-base-50,MW,557.0,,,MISW,SPPC,1195.0293103479462,,,0.46591
SWITCH,FRCC_to_SRSE,2030,full-base-50,MW,490.0,,,FRCC,SRSE,930.705776696937,,,0.5268599999999424
SWITCH,SPPS_to_TRE,2030,full-base-50,MW,2466929.0,,,SPPS,TRE,501.3042951289656,,,4921.02089
SWITCH,PJMW_to_SRCA,2030,full-base-50,MW,26.0,,,PJMW,SRCA,900.2912298442393,,,0.02866999999992
SWITCH,SRCA_to_SRCE,2030,full-base-50,MW,7.0,,,SRCA,SRCE,1047.313910703395,,,0.0071000000000083
SWITCH,PJMD_to_SRCA,2030,full-base-50,MW,86.0,,,PJMD,SRCA,525.2547915890101,,,0.1642100000000255
SWITCH,SRCA_to_SRSE,2030,full-base-50,MW,2.0,,,SRCA,SRSE,750.9564568673488,,,0.0027099999999791
SWITCH,NYCW_to_NYUP,2030,full-base-50,MW,19.0,,,NYCW,NYUP,319.03239545042265,,,0.0598199999999451
SWITCH,PJMW_to_SRCE,2030,full-base-50,MW,39.0,,,PJMW,SRCE,542.940224506259,,,0.0714899999998124
SWITCH,PJMD_to_PJMW,2030,full-base-50,MW,6.0,,,PJMD,PJMW,493.7545177764829,,,0.0126499999996667
SWITCH,BASN_to_RMRG,2030,full-base-50,MW,453.0,,,BASN,RMRG,1478.968739910536,,,0.3064500000000407
SWITCH,BASN_to_CASO,2030,full-base-50,MW,22.0,,,BASN,CASO,1052.8154002870249,,,0.0212899999996807
SWITCH,BASN_to_NWPP,2030,full-base-50,MW,123.0,,,BASN,NWPP,2143.6820330805017,,,0.0574299999998402
SWITCH,BASN_to_SRSG,2030,full-base-50,MW,47.0,,,BASN,SRSG,1196.8856954277987,,,0.0389600000007703
SWITCH,MISS_to_SRCE,2030,full-base-50,MW,63.0,,,MISS,SRCE,910.5740119711644,,,0.0693700000001626
SWITCH,SRCE_to_SRSE,2030,full-base-50,MW,24.0,,,SRCE,SRSE,808.9930595294763,,,0.0301400000003013
SWITCH,MISS_to_SPPS,2030,full-base-50,MW,10940944.0,,,MISS,SPPS,1083.4402589451677,,,10098.336
SWITCH,SPPS_to_SRSG,2030,full-base-50,MW,5786811.0,,,SPPS,SRSG,1530.6511537017682,,,3780.62046
SWITCH,SPPN_to_SPPS,2030,full-base-50,MW,2746355.0,,,SPPN,SPPS,679.4249275747745,,,4042.17637
SWITCH,NWPP_to_RMRG,2030,full-base-50,MW,17.0,,,NWPP,RMRG,256.39318164425606,,,0.0665900000000192
SWITCH,RMRG_to_SRSG,2030,full-base-50,MW,126.0,,,RMRG,SRSG,1451.9389962866967,,,0.0864800000000514
SWITCH,MISS_to_SRSE,2030,full-base-50,MW,148.0,,,MISS,SRSE,825.7437764420143,,,0.1796500000000378
SWITCH,NWPP_to_CASO,2030,full-base-50,MW,2.0,,,NWPP,CASO,1859.1210098249196,,,0.0009100000002035
SWITCH,CASO_to_SRSG,2030,full-base-50,MW,71.0,,,CASO,SRSG,670.4280089248628,,,0.10617000000002
SWITCH,MISW_to_SPPN,2030,full-base-50,MW,12.0,,,MISW,SPPN,1014.1486283848258,,,0.0117300000001705
SWITCH,NWPP_to_SPPN,2030,full-base-50,MW,7659.0,,,NWPP,SPPN,2877.9361274282305,,,2.66142
SWITCH,MISW_to_NWPP,2030,full-base-50,MW,899.0,,,MISW,NWPP,14040.700523946523,,,0.0639999999999929
SWITCH,RMRG_to_SPPN,2030,full-base-50,MW,1464632.0,,,RMRG,SPPN,780.5713741841813,,,1876.35829
SWITCH,RMRG_to_SPPC,2030,full-base-50,MW,2345149.0,,,RMRG,SPPC,936.6269837220768,,,2503.82349
SWITCH,SRSG_to_TRE,2030,full-base-50,MW,63796.0,,,SRSG,TRE,1692.23667175099,,,37.6995
SWITCH,MISC_to_PJMC,2035,full-base-50,MW,36.0,,,MISC,PJMC,626.2046711986147,,,0.0582299999996394
SWITCH,PJMC_to_PJMW,2035,full-base-50,MW,2730.0,,,PJMC,PJMW,484.9526117173539,,,5.629629999999452
SWITCH,MISW_to_PJMC,2035,full-base-50,MW,865891.0,,,MISW,PJMC,577.3769837220765,,,1499.69718
SWITCH,NYUP_to_PJME,2035,full-base-50,MW,208.0,,,NYUP,PJME,316.61636032760543,,,0.6571999999998752
SWITCH,PJME_to_PJMW,2035,full-base-50,MW,80.0,,,PJME,PJMW,482.9870637110515,,,0.1661300000000665
SWITCH,NYCW_to_PJME,2035,full-base-50,MW,112.0,,,NYCW,PJME,81.02077938846139,,,1.3865700000005745
SWITCH,PJMD_to_PJME,2035,full-base-50,MW,806967.0,,,PJMD,PJME,139.26433395480618,,,5794.49887
SWITCH,MISC_to_MISE,2035,full-base-50,MW,94.0,,,MISC,MISE,993.3851724175372,,,0.0941700000000196
SWITCH,PJMW_to_MISE,2035,full-base-50,MW,32.0,,,PJMW,MISE,672.2944948093907,,,0.0475799999999253
SWITCH,MISE_to_MISW,2035,full-base-50,MW,189656.0,,,MISE,MISW,1338.0895372438338,,,141.73611000000005
SWITCH,ISNE_to_NYUP,2035,full-base-50,MW,241523.0,,,ISNE,NYUP,422.4133412443229,,,571.7698799999998
SWITCH,ISNE_to_NYCW,2035,full-base-50,MW,2.0,,,ISNE,NYCW,208.76319678780865,,,0.007249999999999
SWITCH,MISC_to_SPPC,2035,full-base-50,MW,509716.0,,,MISC,SPPC,696.0754685319118,,,732.2705500000002
SWITCH,MISC_to_PJMW,2035,full-base-50,MW,73.0,,,MISC,PJMW,636.7767278564246,,,0.1150799999995797
SWITCH,MISC_to_SRCE,2035,full-base-50,MW,78.0,,,MISC,SRCE,807.5788459671032,,,0.0962500000000545
SWITCH,MISC_to_SPPS,2035,full-base-50,MW,403401.0,,,MISC,SPPS,1164.3004320004338,,,346.4751000000001
SWITCH,MISC_to_MISS,2035,full-base-50,MW,228.0,,,MISC,MISS,1432.2313664952487,,,0.1590300000000297
SWITCH,MISC_to_SPPN,2035,full-base-50,MW,117.0,,,MISC,SPPN,919.2234841721058,,,0.1268199999999524
SWITCH,MISW_to_MISC,2035,full-base-50,MW,69.0,,,MISW,MISC,1370.4981771620598,,,0.0499999999999545
SWITCH,BASN_to_CANO,2035,full-base-50,MW,1.0,,,BASN,CANO,1613.3847128003597,,,0.0004500000000007
SWITCH,CANO_to_CASO,2035,full-base-50,MW,3.0,,,CANO,CASO,678.496525078502,,,0.0037399999996523
SWITCH,CANO_to_NWPP,2035,full-base-50,MW,616.0,,,CANO,NWPP,1302.6110658309303,,,0.473189999999704
SWITCH,TREW_to_TRE,2035,full-base-50,MW,91.0,,,TREW,TRE,694.9819646586291,,,0.1309700000019802
SWITCH,SPPS_to_TREW,2035,full-base-50,MW,633606.0,,,SPPS,TREW,594.5912331781975,,,1065.6169499999996
SWITCH,SPPC_to_SPPS,2035,full-base-50,MW,395.0,,,SPPC,SPPS,455.0277413171593,,,0.8683700000001409
SWITCH,MISS_to_SPPC,2035,full-base-50,MW,9520.0,,,MISS,SPPC,1264.309793619994,,,7.529920000000175
SWITCH,SPPC_to_SPPN,2035,full-base-50,MW,56.0,,,SPPC,SPPN,261.19343417595013,,,0.2137699999998403
SWITCH,MISW_to_SPPC,2035,full-base-50,MW,16792.0,,,MISW,SPPC,1195.0293103479462,,,14.05177
SWITCH,FRCC_to_SRSE,2035,full-base-50,MW,63.0,,,FRCC,SRSE,930.705776696937,,,0.067489999999907
SWITCH,SPPS_to_TRE,2035,full-base-50,MW,297047.0,,,SPPS,TRE,501.3042951289656,,,592.5480400000006
SWITCH,PJMW_to_SRCA,2035,full-base-50,MW,651.0,,,PJMW,SRCA,900.2912298442393,,,0.7228200000001834
SWITCH,SRCA_to_SRCE,2035,full-base-50,MW,164.0,,,SRCA,SRCE,1047.313910703395,,,0.1569900000000075
SWITCH,PJMD_to_SRCA,2035,full-base-50,MW,91.0,,,PJMD,SRCA,525.2547915890101,,,0.1725400000000263
SWITCH,SRCA_to_SRSE,2035,full-base-50,MW,96.0,,,SRCA,SRSE,750.9564568673488,,,0.1279299999998784
SWITCH,NYCW_to_NYUP,2035,full-base-50,MW,1839.0,,,NYCW,NYUP,319.03239545042265,,,5.764439999999922
SWITCH,PJMW_to_SRCE,2035,full-base-50,MW,105.0,,,PJMW,SRCE,542.940224506259,,,0.1938800000002629
SWITCH,PJMD_to_PJMW,2035,full-base-50,MW,83.0,,,PJMD,PJMW,493.7545177764829,,,0.1685399999996661
SWITCH,BASN_to_RMRG,2035,full-base-50,MW,482.0,,,BASN,RMRG,1478.968739910536,,,0.3256699999997181
SWITCH,BASN_to_CASO,2035,full-base-50,MW,261.0,,,BASN,CASO,1052.8154002870249,,,0.2476100000003498
SWITCH,BASN_to_NWPP,2035,full-base-50,MW,327.0,,,BASN,NWPP,2143.6820330805017,,,0.152480000000196
SWITCH,BASN_to_SRSG,2035,full-base-50,MW,1470.0,,,BASN,SRSG,1196.8856954277987,,,1.2283799999995608
SWITCH,MISS_to_SRCE,2035,full-base-50,MW,19.0,,,MISS,SRCE,910.5740119711644,,,0.0204899999998815
SWITCH,SRCE_to_SRSE,2035,full-base-50,MW,170.0,,,SRCE,SRSE,808.9930595294763,,,0.210519999999633
SWITCH,MISS_to_SPPS,2035,full-base-50,MW,3001711.0,,,MISS,SPPS,1083.4402589451677,,,2770.5362800000003
SWITCH,SPPS_to_SRSG,2035,full-base-50,MW,1001180.0,,,SPPS,SRSG,1530.6511537017682,,,654.0873899999997
SWITCH,SPPN_to_SPPS,2035,full-base-50,MW,370877.0,,,SPPN,SPPS,679.4249275747745,,,545.8685599999994
SWITCH,NWPP_to_RMRG,2035,full-base-50,MW,201841.0,,,NWPP,RMRG,256.39318164425606,,,787.2334900000001
SWITCH,RMRG_to_SRSG,2035,full-base-50,MW,268.0,,,RMRG,SRSG,1451.9389962866967,,,0.1847699999999577
SWITCH,MISS_to_SRSE,2035,full-base-50,MW,688066.0,,,MISS,SRSE,825.7437764420143,,,833.26785
SWITCH,NWPP_to_CASO,2035,full-base-50,MW,622.0,,,NWPP,CASO,1859.1210098249196,,,0.3347699999999349
SWITCH,CASO_to_SRSG,2035,full-base-50,MW,426.0,,,CASO,SRSG,670.4280089248628,,,0.6353199999994104
SWITCH,MISW_to_SPPN,2035,full-base-50,MW,52.0,,,MISW,SPPN,1014.1486283848258,,,0.0511499999993247
SWITCH,NWPP_to_SPPN,2035,full-base-50,MW,87558.0,,,NWPP,SPPN,2877.9361274282305,,,30.42384
SWITCH,MISW_to_NWPP,2035,full-base-50,MW,186.0,,,MISW,NWPP,14040.700523946523,,,0.0132499999999993
SWITCH,RMRG_to_SPPN,2035,full-base-50,MW,115935.0,,,RMRG,SPPN,780.5713741841813,,,148.52557000000024
SWITCH,RMRG_to_SPPC,2035,full-base-50,MW,924602.0,,,RMRG,SPPC,936.6269837220768,,,987.16165
SWITCH,SRSG_to_TRE,2035,full-base-50,MW,138385.0,,,SRSG,TRE,1692.23667175099,,,81.77627999999999
SWITCH,MISC_to_PJMC,2040,full-base-50,MW,33.0,,,MISC,PJMC,626.2046711986147,,,0.0522799999998824
SWITCH,PJMC_to_PJMW,2040,full-base-50,MW,971225.0,,,PJMC,PJMW,484.9526117173539,,,2002.7208200000005
SWITCH,MISW_to_PJMC,2040,full-base-50,MW,33.0,,,MISW,PJMC,577.3769837220765,,,0.0575499999995372
SWITCH,NYUP_to_PJME,2040,full-base-50,MW,265731.0,,,NYUP,PJME,316.61636032760543,,,839.2827
SWITCH,PJME_to_PJMW,2040,full-base-50,MW,0.0,,,PJME,PJMW,482.9870637110515,,,0.0007000000000516
SWITCH,NYCW_to_PJME,2040,full-base-50,MW,31.0,,,NYCW,PJME,81.02077938846139,,,0.3832800000000134
SWITCH,PJMD_to_PJME,2040,full-base-50,MW,48.0,,,PJMD,PJME,139.26433395480618,,,0.3465099999993981
SWITCH,MISC_to_MISE,2040,full-base-50,MW,1285050.0,,,MISC,MISE,993.3851724175372,,,1293.60735
SWITCH,PJMW_to_MISE,2040,full-base-50,MW,2.0,,,PJMW,MISE,672.2944948093907,,,0.0031800000001567
SWITCH,MISE_to_MISW,2040,full-base-50,MW,155.0,,,MISE,MISW,1338.0895372438338,,,0.1161600000000362
SWITCH,ISNE_to_NYUP,2040,full-base-50,MW,0.0,,,ISNE,NYUP,422.4133412443229,,,0.0004400000002533
SWITCH,ISNE_to_NYCW,2040,full-base-50,MW,3.0,,,ISNE,NYCW,208.76319678780865,,,0.0158099999999876
SWITCH,MISC_to_SPPC,2040,full-base-50,MW,2542248.0,,,MISC,SPPC,696.0754685319118,,,3652.25975
SWITCH,MISC_to_PJMW,2040,full-base-50,MW,90.0,,,MISC,PJMW,636.7767278564246,,,0.141580000000431
SWITCH,MISC_to_SRCE,2040,full-base-50,MW,26.0,,,MISC,SRCE,807.5788459671032,,,0.032039999999597
SWITCH,MISC_to_SPPS,2040,full-base-50,MW,1087956.0,,,MISC,SPPS,1164.3004320004338,,,934.4291199999998
SWITCH,MISC_to_MISS,2040,full-base-50,MW,3.0,,,MISC,MISS,1432.2313664952487,,,0.0019399999998768
SWITCH,MISC_to_SPPN,2040,full-base-50,MW,244.0,,,MISC,SPPN,919.2234841721058,,,0.2657199999999875
SWITCH,MISW_to_MISC,2040,full-base-50,MW,11.0,,,MISW,MISC,1370.4981771620598,,,0.0079599999999118
SWITCH,BASN_to_CANO,2040,full-base-50,MW,24.0,,,BASN,CANO,1613.3847128003597,,,0.0150100000000037
