model,zone,resource_name,tech_type,planning_year,case,timestep,new_build,existing,unit,value
p3_High_Elect_Low_RE,11,PJM_Rest_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4140415351698315
p3_High_Elect_Low_RE,11,PJM_Rest_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4126765201449111
p3_High_Elect_Low_RE,11,PJM_Rest_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0992033327555983
p3_High_Elect_Low_RE,11,PJM_Rest_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1165409014846746
p3_High_Elect_Low_RE,1,NENG_Rest_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,2802786.4278049525
p3_High_Elect_Low_RE,2,NY_Z_A_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,490953.8387841955
p3_High_Elect_Low_RE,6,NY_Z_F_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,2360332.420885884
p3_High_Elect_Low_RE,10,PJM_EMAC_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,2475784.927673313
p3_High_Elect_Low_RE,11,PJM_Rest_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,4330447.750593449
p3_High_Elect_Low_RE,1,NENG_Rest_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,0.8328050620137385
p3_High_Elect_Low_RE,2,NY_Z_A_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,62.57285699765772
p3_High_Elect_Low_RE,3,NY_Z_B_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,1295043.0058809875
p3_High_Elect_Low_RE,4,NY_Z_C&E_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,3070091.9765616013
p3_High_Elect_Low_RE,5,NY_Z_D_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,38.69004807650011
p3_High_Elect_Low_RE,6,NY_Z_F_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,14.8978960041609
p3_High_Elect_Low_RE,7,NY_Z_G-I_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,19.01107925815157
p3_High_Elect_Low_RE,8,NY_Z_J_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,5.235802572659818
p3_High_Elect_Low_RE,9,NY_Z_K_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,7.171356434677766
p3_High_Elect_Low_RE,10,PJM_EMAC_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,1059442.1857037677
p3_High_Elect_Low_RE,11,PJM_Rest_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,all,1,0,MWh,2688316.1865608594
p3_High_Elect_Low_RE,2,NY_Z_A_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,24717.23882118563
p3_High_Elect_Low_RE,3,NY_Z_B_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,18693.783397710533
p3_High_Elect_Low_RE,4,NY_Z_C&E_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,37419.773128035646
p3_High_Elect_Low_RE,5,NY_Z_D_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,4332.903154761562
p3_High_Elect_Low_RE,6,NY_Z_F_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,22689.43384426687
p3_High_Elect_Low_RE,7,NY_Z_G-I_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,41490.06236868569
p3_High_Elect_Low_RE,8,NY_Z_J_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,148192.89194920295
p3_High_Elect_Low_RE,9,NY_Z_K_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,49474.05918123964
p3_High_Elect_Low_RE,10,PJM_EMAC_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,381027.32997387886
p3_High_Elect_Low_RE,11,PJM_Rest_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,1674735.0423140856
p3_High_Elect_Low_RE,1,NENG_Rest_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,312776.2434959449
p3_High_Elect_Low_RE,2,NY_Z_A_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,469653.0065836165
p3_High_Elect_Low_RE,3,NY_Z_B_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,354805.76222454617
p3_High_Elect_Low_RE,4,NY_Z_C&E_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,706845.1261475136
p3_High_Elect_Low_RE,5,NY_Z_D_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,81742.7536653093
p3_High_Elect_Low_RE,6,NY_Z_F_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,433928.6898954957
p3_High_Elect_Low_RE,7,NY_Z_G-I_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,806159.0668376002
p3_High_Elect_Low_RE,8,NY_Z_J_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,2905798.1287437705
p3_High_Elect_Low_RE,9,NY_Z_K_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,994876.1060503786
p3_High_Elect_Low_RE,10,PJM_EMAC_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,9273357.141143454
p3_High_Elect_Low_RE,11,PJM_Rest_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,27340151.452047165
p3_High_Elect_Low_RE,1,NENG_Rest_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,7545504.661800999
p3_High_Elect_Low_RE,1,NENG_Rest_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,266448.0
p3_High_Elect_Low_RE,1,NENG_Rest_biomass_2,Biomass,2030,Results_p1,all,0,1,MWh,505814.3999999996
p3_High_Elect_Low_RE,1,NENG_Rest_biomass_3,Biomass,2030,Results_p1,all,0,1,MWh,947856.0
p3_High_Elect_Low_RE,1,NENG_Rest_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,1751033.0407032685
p3_High_Elect_Low_RE,2,NY_Z_A_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,215779.19999999984
p3_High_Elect_Low_RE,2,NY_Z_A_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,5595.780699999996
p3_High_Elect_Low_RE,3,NY_Z_B_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,98716.79999999974
p3_High_Elect_Low_RE,3,NY_Z_B_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,269940.9637499998
p3_High_Elect_Low_RE,4,NY_Z_C&E_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,662188.7999999996
p3_High_Elect_Low_RE,4,NY_Z_C&E_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,970649.5531199996
p3_High_Elect_Low_RE,5,NY_Z_D_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,215141.4327000001
p3_High_Elect_Low_RE,6,NY_Z_F_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,435491.4878600001
p3_High_Elect_Low_RE,7,NY_Z_G-I_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,84004.7424
p3_High_Elect_Low_RE,10,PJM_EMAC_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,1355827.2000000032
p3_High_Elect_Low_RE,10,PJM_EMAC_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,24847.702349999978
p3_High_Elect_Low_RE,11,PJM_Rest_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,1172371.200000002
p3_High_Elect_Low_RE,11,PJM_Rest_biomass_2,Biomass,2030,Results_p1,all,0,1,MWh,677040.0
p3_High_Elect_Low_RE,11,PJM_Rest_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,783287.0166381403
p3_High_Elect_Low_RE,1,NENG_Rest_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,8099916.397345332
p3_High_Elect_Low_RE,2,NY_Z_A_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,288720.1764915655
p3_High_Elect_Low_RE,3,NY_Z_B_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,218144.1335575453
p3_High_Elect_Low_RE,4,NY_Z_C&E_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,433080.26387656375
p3_High_Elect_Low_RE,5,NY_Z_D_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,49724.03019180006
p3_High_Elect_Low_RE,6,NY_Z_F_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,264660.1406651648
p3_High_Elect_Low_RE,7,NY_Z_G-I_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,489220.30367230606
p3_High_Elect_Low_RE,8,NY_Z_J_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,1754777.0924446762
p3_High_Elect_Low_RE,9,NY_Z_K_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,598292.3715768816
p3_High_Elect_Low_RE,10,PJM_EMAC_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,9639644.074588869
p3_High_Elect_Low_RE,11,PJM_Rest_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,15647938.46179975
