Zone,value,zone,planning_year,model,agg_zone,case
20,1.088311714752257,SPPS,2035,GenX,SPP,full-current-policies-commit
21,1169.395732788665,SRCA,2035,GenX,SOU,full-current-policies-commit
22,1.0876465661181842,SRCE,2035,GenX,MISO,full-current-policies-commit
23,1.1045429412258585,SRSE,2035,GenX,SOU,full-current-policies-commit
24,0.9604033971075934,SRSG,2035,GenX,WECC,full-current-policies-commit
25,1.1309021401851105,TRE,2035,GenX,TRE,full-current-policies-commit
26,1.1330523023648895,TREW,2035,GenX,TRE,full-current-policies-commit
1,7665.079995478395,BASN,2040,GenX,WECC,full-current-policies-commit
2,23.26298405007516,CANO,2040,GenX,CA,full-current-policies-commit
3,4422.16359502081,CASO,2040,GenX,CA,full-current-policies-commit
4,2495.395527377234,FRCC,2040,GenX,SOU,full-current-policies-commit
5,87407.05029803653,ISNE,2040,GenX,NE,full-current-policies-commit
6,1842.9189596254832,MISC,2040,GenX,MISO,full-current-policies-commit
7,911.928399322902,MISE,2040,GenX,MISO,full-current-policies-commit
8,29.99338992616796,MISS,2040,GenX,MISO,full-current-policies-commit
9,12154.941880180711,MISW,2040,GenX,MISO,full-current-policies-commit
10,2855.9825388859654,NWPP,2040,GenX,WECC,full-current-policies-commit
11,25403.549544930363,NYCW,2040,GenX,NE,full-current-policies-commit
12,27.1672483099794,NYUP,2040,GenX,NE,full-current-policies-commit
13,33.4765871186504,PJMC,2040,GenX,PJM,full-current-policies-commit
14,436.8679789205384,PJMD,2040,GenX,PJM,full-current-policies-commit
15,570.1788665695816,PJME,2040,GenX,PJM,full-current-policies-commit
16,30.081587487229704,PJMW,2040,GenX,PJM,full-current-policies-commit
17,1190.517089699671,RMRG,2040,GenX,WECC,full-current-policies-commit
18,31.99273914025569,SPPC,2040,GenX,SPP,full-current-policies-commit
19,30.265285778094608,SPPN,2040,GenX,SPP,full-current-policies-commit
20,28.994244864504942,SPPS,2040,GenX,SPP,full-current-policies-commit
21,58.28819252127455,SRCA,2040,GenX,SOU,full-current-policies-commit
22,352.14030432276684,SRCE,2040,GenX,MISO,full-current-policies-commit
23,105.59413624465662,SRSE,2040,GenX,SOU,full-current-policies-commit
24,2729.79320339549,SRSG,2040,GenX,WECC,full-current-policies-commit
25,18110.43243562017,TRE,2040,GenX,TRE,full-current-policies-commit
26,33.62729901324472,TREW,2040,GenX,TRE,full-current-policies-commit
1,6878.164514006338,BASN,2045,GenX,WECC,full-current-policies-commit
2,510.5459215523053,CANO,2045,GenX,CA,full-current-policies-commit
3,3299.8023418367297,CASO,2045,GenX,CA,full-current-policies-commit
4,3503.749195112282,FRCC,2045,GenX,SOU,full-current-policies-commit
5,102692.33031875074,ISNE,2045,GenX,NE,full-current-policies-commit
6,1.1340458252879004,MISC,2045,GenX,MISO,full-current-policies-commit
7,4173.6289460981925,MISE,2045,GenX,MISO,full-current-policies-commit
8,1.1568515860278166,MISS,2045,GenX,MISO,full-current-policies-commit
9,12664.26363382691,MISW,2045,GenX,MISO,full-current-policies-commit
10,8124.256658460415,NWPP,2045,GenX,WECC,full-current-policies-commit
11,34399.59239871464,NYCW,2045,GenX,NE,full-current-policies-commit
12,1.143532532207318,NYUP,2045,GenX,NE,full-current-policies-commit
13,1.191511485068891,PJMC,2045,GenX,PJM,full-current-policies-commit
14,2580.1144608094155,PJMD,2045,GenX,PJM,full-current-policies-commit
15,2143.179435338556,PJME,2045,GenX,PJM,full-current-policies-commit
16,1.0565336547750386,PJMW,2045,GenX,PJM,full-current-policies-commit
17,2767.38647333136,RMRG,2045,GenX,WECC,full-current-policies-commit
18,4102.51217474138,SPPC,2045,GenX,SPP,full-current-policies-commit
19,1.0769693955753363,SPPN,2045,GenX,SPP,full-current-policies-commit
20,2279.2336786213177,SPPS,2045,GenX,SPP,full-current-policies-commit
21,1712.0711168415069,SRCA,2045,GenX,SOU,full-current-policies-commit
22,4853.40051813313,SRCE,2045,GenX,MISO,full-current-policies-commit
23,6544.2225162663335,SRSE,2045,GenX,SOU,full-current-policies-commit
24,4743.225441602995,SRSG,2045,GenX,WECC,full-current-policies-commit
25,31299.21036027117,TRE,2045,GenX,TRE,full-current-policies-commit
26,1.0957144834389037,TREW,2045,GenX,TRE,full-current-policies-commit
1,1683.6644536170938,BASN,2050,GenX,WECC,full-current-policies-commit
2,4826.432178909567,CANO,2050,GenX,CA,full-current-policies-commit
3,2955.252347434195,CASO,2050,GenX,CA,full-current-policies-commit
4,5314.127073715841,FRCC,2050,GenX,SOU,full-current-policies-commit
5,93906.70748113116,ISNE,2050,GenX,NE,full-current-policies-commit
6,1424.7208762632115,MISC,2050,GenX,MISO,full-current-policies-commit
7,5972.166917082562,MISE,2050,GenX,MISO,full-current-policies-commit
8,953.8449127272175,MISS,2050,GenX,MISO,full-current-policies-commit
9,15559.729079614095,MISW,2050,GenX,MISO,full-current-policies-commit
10,18457.12322388059,NWPP,2050,GenX,WECC,full-current-policies-commit
11,30008.259673379664,NYCW,2050,GenX,NE,full-current-policies-commit
12,0.5730950845295905,NYUP,2050,GenX,NE,full-current-policies-commit
13,0.5916885311279025,PJMC,2050,GenX,PJM,full-current-policies-commit
14,8043.998000156069,PJMD,2050,GenX,PJM,full-current-policies-commit
15,0.7631723162697306,PJME,2050,GenX,PJM,full-current-policies-commit
16,0.5876376782114816,PJMW,2050,GenX,PJM,full-current-policies-commit
17,1917.4064443983127,RMRG,2050,GenX,WECC,full-current-policies-commit
18,2584.216769396284,SPPC,2050,GenX,SPP,full-current-policies-commit
19,0.5902521538788675,SPPN,2050,GenX,SPP,full-current-policies-commit
20,2778.2930013104874,SPPS,2050,GenX,SPP,full-current-policies-commit
21,2639.8390556845293,SRCA,2050,GenX,SOU,full-current-policies-commit
22,10181.266034147297,SRCE,2050,GenX,MISO,full-current-policies-commit
23,5133.776185787927,SRSE,2050,GenX,SOU,full-current-policies-commit
24,4306.372644296273,SRSG,2050,GenX,WECC,full-current-policies-commit
25,16411.95607640791,TRE,2050,GenX,TRE,full-current-policies-commit
26,169.21421925887364,TREW,2050,GenX,TRE,full-current-policies-commit
1,0.6307121314310766,BASN,2027,SWITCH,WECC,full-current-policies-commit
2,0.6315429263348741,CANO,2027,SWITCH,CA,full-current-policies-commit
3,0.6736268234018,CASO,2027,SWITCH,CA,full-current-policies-commit
4,0.6707830064892493,FRCC,2027,SWITCH,SOU,full-current-policies-commit
5,6745.06575864057,ISNE,2027,SWITCH,NE,full-current-policies-commit
6,0.6448925807489866,MISC,2027,SWITCH,MISO,full-current-policies-commit
7,0.6373786459345474,MISE,2027,SWITCH,MISO,full-current-policies-commit
8,0.6547520821699214,MISS,2027,SWITCH,MISO,full-current-policies-commit
9,0.6526851947271344,MISW,2027,SWITCH,MISO,full-current-policies-commit
10,0.6440712660579353,NWPP,2027,SWITCH,WECC,full-current-policies-commit
11,0.6678081360480623,NYCW,2027,SWITCH,NE,full-current-policies-commit
12,0.6354850765141679,NYUP,2027,SWITCH,NE,full-current-policies-commit
13,0.6534130795375029,PJMC,2027,SWITCH,PJM,full-current-policies-commit
14,0.5801837940625999,PJMD,2027,SWITCH,PJM,full-current-policies-commit
15,0.6730886866517481,PJME,2027,SWITCH,PJM,full-current-policies-commit
16,0.641827402587096,PJMW,2027,SWITCH,PJM,full-current-policies-commit
17,0.6289013351583015,RMRG,2027,SWITCH,WECC,full-current-policies-commit
18,0.6579425951300912,SPPC,2027,SWITCH,SPP,full-current-policies-commit
19,0.6631584313529747,SPPN,2027,SWITCH,SPP,full-current-policies-commit
20,0.6704580531401918,SPPS,2027,SWITCH,SPP,full-current-policies-commit
21,0.6402045000261581,SRCA,2027,SWITCH,SOU,full-current-policies-commit
22,0.6551025340235174,SRCE,2027,SWITCH,MISO,full-current-policies-commit
23,0.7091671758740324,SRSE,2027,SWITCH,SOU,full-current-policies-commit
24,0.6401705786990687,SRSG,2027,SWITCH,WECC,full-current-policies-commit
25,0.7078760736999591,TRE,2027,SWITCH,TRE,full-current-policies-commit
26,0.6365643904711458,TREW,2027,SWITCH,TRE,full-current-policies-commit
1,0.8663226508030178,BASN,2030,SWITCH,WECC,full-current-policies-commit
2,0.8659901622766072,CANO,2030,SWITCH,CA,full-current-policies-commit
3,0.8880995985770824,CASO,2030,SWITCH,CA,full-current-policies-commit
4,0.9112656526772808,FRCC,2030,SWITCH,SOU,full-current-policies-commit
5,36021.22191447508,ISNE,2030,SWITCH,NE,full-current-policies-commit
6,0.8891357442792126,MISC,2030,SWITCH,MISO,full-current-policies-commit
7,0.872838269221905,MISE,2030,SWITCH,MISO,full-current-policies-commit
8,0.8945711295447871,MISS,2030,SWITCH,MISO,full-current-policies-commit
9,0.9154415176238744,MISW,2030,SWITCH,MISO,full-current-policies-commit
10,0.8354867156804834,NWPP,2030,SWITCH,WECC,full-current-policies-commit
11,164.83415240981526,NYCW,2030,SWITCH,NE,full-current-policies-commit
12,0.9110802430119808,NYUP,2030,SWITCH,NE,full-current-policies-commit
13,0.928074059926759,PJMC,2030,SWITCH,PJM,full-current-policies-commit
14,0.8952161360811375,PJMD,2030,SWITCH,PJM,full-current-policies-commit
15,0.9215039330603844,PJME,2030,SWITCH,PJM,full-current-policies-commit
16,0.9113688347933082,PJMW,2030,SWITCH,PJM,full-current-policies-commit
17,0.8968164130389743,RMRG,2030,SWITCH,WECC,full-current-policies-commit
18,0.9615984105181652,SPPC,2030,SWITCH,SPP,full-current-policies-commit
19,0.949091771767228,SPPN,2030,SWITCH,SPP,full-current-policies-commit
20,0.9311909823494092,SPPS,2030,SWITCH,SPP,full-current-policies-commit
21,0.8964842961193166,SRCA,2030,SWITCH,SOU,full-current-policies-commit
22,0.9149544041914932,SRCE,2030,SWITCH,MISO,full-current-policies-commit
23,0.9410064502682134,SRSE,2030,SWITCH,SOU,full-current-policies-commit
24,0.8565740696539725,SRSG,2030,SWITCH,WECC,full-current-policies-commit
25,0.9370687028536472,TRE,2030,SWITCH,TRE,full-current-policies-commit
26,0.9282389805005936,TREW,2030,SWITCH,TRE,full-current-policies-commit
1,0.938320857264359,BASN,2035,SWITCH,WECC,full-current-policies-commit
2,0.9625933668021538,CANO,2035,SWITCH,CA,full-current-policies-commit
3,0.9193415224290876,CASO,2035,SWITCH,CA,full-current-policies-commit
4,0.9393383047776348,FRCC,2035,SWITCH,SOU,full-current-policies-commit
5,70160.68579179031,ISNE,2035,SWITCH,NE,full-current-policies-commit
6,0.98108880031125,MISC,2035,SWITCH,MISO,full-current-policies-commit
7,824.7454049056499,MISE,2035,SWITCH,MISO,full-current-policies-commit
8,0.9150499640501754,MISS,2035,SWITCH,MISO,full-current-policies-commit
9,3251.9358787010874,MISW,2035,SWITCH,MISO,full-current-policies-commit
10,40815.26855111247,NWPP,2035,SWITCH,WECC,full-current-policies-commit
11,20738.72829778273,NYCW,2035,SWITCH,NE,full-current-policies-commit
12,1.0259996220682803,NYUP,2035,SWITCH,NE,full-current-policies-commit
13,1.0309174854260077,PJMC,2035,SWITCH,PJM,full-current-policies-commit
14,1.039711270229221,PJMD,2035,SWITCH,PJM,full-current-policies-commit
15,1243.0713128423024,PJME,2035,SWITCH,PJM,full-current-policies-commit
16,1.012524918230076,PJMW,2035,SWITCH,PJM,full-current-policies-commit
17,0.9354685125584288,RMRG,2035,SWITCH,WECC,full-current-policies-commit
18,0.99064771086768,SPPC,2035,SWITCH,SPP,full-current-policies-commit
19,0.9702906003716693,SPPN,2035,SWITCH,SPP,full-current-policies-commit
20,0.9999329566230174,SPPS,2035,SWITCH,SPP,full-current-policies-commit
21,784.8057583849404,SRCA,2035,SWITCH,SOU,full-current-policies-commit
22,0.9968361694890506,SRCE,2035,SWITCH,MISO,full-current-policies-commit
23,1.0278215791733678,SRSE,2035,SWITCH,SOU,full-current-policies-commit
24,0.940053960142762,SRSG,2035,SWITCH,WECC,full-current-policies-commit
25,1.0576234784654333,TRE,2035,SWITCH,TRE,full-current-policies-commit
26,0.9919680996257536,TREW,2035,SWITCH,TRE,full-current-policies-commit
1,4508.058055122094,BASN,2040,SWITCH,WECC,full-current-policies-commit
2,373.65023935238,CANO,2040,SWITCH,CA,full-current-policies-commit
3,3337.969513069683,CASO,2040,SWITCH,CA,full-current-policies-commit
4,2241.732153269112,FRCC,2040,SWITCH,SOU,full-current-policies-commit
5,81890.45512462624,ISNE,2040,SWITCH,NE,full-current-policies-commit
6,1.3682643335724685,MISC,2040,SWITCH,MISO,full-current-policies-commit
7,253.6761851118729,MISE,2040,SWITCH,MISO,full-current-policies-commit
8,1.363720701119472,MISS,2040,SWITCH,MISO,full-current-policies-commit
9,17881.895939926042,MISW,2040,SWITCH,MISO,full-current-policies-commit
10,152543.2744284739,NWPP,2040,SWITCH,WECC,full-current-policies-commit
11,22305.64017562518,NYCW,2040,SWITCH,NE,full-current-policies-commit
12,1.3451890642209852,NYUP,2040,SWITCH,NE,full-current-policies-commit
13,1.6340061196631497,PJMC,2040,SWITCH,PJM,full-current-policies-commit
14,1.3294860704171003,PJMD,2040,SWITCH,PJM,full-current-policies-commit
15,665.6717731216048,PJME,2040,SWITCH,PJM,full-current-policies-commit
16,1.393503932624993,PJMW,2040,SWITCH,PJM,full-current-policies-commit
17,1.21447517421867,RMRG,2040,SWITCH,WECC,full-current-policies-commit
18,1.555242162208614,SPPC,2040,SWITCH,SPP,full-current-policies-commit
19,1.468196527031959,SPPN,2040,SWITCH,SPP,full-current-policies-commit
20,1.4034737185644477,SPPS,2040,SWITCH,SPP,full-current-policies-commit
21,1.387303796311108,SRCA,2040,SWITCH,SOU,full-current-policies-commit
22,1.4317662560015167,SRCE,2040,SWITCH,MISO,full-current-policies-commit
23,1.7055848838612853,SRSE,2040,SWITCH,SOU,full-current-policies-commit
24,2695.4776477906435,SRSG,2040,SWITCH,WECC,full-current-policies-commit
25,26956.51397095912,TRE,2040,SWITCH,TRE,full-current-policies-commit
26,1.591813708943475,TREW,2040,SWITCH,TRE,full-current-policies-commit
1,2468.7847744725605,BASN,2045,SWITCH,WECC,full-current-policies-commit
2,0.6428155638322317,CANO,2045,SWITCH,CA,full-current-policies-commit
3,625.9001697372306,CASO,2045,SWITCH,CA,full-current-policies-commit
4,3624.9964835310993,FRCC,2045,SWITCH,SOU,full-current-policies-commit
5,110683.23932318555,ISNE,2045,SWITCH,NE,full-current-policies-commit
6,0.6450198153699154,MISC,2045,SWITCH,MISO,full-current-policies-commit
7,2752.596025382408,MISE,2045,SWITCH,MISO,full-current-policies-commit
8,0.6495638828395348,MISS,2045,SWITCH,MISO,full-current-policies-commit
9,15180.021059059578,MISW,2045,SWITCH,MISO,full-current-policies-commit
10,91069.09375691767,NWPP,2045,SWITCH,WECC,full-current-policies-commit
11,31566.17783644379,NYCW,2045,SWITCH,NE,full-current-policies-commit
12,0.6388395783446795,NYUP,2045,SWITCH,NE,full-current-policies-commit
13,0.6408217127785537,PJMC,2045,SWITCH,PJM,full-current-policies-commit
14,3794.252102075627,PJMD,2045,SWITCH,PJM,full-current-policies-commit
15,2789.4501760370536,PJME,2045,SWITCH,PJM,full-current-policies-commit
16,0.6392401800019711,PJMW,2045,SWITCH,PJM,full-current-policies-commit
17,676.0920810635469,RMRG,2045,SWITCH,WECC,full-current-policies-commit
18,4396.016566291467,SPPC,2045,SWITCH,SPP,full-current-policies-commit
19,267.05653108974366,SPPN,2045,SWITCH,SPP,full-current-policies-commit
20,7408.307406609653,SPPS,2045,SWITCH,SPP,full-current-policies-commit
21,0.6365708293216362,SRCA,2045,SWITCH,SOU,full-current-policies-commit
22,7384.647748316899,SRCE,2045,SWITCH,MISO,full-current-policies-commit
23,5487.062109483854,SRSE,2045,SWITCH,SOU,full-current-policies-commit
24,4211.638282321864,SRSG,2045,SWITCH,WECC,full-current-policies-commit
25,31220.656930697267,TRE,2045,SWITCH,TRE,full-current-policies-commit
26,0.6401283824376345,TREW,2045,SWITCH,TRE,full-current-policies-commit
1,0.7973535069820583,BASN,2050,SWITCH,WECC,full-current-policies-commit
2,2275.02891304842,CANO,2050,SWITCH,CA,full-current-policies-commit
3,2223.264745884441,CASO,2050,SWITCH,CA,full-current-policies-commit
4,4314.311827549854,FRCC,2050,SWITCH,SOU,full-current-policies-commit
5,90657.96945055826,ISNE,2050,SWITCH,NE,full-current-policies-commit
6,2144.396889684654,MISC,2050,SWITCH,MISO,full-current-policies-commit
7,5637.094574846768,MISE,2050,SWITCH,MISO,full-current-policies-commit
8,0.816093230763661,MISS,2050,SWITCH,MISO,full-current-policies-commit
9,16557.755815499106,MISW,2050,SWITCH,MISO,full-current-policies-commit
10,89398.39851474181,NWPP,2050,SWITCH,WECC,full-current-policies-commit
11,30084.66388189121,NYCW,2050,SWITCH,NE,full-current-policies-commit
12,0.8234237918504831,NYUP,2050,SWITCH,NE,full-current-policies-commit
13,0.8154566706004521,PJMC,2050,SWITCH,PJM,full-current-policies-commit
14,6825.847815205725,PJMD,2050,SWITCH,PJM,full-current-policies-commit
15,1499.2484645730856,PJME,2050,SWITCH,PJM,full-current-policies-commit
16,0.8069032796800497,PJMW,2050,SWITCH,PJM,full-current-policies-commit
17,5437.368223176234,RMRG,2050,SWITCH,WECC,full-current-policies-commit
18,7237.986381993466,SPPC,2050,SWITCH,SPP,full-current-policies-commit
19,1112.9717072985718,SPPN,2050,SWITCH,SPP,full-current-policies-commit
20,7638.341142287625,SPPS,2050,SWITCH,SPP,full-current-policies-commit
21,0.7956840592117332,SRCA,2050,SWITCH,SOU,full-current-policies-commit
22,9035.789276670544,SRCE,2050,SWITCH,MISO,full-current-policies-commit
23,6043.607783824832,SRSE,2050,SWITCH,SOU,full-current-policies-commit
24,5814.906264123349,SRSG,2050,SWITCH,WECC,full-current-policies-commit
25,16498.071822203947,TRE,2050,SWITCH,TRE,full-current-policies-commit
26,582.379449010055,TREW,2050,SWITCH,TRE,full-current-policies-commit
