Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,MinCapTag_1,MinCapTag_2,ESR_2,MinCapTag_3,ESR_1,ESR_6,ESR_5,MinCapTag_5,ESR_3,CapRes_3,MinCapTag_4,ESR_4,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,Capital_Recovery_Period,WACC,Lifetime,Can_Retire,Hydro_level,MGA,Max_Uprate_MW,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,Min_Cap_10,Min_Cap_11,Min_Cap_12,Min_Cap_13,Model,Power_uprate_cost_per_MWyr,Resource_Type,Unnamed: 21,area,basis_year,capacity_factor,capture_rate,co2_o_m_mw,cost_case,extra_ccs_cost_tonne,fixed_o_m_mw_std,lcoe,m_popden,minimum_load_mw,plant_inv_cost_mwyr,spur_inv_mwyr,tech_detail,unmodified_cap_size
NY_Z_B_solar_photovoltaic_1,NY_Z_B,Solar Photovoltaic,1,110,3,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,2.0,0.0,1.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811545423497267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Solar_Photovoltaic_1,-1.0,0.0,0.0,0.159,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
NY_Z_B_trans_light_duty_1,NY_Z_B,trans_light_duty,1,347,3,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763272028223388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trans_light_duty,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
NY_Z_B_utilitypv_class1_moderate_1,NY_Z_B,UtilityPV_Class1_Moderate_,1,174,3,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,8623.4,0.0,0.0,0.0,0.0,0.0,1033316.944,73574.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7112.759,122988.784,1.008,0.2395870089530944,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__1,-1.0,2575.464,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,31.967,11.128,0.0,66462.0,0.0,Class1,0.0
NY_Z_B_utilitypv_class1_moderate_2,NY_Z_B,UtilityPV_Class1_Moderate_,2,175,3,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,12528.9,0.0,0.0,0.0,0.0,0.0,1033316.944,76593.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10131.281,175182.925,1.008,0.2419058978557586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__2,-1.0,2747.525,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,32.799,7.342,0.0,66462.0,0.0,Class1,0.0
NY_Z_B_utilitypv_class1_moderate_3,NY_Z_B,UtilityPV_Class1_Moderate_,3,176,3,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,9441.3,0.0,0.0,0.0,0.0,0.0,1033316.944,83819.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17357.628,300135.782,1.008,0.2416380494832992,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__3,-1.0,1645.433,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,35.54,5.342,0.0,66462.0,0.0,Class1,0.0
NY_Z_B_utilitypv_class1_moderate_4,NY_Z_B,UtilityPV_Class1_Moderate_,4,177,3,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,11588.2,0.0,0.0,0.0,0.0,0.0,1033316.944,84750.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18288.863,316238.042,1.008,0.2431630045175552,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__4,-1.0,1659.033,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,35.649,3.787,0.0,66462.0,0.0,Class1,0.0
NY_Z_B_utilitypv_class1_moderate_5,NY_Z_B,UtilityPV_Class1_Moderate_,5,178,3,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,10709.9,0.0,0.0,0.0,0.0,0.0,1033316.944,93964.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27502.672,475556.693,1.008,0.2422675192356109,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__5,-1.0,1300.04,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,39.814,1.709,0.0,66462.0,0.0,Class1,0.0
NY_Z_B_utilitypv_class1_moderate_6,NY_Z_B,UtilityPV_Class1_Moderate_,6,179,3,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,10327.1,0.0,0.0,0.0,0.0,0.0,1033316.944,92801.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26339.326,455440.939,1.008,0.2430436015129089,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__6,-1.0,1366.831,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,39.322,2.604,0.0,66462.0,0.0,Class1,0.0
NY_Z_C&E_battery_moderate_0,NY_Z_C&E,Battery_*_Moderate,0,327,4,0.0,0,0,0,1,0,0,0.0,0.0,0.95,0.0,0.0,-1.0,0.0,0.0,1,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,283245.084,22873.0,7081.0,225743.63,18230.0,5643.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.024,15.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Battery_*_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,22873.0,0.0,*,0.0
NY_Z_C&E_biomass_1,NY_Z_C&E,Biomass,1,365,4,0.0,0,0,1,0,0,0,0.0,0.0,0.93,0.0,75.8,0.0,38.0,133.418,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150850.0,0.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,16.14,1.327,1.662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biomass,-1.0,0.0,0.0,0.568,0.0,0.0,0,0.0,0.0,0.0,0.0,1.139,0.0,0.0,0,3.511
NY_Z_C&E_conventional_hydroelectric_1,NY_Z_C&E,Conventional Hydroelectric,1,4,4,0.0,0,0,0,0,0,1,1.0,0.0,0.8,0.0,63.3,0.0,6.0,63.3,0,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.367,0.19,0,0.087,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393033310564663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conventional_Hydroelectric,-1.0,0.0,0.0,0.566,0.0,0.0,0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0,10.55
NY_Z_C&E_distributed_generation_1,NY_Z_C&E,distributed_generation,1,378,4,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898325342465753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distributed_generation,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
NY_Z_C&E_landbasedwind_class1_moderate_1,NY_Z_C&E,LandbasedWind_Class1_Moderate_,1,180,4,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,847.5,0.0,0.0,0.0,0.0,0.0,1279551.476,154746.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20372.462,352266.171,1.544,0.4352993369102478,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__1,-1.0,1991.75,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,42.657,2.318,0.0,134374.0,0.0,Class1,0.0
NY_Z_C&E_landbasedwind_class1_moderate_2,NY_Z_C&E,LandbasedWind_Class1_Moderate_,2,181,4,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,696.7,0.0,0.0,0.0,0.0,0.0,1279551.476,152590.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18216.292,314983.2,1.544,0.4809997677803039,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__2,-1.0,2154.75,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,39.813,2.827,0.0,134374.0,0.0,Class1,0.0
NY_Z_C&E_landbasedwind_class1_moderate_3,NY_Z_C&E,LandbasedWind_Class1_Moderate_,3,182,4,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,604.0,0.0,0.0,0.0,0.0,0.0,1279551.476,153405.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19031.7,329082.655,1.544,0.3863209784030914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__3,-1.0,2533.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,51.589,4.256,0.0,134374.0,0.0,Class1,0.0
NY_Z_C&E_landbasedwind_class1_moderate_4,NY_Z_C&E,LandbasedWind_Class1_Moderate_,4,183,4,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,934.8,0.0,0.0,0.0,0.0,0.0,1279551.476,154049.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19675.755,340219.195,1.544,0.4271489381790161,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__4,-1.0,2497.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,48.811,2.535,0.0,134374.0,0.0,Class1,0.0
NY_Z_C&E_landbasedwind_class1_moderate_5,NY_Z_C&E,LandbasedWind_Class1_Moderate_,5,184,4,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,569.9,0.0,0.0,0.0,0.0,0.0,1279551.476,158655.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24281.459,419857.75,1.544,0.3193850815296173,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__5,-1.0,2462.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,64.862,4.264,0.0,134374.0,0.0,Class1,0.0
NY_Z_C&E_landbasedwind_class1_moderate_6,NY_Z_C&E,LandbasedWind_Class1_Moderate_,6,185,4,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,942.5,0.0,0.0,0.0,0.0,0.0,1279551.476,165675.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31301.759,541247.789,1.544,0.3741609752178192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__6,-1.0,2525.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,56.866,2.845,0.0,134374.0,0.0,Class1,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,NY_Z_C&E,Natural Gas Fired Combined Cycle,1,22,4,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,1768.2,0.0,13.0,1768.195,0,136.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15506.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,104.0,2.0,8.13,1.994,2.053,middle_atlantic_naturalgas,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combined_Cycle,-1.0,0.0,0.0,0.368,0.0,0.0,0,0.0,1766.511,0.0,0.0,59.162,0.0,0.0,0,136.015
NY_Z_C&E_natural_gas_steam_turbine_1,NY_Z_C&E,Natural Gas Steam Turbine,1,23,4,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,106.3,0.0,1.0,106.3,0,106.3,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,58012.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,99.0,13.7,11.86,0.0,0.0,middle_atlantic_naturalgas,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Natural_Gas_Steam_Turbine,-1.0,0.0,0.0,0.033,0.0,0.0,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0,106.3
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,NY_Z_C&E,NaturalGas_CCAvgCF_Moderate,0,71,4,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,1054794.332,108308.0,31661.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,135.0,2.0,6.36,0.0,0.0,middle_atlantic_naturalgas,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,1.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.037,15.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CCAvgCF_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,108308.0,0.0,CCAvgCF,0.0
NY_Z_C&E_naturalgas_ccs100_moderate_0,NY_Z_C&E,NaturalGas_CCS100_Moderate,0,74,4,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,2765539.215,212996.0,85431.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,135.0,0.0,7.52,0.0,0.0,middle_atlantic_naturalgas_ccs100,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,20.0,104000.0,0.0,0.0,1.038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.037,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CCS100_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,205687.0,7309.42,CCS100,0.0
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,NY_Z_C&E,NaturalGas_CTAvgCF_Moderate,0,72,4,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,100.0,-1.0,0.0,0.0,0.0,0.0,0.0,914382.392,87584.0,23746.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,middle_atlantic_naturalgas,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.037,15.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CTAvgCF_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,87584.0,0.0,CTAvgCF,0.0
NY_Z_C&E_nuclear_1,NY_Z_C&E,Nuclear,1,24,4,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,2777.0,0.0,3.0,2777.001,1,925.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,10.34,0.0,0.0,middle_atlantic_uranium,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nuclear,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,98377.022,0.0,0.0,101.667,0.0,0.0,0,925.667
NY_Z_C&E_nuclear_nuclear_moderate_0,NY_Z_C&E,Nuclear_Nuclear_Moderate,0,73,4,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,7973453.972,397892.0,165046.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,365.0,0.0,10.44,0.0,0.0,middle_atlantic_uranium,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,24.0,50.0,260000.0,0.0,0.0,1.057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.033,40.0,1,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nuclear_Nuclear_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,379619.0,18273.55,Nuclear,0.0
