tech_type,planning_year,model,value,resource_name,case
Hydro,2035,USENSYS,1463334.954731218,RMRG_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,798.3478865164581,RMRG_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,702.8242676592184,RMRG_conventional_steam_coal_2,full-base-200
Hydro,2035,USENSYS,1676495.1857251194,RMRG_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2035,USENSYS,148516.25575013674,RMRG_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,805620.5731507716,RMRG_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,14753.393170605204,RMRG_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,1936.8895881961205,RMRG_natural_gas_fired_combustion_turbine_2,full-base-200
Wind,2035,USENSYS,30587999.410174683,RMRG_onshore_wind_turbine_1,full-base-200
Hydro,2035,USENSYS,873600.0,RMRG_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,4657234.153864739,RMRG_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,0.0,SPPC_batteries_1,full-base-200
Hydro,2035,USENSYS,49573.20049964682,SPPC_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,746.1461668053614,SPPC_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,825.9781052695143,SPPC_conventional_steam_coal_2,full-base-200
Natural Gas CC,2035,USENSYS,1305319.600800233,SPPC_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,40157.3796833286,SPPC_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,9383.939692988914,SPPC_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,382.7541607890104,SPPC_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2035,USENSYS,1302.172917021188,SPPC_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2035,USENSYS,8687345.807626572,SPPC_nuclear_1,full-base-200
Wind,2035,USENSYS,23931455.041944288,SPPC_onshore_wind_turbine_1,full-base-200
Hydro,2035,USENSYS,0.0,SPPC_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,130752.92202824412,SPPC_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,4976.007785109088,SPPN_batteries_1,full-base-200
Hydro,2035,USENSYS,8193045.230005996,SPPN_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,779.0677746056135,SPPN_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,374.18510256886447,SPPN_conventional_steam_coal_2,full-base-200
Natural Gas CC,2035,USENSYS,188298.09236054745,SPPN_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,70631.78373648546,SPPN_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,90713.17142168451,SPPN_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,431.4872608525629,SPPN_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2035,USENSYS,5176154.729574135,SPPN_nuclear_1,full-base-200
Wind,2035,USENSYS,19418824.545952868,SPPN_onshore_wind_turbine_1,full-base-200
Hydro,2035,USENSYS,401856.0,SPPN_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,178517.9158881819,SPPN_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,207122.1056043818,SPPS_batteries_1,full-base-200
Hydro,2035,USENSYS,2268967.403107671,SPPS_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,737.5191358204852,SPPS_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,637.267730676026,SPPS_conventional_steam_coal_2,full-base-200
Hydro,2035,USENSYS,1353477.022401349,SPPS_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2035,USENSYS,253828.04405534416,SPPS_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,7955319.935106712,SPPS_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,8574.14621974904,SPPS_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,41759.15627875577,SPPS_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2035,USENSYS,727.1706387862549,SPPS_natural_gas_fired_combustion_turbine_3,full-base-200
Wind,2035,USENSYS,53138106.66874692,SPPS_onshore_wind_turbine_1,full-base-200
Hydro,2035,USENSYS,340704.0,SPPS_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,558791.6224809877,SPPS_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,169957.05517879967,SRCA_batteries_1,full-base-200
Hydro,2035,USENSYS,1661259.447013132,SRCA_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,8294.895714115386,SRCA_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,370.43956128919785,SRCA_conventional_steam_coal_2,full-base-200
Hydro,2035,USENSYS,7034379.651465049,SRCA_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2035,USENSYS,8873172.38754414,SRCA_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,65427.10132662383,SRCA_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,1463.577598132823,SRCA_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,133775.56187650937,SRCA_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2035,USENSYS,99045356.45055668,SRCA_nuclear_1,full-base-200
Hydro,2035,USENSYS,270816.0,SRCA_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,16259608.708025614,SRCA_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,140300.6307675044,SRCE_batteries_1,full-base-200
Hydro,2035,USENSYS,13108244.054007703,SRCE_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,830.2135210128293,SRCE_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,675.0347509699146,SRCE_conventional_steam_coal_2,full-base-200
Hydro,2035,USENSYS,4571596.780499858,SRCE_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2035,USENSYS,1602405.6806358013,SRCE_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,10869813.738218376,SRCE_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,1291.518521713148,SRCE_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,6775.994510140244,SRCE_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2035,USENSYS,421.0772368837541,SRCE_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2035,USENSYS,64794210.68373474,SRCE_nuclear_1,full-base-200
Wind,2035,USENSYS,0.0,SRCE_onshore_wind_turbine_1,full-base-200
Hydro,2035,USENSYS,358176.0,SRCE_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,3657568.639225879,SRCE_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,171260.1215917276,SRSE_batteries_1,full-base-200
Hydro,2035,USENSYS,4598272.589697115,SRSE_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,867.7484224496151,SRSE_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,718.4149636998767,SRSE_conventional_steam_coal_2,full-base-200
Hydro,2035,USENSYS,4703154.9727582345,SRSE_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2035,USENSYS,18009734.295742,SRSE_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,26594.173652758876,SRSE_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,1347.915664167476,SRSE_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,1373.5913983024282,SRSE_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2035,USENSYS,65519940.37142462,SRSE_nuclear_1,full-base-200
Hydro,2035,USENSYS,26208.0,SRSE_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,13893087.257624753,SRSE_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,1790431.1782763258,SRSG_batteries_1,full-base-200
Hydro,2035,USENSYS,6262142.704188089,SRSG_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,690.5137483313238,SRSG_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,843.9046077248256,SRSG_conventional_steam_coal_2,full-base-200
Geothermal,2035,USENSYS,1056904.024589921,SRSG_geothermal_1,full-base-200
Hydro,2035,USENSYS,601097.7872041975,SRSG_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2035,USENSYS,8313458.903808204,SRSG_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,305788.3952951771,SRSG_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,12947.609135374796,SRSG_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,885.3202835759372,SRSG_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2035,USENSYS,28659179.931110404,SRSG_nuclear_1,full-base-200
Wind,2035,USENSYS,11621963.03089749,SRSG_onshore_wind_turbine_1,full-base-200
Hydro,2035,USENSYS,541632.0,SRSG_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,18804941.06382834,SRSG_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,2288245.5703382134,TRE_batteries_1,full-base-200
Hydro,2035,USENSYS,328254.15471835365,TRE_conventional_hydroelectric_1,full-base-200
Coal,2035,USENSYS,810.9064514588832,TRE_conventional_steam_coal_1,full-base-200
Coal,2035,USENSYS,646.7293851337714,TRE_conventional_steam_coal_2,full-base-200
Natural Gas CC,2035,USENSYS,22052469.990409262,TRE_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,7050.016113345042,TRE_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,111469.0703064844,TRE_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,42481.54777978011,TRE_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2035,USENSYS,35044990.00831294,TRE_nuclear_1,full-base-200
Wind,2035,USENSYS,29661413.478628453,TRE_onshore_wind_turbine_1,full-base-200
Hydro,2035,USENSYS,139776.0,TRE_small_hydroelectric_1,full-base-200
Solar,2035,USENSYS,26848702.746947788,TRE_solar_photovoltaic_1,full-base-200
Battery,2035,USENSYS,1558773.824443935,TREW_batteries_1,full-base-200
Natural Gas CC,2035,USENSYS,4634501.23372825,TREW_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2035,USENSYS,15341.67760910892,TREW_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2035,USENSYS,724.663586906658,TREW_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2035,USENSYS,920.15298360908,TREW_natural_gas_fired_combustion_turbine_2,full-base-200
Wind,2035,USENSYS,58913734.06243365,TREW_onshore_wind_turbine_1,full-base-200
Solar,2035,USENSYS,20258603.42351649,TREW_solar_photovoltaic_1,full-base-200
Distributed Solar,2035,USENSYS,3698659.730800077,BASN_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,14316131.817672929,CANO_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,22551766.19475551,CASO_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,12029202.584091851,FRCC_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,8877651.287486386,ISNE_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,4369233.4493424725,MISC_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,4102839.284373264,MISE_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,7964673.455234586,MISS_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,6491962.980063051,MISW_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,5175370.61427273,NWPP_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,2611000.270635867,NYCW_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,2044012.488585072,NYUP_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,3219493.683948948,PJMC_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,4993174.674251788,PJMD_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,16338909.19901168,PJME_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,8050569.087932787,PJMW_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,2920631.1541355005,RMRG_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,974292.4870004134,SPPC_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,603533.2190061057,SPPN_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,4169472.561075331,SPPS_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,9406232.52153468,SRCA_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,2750456.488029357,SRCE_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,2879281.7939249864,SRSE_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,6551720.735303113,SRSG_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,16362373.457412455,TRE_distributed_generation_1,full-base-200
Distributed Solar,2035,USENSYS,527287.9052859514,TREW_distributed_generation_1,full-base-200
Natural Gas CC,2035,USENSYS,0.0,BASN_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2035,USENSYS,0.0,BASN_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2035,USENSYS,0.0,BASN_battery_moderate_0,full-base-200
Nuclear,2035,USENSYS,0.0,BASN_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,BASN_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,BASN_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2035,USENSYS,28517524.8074451,BASN_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2035,USENSYS,29500705.792419087,BASN_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2035,USENSYS,8630565.114770815,BASN_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2035,USENSYS,23258089.65225448,BASN_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,BASN_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2035,USENSYS,28724225.917604662,BASN_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,BASN_utilitypv_class1_moderate_9_anyQual_1,full-base-200
CCS,2035,USENSYS,42042510.51044564,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2035,USENSYS,0.0,CANO_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2035,USENSYS,0.0,CANO_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2035,USENSYS,0.0,CANO_battery_moderate_0,full-base-200
Nuclear,2035,USENSYS,0.0,CANO_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,CANO_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,CANO_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CANO_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2035,USENSYS,24445716.532440748,CANO_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2035,USENSYS,9574865.763141112,CANO_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CANO_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2035,USENSYS,0.0,CANO_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2035,USENSYS,50672993.715496495,CASO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2035,USENSYS,0.0,CASO_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2035,USENSYS,0.0,CASO_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2035,USENSYS,0.0,CASO_battery_moderate_0,full-base-200
Nuclear,2035,USENSYS,0.0,CASO_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,CASO_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,CASO_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2035,USENSYS,1900406.2129088135,CASO_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2035,USENSYS,1005886.8135301633,CASO_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2035,USENSYS,1717578.947436176,CASO_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,CASO_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2035,USENSYS,27149282.073189,CASO_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2035,USENSYS,11359063.82483368,CASO_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2035,USENSYS,0.0,CASO_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2035,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2035,USENSYS,0.0,CASO_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2035,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2035,USENSYS,0.0,CASO_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2035,USENSYS,125964936.91152376,FRCC_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2035,USENSYS,0.0,FRCC_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2035,USENSYS,0.0,FRCC_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2035,USENSYS,0.0,FRCC_battery_moderate_0,full-base-200
Nuclear,2035,USENSYS,0.0,FRCC_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,FRCC_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2035,USENSYS,0.0,FRCC_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2035,USENSYS,6778968.41633138,FRCC_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2035,USENSYS,2008792.0565767377,FRCC_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2035,USENSYS,857235.0316185503,FRCC_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2035,USENSYS,90060.1296653401,FRCC_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2035,USENSYS,14250.26812278372,FRCC_landbasedwind_class3_moderate_4_anyQual_1,full-base-200
Wind,2035,USENSYS,147688.9808672586,FRCC_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2035,USENSYS,5318779.851030103,FRCC_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2035,USENSYS,2870140.4580863523,FRCC_landbasedwind_class3_moderate_7_anyQual_0,full-base-200
Wind,2035,USENSYS,1606861.6905256486,FRCC_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2035,USENSYS,212194.03002159,FRCC_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2035,USENSYS,48264.74760079683,FRCC_landbasedwind_class3_moderate_10_anyQual_1,full-base-200
Wind,2035,USENSYS,15216.732212294524,FRCC_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Wind,2035,USENSYS,6037467.452914864,FRCC_landbasedwind_class3_moderate_12_anyQual_0,full-base-200
Wind,2035,USENSYS,1369582.2647525007,FRCC_landbasedwind_class3_moderate_13_anyQual_0,full-base-200
Wind,2035,USENSYS,451222.4948124627,FRCC_landbasedwind_class3_moderate_14_anyQual_0,full-base-200
Wind,2035,USENSYS,284049.72624345764,FRCC_landbasedwind_class3_moderate_15_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_16_anyQual_1,full-base-200
Wind,2035,USENSYS,14745.479647279786,FRCC_landbasedwind_class3_moderate_17_anyQual_1,full-base-200
Wind,2035,USENSYS,6405407.674803926,FRCC_landbasedwind_class3_moderate_18_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_19_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_20_anyQual_0,full-base-200
Wind,2035,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_21_anyQual_1,full-base-200
Wind,2035,USENSYS,0.0,FRCC_landbasedwind_class3_moderate_22_anyQual_1,full-base-200
