Zone,value,zone,planning_year,model,agg_zone,case
17,2032.2505204598108,RMRG,2050,SWITCH,WECC,full-base-200-tx-15
18,2046.3255029546824,SPPC,2050,SWITCH,SPP,full-base-200-tx-15
19,2461.2102335986224,SPPN,2050,SWITCH,SPP,full-base-200-tx-15
20,2908.9013718725296,SPPS,2050,SWITCH,SPP,full-base-200-tx-15
21,7.822017444696219,SRCA,2050,SWITCH,SOU,full-base-200-tx-15
22,7.882469021547637,SRCE,2050,SWITCH,MISO,full-base-200-tx-15
23,7.797620191702942,SRSE,2050,SWITCH,SOU,full-base-200-tx-15
24,7.7707855652281905,SRSG,2050,SWITCH,WECC,full-base-200-tx-15
25,8899.481324425375,TRE,2050,SWITCH,TRE,full-base-200-tx-15
26,510.3746164807528,TREW,2050,SWITCH,TRE,full-base-200-tx-15
1,4.358918368886207,BASN,2027,TEMOA,WECC,full-base-200-tx-15
2,4.354729842428762,CANO,2027,TEMOA,CA,full-base-200-tx-15
3,4.357528597394348,CASO,2027,TEMOA,CA,full-base-200-tx-15
4,4.436126899187251,FRCC,2027,TEMOA,SOU,full-base-200-tx-15
5,20583.19592905701,ISNE,2027,TEMOA,NE,full-base-200-tx-15
6,4.363048146002672,MISC,2027,TEMOA,MISO,full-base-200-tx-15
7,4.378616587026905,MISE,2027,TEMOA,MISO,full-base-200-tx-15
8,4.410817397327466,MISS,2027,TEMOA,MISO,full-base-200-tx-15
9,4.401579807023039,MISW,2027,TEMOA,MISO,full-base-200-tx-15
10,4.364524667979245,NWPP,2027,TEMOA,WECC,full-base-200-tx-15
11,6307.775500777952,NYCW,2027,TEMOA,NE,full-base-200-tx-15
12,4.354750086003555,NYUP,2027,TEMOA,NE,full-base-200-tx-15
13,4.367881475035757,PJMC,2027,TEMOA,PJM,full-base-200-tx-15
14,4.365970681630595,PJMD,2027,TEMOA,PJM,full-base-200-tx-15
15,4.390696357203618,PJME,2027,TEMOA,PJM,full-base-200-tx-15
16,4.369748033927481,PJMW,2027,TEMOA,PJM,full-base-200-tx-15
17,4.351816474827053,RMRG,2027,TEMOA,WECC,full-base-200-tx-15
18,4.370041009036136,SPPC,2027,TEMOA,SPP,full-base-200-tx-15
19,4.3533622074408775,SPPN,2027,TEMOA,SPP,full-base-200-tx-15
20,4.3665845198315285,SPPS,2027,TEMOA,SPP,full-base-200-tx-15
21,4.362066808351235,SRCA,2027,TEMOA,SOU,full-base-200-tx-15
22,4.373668974924716,SRCE,2027,TEMOA,MISO,full-base-200-tx-15
23,4.383434470852391,SRSE,2027,TEMOA,SOU,full-base-200-tx-15
24,4.4086161081941695,SRSG,2027,TEMOA,WECC,full-base-200-tx-15
25,4.411955509997246,TRE,2027,TEMOA,TRE,full-base-200-tx-15
26,4.354754963123131,TREW,2027,TEMOA,TRE,full-base-200-tx-15
1,2.9646415590429416,BASN,2030,TEMOA,WECC,full-base-200-tx-15
2,2.9199529246476783,CANO,2030,TEMOA,CA,full-base-200-tx-15
3,3.049326046575938,CASO,2030,TEMOA,CA,full-base-200-tx-15
4,3.358159199397782,FRCC,2030,TEMOA,SOU,full-base-200-tx-15
5,30555.93593465441,ISNE,2030,TEMOA,NE,full-base-200-tx-15
6,3.0071175826276098,MISC,2030,TEMOA,MISO,full-base-200-tx-15
7,3.017275871564,MISE,2030,TEMOA,MISO,full-base-200-tx-15
8,2.9931859405043144,MISS,2030,TEMOA,MISO,full-base-200-tx-15
9,3.182363469291533,MISW,2030,TEMOA,MISO,full-base-200-tx-15
10,2.986535589719432,NWPP,2030,TEMOA,WECC,full-base-200-tx-15
11,4456.117887010497,NYCW,2030,TEMOA,NE,full-base-200-tx-15
12,2.90175103132148,NYUP,2030,TEMOA,NE,full-base-200-tx-15
13,3.0866232743423283,PJMC,2030,TEMOA,PJM,full-base-200-tx-15
14,3.0337432841480845,PJMD,2030,TEMOA,PJM,full-base-200-tx-15
15,3.084520414184106,PJME,2030,TEMOA,PJM,full-base-200-tx-15
16,3.0922645522763363,PJMW,2030,TEMOA,PJM,full-base-200-tx-15
17,2.9369415731029007,RMRG,2030,TEMOA,WECC,full-base-200-tx-15
18,2.9265653795493853,SPPC,2030,TEMOA,SPP,full-base-200-tx-15
19,2.755611985695249,SPPN,2030,TEMOA,SPP,full-base-200-tx-15
20,2.8667040363431924,SPPS,2030,TEMOA,SPP,full-base-200-tx-15
21,3.06929965676215,SRCA,2030,TEMOA,SOU,full-base-200-tx-15
22,3.1426671074588497,SRCE,2030,TEMOA,MISO,full-base-200-tx-15
23,3.1419940485365907,SRSE,2030,TEMOA,SOU,full-base-200-tx-15
24,3.063649675147345,SRSG,2030,TEMOA,WECC,full-base-200-tx-15
25,3.3824331518285056,TRE,2030,TEMOA,TRE,full-base-200-tx-15
26,2.953448379168295,TREW,2030,TEMOA,TRE,full-base-200-tx-15
1,3.837698504117207,BASN,2035,TEMOA,WECC,full-base-200-tx-15
2,3.5629178303429514,CANO,2035,TEMOA,CA,full-base-200-tx-15
3,3.6206587014455183,CASO,2035,TEMOA,CA,full-base-200-tx-15
4,3.825664585539287,FRCC,2035,TEMOA,SOU,full-base-200-tx-15
5,89880.06740060727,ISNE,2035,TEMOA,NE,full-base-200-tx-15
6,3.52366840376312,MISC,2035,TEMOA,MISO,full-base-200-tx-15
7,3.6615793061038153,MISE,2035,TEMOA,MISO,full-base-200-tx-15
8,3.5209751756142547,MISS,2035,TEMOA,MISO,full-base-200-tx-15
9,3.582342475931503,MISW,2035,TEMOA,MISO,full-base-200-tx-15
10,3.609807735778584,NWPP,2035,TEMOA,WECC,full-base-200-tx-15
11,16240.278075645409,NYCW,2035,TEMOA,NE,full-base-200-tx-15
12,3.759613115540275,NYUP,2035,TEMOA,NE,full-base-200-tx-15
13,3.8543682590072974,PJMC,2035,TEMOA,PJM,full-base-200-tx-15
14,3.5605501945760327,PJMD,2035,TEMOA,PJM,full-base-200-tx-15
15,5054.230405594312,PJME,2035,TEMOA,PJM,full-base-200-tx-15
16,3.612409685128082,PJMW,2035,TEMOA,PJM,full-base-200-tx-15
17,3.49908966273846,RMRG,2035,TEMOA,WECC,full-base-200-tx-15
18,3.594605354564935,SPPC,2035,TEMOA,SPP,full-base-200-tx-15
19,3.522498803642648,SPPN,2035,TEMOA,SPP,full-base-200-tx-15
20,3.377083403839109,SPPS,2035,TEMOA,SPP,full-base-200-tx-15
21,3.558121032991424,SRCA,2035,TEMOA,SOU,full-base-200-tx-15
22,3.593901077786835,SRCE,2035,TEMOA,MISO,full-base-200-tx-15
23,3.652398644343822,SRSE,2035,TEMOA,SOU,full-base-200-tx-15
24,4.131917454898014,SRSG,2035,TEMOA,WECC,full-base-200-tx-15
25,3.852608202898626,TRE,2035,TEMOA,TRE,full-base-200-tx-15
26,3.841177171372208,TREW,2035,TEMOA,TRE,full-base-200-tx-15
1,3780.8321792652464,BASN,2040,TEMOA,WECC,full-base-200-tx-15
2,2.721687516546056,CANO,2040,TEMOA,CA,full-base-200-tx-15
3,2.818149286072032,CASO,2040,TEMOA,CA,full-base-200-tx-15
4,3.018004182481309,FRCC,2040,TEMOA,SOU,full-base-200-tx-15
5,115119.8501883986,ISNE,2040,TEMOA,NE,full-base-200-tx-15
6,2.8079544673128645,MISC,2040,TEMOA,MISO,full-base-200-tx-15
7,2.8423807907219376,MISE,2040,TEMOA,MISO,full-base-200-tx-15
8,2.8376037749769485,MISS,2040,TEMOA,MISO,full-base-200-tx-15
9,2.7399587406811428,MISW,2040,TEMOA,MISO,full-base-200-tx-15
10,1244.915020745755,NWPP,2040,TEMOA,WECC,full-base-200-tx-15
11,23449.98053473903,NYCW,2040,TEMOA,NE,full-base-200-tx-15
12,2.85463053309422,NYUP,2040,TEMOA,NE,full-base-200-tx-15
13,2.855575486555561,PJMC,2040,TEMOA,PJM,full-base-200-tx-15
14,2.713125381578943,PJMD,2040,TEMOA,PJM,full-base-200-tx-15
15,5756.743222915998,PJME,2040,TEMOA,PJM,full-base-200-tx-15
16,2.800258318208714,PJMW,2040,TEMOA,PJM,full-base-200-tx-15
17,2.7765310991172614,RMRG,2040,TEMOA,WECC,full-base-200-tx-15
18,2.748601140066196,SPPC,2040,TEMOA,SPP,full-base-200-tx-15
19,2.6785273530439246,SPPN,2040,TEMOA,SPP,full-base-200-tx-15
20,2.6961945493082378,SPPS,2040,TEMOA,SPP,full-base-200-tx-15
21,2.8351575285077915,SRCA,2040,TEMOA,SOU,full-base-200-tx-15
22,2.853420236223805,SRCE,2040,TEMOA,MISO,full-base-200-tx-15
23,2.873718444548365,SRSE,2040,TEMOA,SOU,full-base-200-tx-15
24,2.905703786666301,SRSG,2040,TEMOA,WECC,full-base-200-tx-15
25,2.943366733331527,TRE,2040,TEMOA,TRE,full-base-200-tx-15
26,2.722402243170662,TREW,2040,TEMOA,TRE,full-base-200-tx-15
1,8252.941237724968,BASN,2045,TEMOA,WECC,full-base-200-tx-15
2,5.534112200515431,CANO,2045,TEMOA,CA,full-base-200-tx-15
3,5.847878204503586,CASO,2045,TEMOA,CA,full-base-200-tx-15
4,6.463938543542174,FRCC,2045,TEMOA,SOU,full-base-200-tx-15
5,127622.04313584832,ISNE,2045,TEMOA,NE,full-base-200-tx-15
6,5.741859108128868,MISC,2045,TEMOA,MISO,full-base-200-tx-15
7,5.63398381425854,MISE,2045,TEMOA,MISO,full-base-200-tx-15
8,5.748761850569751,MISS,2045,TEMOA,MISO,full-base-200-tx-15
9,13362.100518969504,MISW,2045,TEMOA,MISO,full-base-200-tx-15
10,138.03014972512656,NWPP,2045,TEMOA,WECC,full-base-200-tx-15
11,28884.5808356846,NYCW,2045,TEMOA,NE,full-base-200-tx-15
12,5.533916311385027,NYUP,2045,TEMOA,NE,full-base-200-tx-15
13,5.690097037124094,PJMC,2045,TEMOA,PJM,full-base-200-tx-15
14,5.436835294981544,PJMD,2045,TEMOA,PJM,full-base-200-tx-15
15,6160.008761216125,PJME,2045,TEMOA,PJM,full-base-200-tx-15
16,5.871732452306213,PJMW,2045,TEMOA,PJM,full-base-200-tx-15
17,1913.125936754628,RMRG,2045,TEMOA,WECC,full-base-200-tx-15
18,5.470935283071983,SPPC,2045,TEMOA,SPP,full-base-200-tx-15
19,5.318631098443519,SPPN,2045,TEMOA,SPP,full-base-200-tx-15
20,5.524725776947507,SPPS,2045,TEMOA,SPP,full-base-200-tx-15
21,6.091961599741311,SRCA,2045,TEMOA,SOU,full-base-200-tx-15
22,5.872406553236941,SRCE,2045,TEMOA,MISO,full-base-200-tx-15
23,5.959561849899972,SRSE,2045,TEMOA,SOU,full-base-200-tx-15
24,5.658713660213398,SRSG,2045,TEMOA,WECC,full-base-200-tx-15
25,3128.8166690495395,TRE,2045,TEMOA,TRE,full-base-200-tx-15
26,5.210746068941158,TREW,2045,TEMOA,TRE,full-base-200-tx-15
1,12141.253048663524,BASN,2050,TEMOA,WECC,full-base-200-tx-15
2,10.527625301810044,CANO,2050,TEMOA,CA,full-base-200-tx-15
3,10.625406551183207,CASO,2050,TEMOA,CA,full-base-200-tx-15
4,10.672324876464208,FRCC,2050,TEMOA,SOU,full-base-200-tx-15
5,81866.24422710639,ISNE,2050,TEMOA,NE,full-base-200-tx-15
6,11.494756274040936,MISC,2050,TEMOA,MISO,full-base-200-tx-15
7,1111.0158298026824,MISE,2050,TEMOA,MISO,full-base-200-tx-15
8,10.576513808631262,MISS,2050,TEMOA,MISO,full-base-200-tx-15
9,25954.47252475344,MISW,2050,TEMOA,MISO,full-base-200-tx-15
10,319.9580268540612,NWPP,2050,TEMOA,WECC,full-base-200-tx-15
11,22404.060807422247,NYCW,2050,TEMOA,NE,full-base-200-tx-15
12,10.551813711233434,NYUP,2050,TEMOA,NE,full-base-200-tx-15
13,10.627822595360753,PJMC,2050,TEMOA,PJM,full-base-200-tx-15
14,10.722102644193622,PJMD,2050,TEMOA,PJM,full-base-200-tx-15
15,4317.032143867916,PJME,2050,TEMOA,PJM,full-base-200-tx-15
16,10.652557499070898,PJMW,2050,TEMOA,PJM,full-base-200-tx-15
17,5066.358310106667,RMRG,2050,TEMOA,WECC,full-base-200-tx-15
18,2918.011617044243,SPPC,2050,TEMOA,SPP,full-base-200-tx-15
19,1586.4963295161565,SPPN,2050,TEMOA,SPP,full-base-200-tx-15
20,1626.2545112082416,SPPS,2050,TEMOA,SPP,full-base-200-tx-15
21,1454.6860869758762,SRCA,2050,TEMOA,SOU,full-base-200-tx-15
22,12.10945717714925,SRCE,2050,TEMOA,MISO,full-base-200-tx-15
23,10.657461687599486,SRSE,2050,TEMOA,SOU,full-base-200-tx-15
24,10.609527774945864,SRSG,2050,TEMOA,WECC,full-base-200-tx-15
25,8780.32005358278,TRE,2050,TEMOA,TRE,full-base-200-tx-15
26,10.502457641836845,TREW,2050,TEMOA,TRE,full-base-200-tx-15
1,5.328596623710527,BASN,2027,USENSYS,WECC,full-base-200-tx-15
2,5.320145075748799,CANO,2027,USENSYS,CA,full-base-200-tx-15
3,5.327736782044823,CASO,2027,USENSYS,CA,full-base-200-tx-15
4,5.524982502187746,FRCC,2027,USENSYS,SOU,full-base-200-tx-15
5,94.75173929433016,ISNE,2027,USENSYS,NE,full-base-200-tx-15
6,5.331483216348568,MISC,2027,USENSYS,MISO,full-base-200-tx-15
7,5.361774489424866,MISE,2027,USENSYS,MISO,full-base-200-tx-15
8,5.450189553528587,MISS,2027,USENSYS,MISO,full-base-200-tx-15
9,5.425257693532848,MISW,2027,USENSYS,MISO,full-base-200-tx-15
10,5.3416367854798406,NWPP,2027,USENSYS,WECC,full-base-200-tx-15
11,5.3751003583791,NYCW,2027,USENSYS,NE,full-base-200-tx-15
12,5.314760851892675,NYUP,2027,USENSYS,NE,full-base-200-tx-15
13,5.345025518665302,PJMC,2027,USENSYS,PJM,full-base-200-tx-15
14,5.336002663767276,PJMD,2027,USENSYS,PJM,full-base-200-tx-15
15,5.404957422421879,PJME,2027,USENSYS,PJM,full-base-200-tx-15
16,5.350153830544543,PJMW,2027,USENSYS,PJM,full-base-200-tx-15
17,5.312658135568007,RMRG,2027,USENSYS,WECC,full-base-200-tx-15
18,5.346233789856284,SPPC,2027,USENSYS,SPP,full-base-200-tx-15
19,5.3073166488993015,SPPN,2027,USENSYS,SPP,full-base-200-tx-15
20,5.345660426053216,SPPS,2027,USENSYS,SPP,full-base-200-tx-15
21,5.331725655286413,SRCA,2027,USENSYS,SOU,full-base-200-tx-15
22,5.3577504045415685,SRCE,2027,USENSYS,MISO,full-base-200-tx-15
23,5.3815253991804335,SRSE,2027,USENSYS,SOU,full-base-200-tx-15
24,5.444272139136859,SRSG,2027,USENSYS,WECC,full-base-200-tx-15
25,5.467818937036629,TRE,2027,USENSYS,TRE,full-base-200-tx-15
26,5.326625993561183,TREW,2027,USENSYS,TRE,full-base-200-tx-15
1,3.438964228514572,BASN,2030,USENSYS,WECC,full-base-200-tx-15
2,3.394488024584533,CANO,2030,USENSYS,CA,full-base-200-tx-15
3,3.4758973177842227,CASO,2030,USENSYS,CA,full-base-200-tx-15
4,3.706623132186959,FRCC,2030,USENSYS,SOU,full-base-200-tx-15
5,3.562294725403732,ISNE,2030,USENSYS,NE,full-base-200-tx-15
6,3.4905244196502263,MISC,2030,USENSYS,MISO,full-base-200-tx-15
7,3.534100020094165,MISE,2030,USENSYS,MISO,full-base-200-tx-15
8,3.50295951603868,MISS,2030,USENSYS,MISO,full-base-200-tx-15
9,3.6012305578380306,MISW,2030,USENSYS,MISO,full-base-200-tx-15
10,3.4581894689042807,NWPP,2030,USENSYS,WECC,full-base-200-tx-15
11,3.5040595187114536,NYCW,2030,USENSYS,NE,full-base-200-tx-15
12,3.4293008575180792,NYUP,2030,USENSYS,NE,full-base-200-tx-15
13,3.560596406685149,PJMC,2030,USENSYS,PJM,full-base-200-tx-15
14,3.522511098150046,PJMD,2030,USENSYS,PJM,full-base-200-tx-15
15,3.556637847962442,PJME,2030,USENSYS,PJM,full-base-200-tx-15
16,3.5440508244591165,PJMW,2030,USENSYS,PJM,full-base-200-tx-15
17,3.4209991922919327,RMRG,2030,USENSYS,WECC,full-base-200-tx-15
18,3.4840914513110928,SPPC,2030,USENSYS,SPP,full-base-200-tx-15
19,3.3064795775643225,SPPN,2030,USENSYS,SPP,full-base-200-tx-15
20,3.371889721901514,SPPS,2030,USENSYS,SPP,full-base-200-tx-15
21,3.5414307565803784,SRCA,2030,USENSYS,SOU,full-base-200-tx-15
22,3.575217574374063,SRCE,2030,USENSYS,MISO,full-base-200-tx-15
23,3.5877838147351566,SRSE,2030,USENSYS,SOU,full-base-200-tx-15
24,3.5101925483914296,SRSG,2030,USENSYS,WECC,full-base-200-tx-15
25,3.6977338339378254,TRE,2030,USENSYS,TRE,full-base-200-tx-15
26,3.4604107002254354,TREW,2030,USENSYS,TRE,full-base-200-tx-15
1,3.4716001536869814,BASN,2035,USENSYS,WECC,full-base-200-tx-15
2,3.416038350557685,CANO,2035,USENSYS,CA,full-base-200-tx-15
3,3.537783671809476,CASO,2035,USENSYS,CA,full-base-200-tx-15
4,3.929013033934941,FRCC,2035,USENSYS,SOU,full-base-200-tx-15
5,3.4667562605245656,ISNE,2035,USENSYS,NE,full-base-200-tx-15
6,3.543759395168776,MISC,2035,USENSYS,MISO,full-base-200-tx-15
7,3.5978604887398915,MISE,2035,USENSYS,MISO,full-base-200-tx-15
8,3.5545586669107374,MISS,2035,USENSYS,MISO,full-base-200-tx-15
9,3.830616633703997,MISW,2035,USENSYS,MISO,full-base-200-tx-15
10,3.5467233041321817,NWPP,2035,USENSYS,WECC,full-base-200-tx-15
11,3.408393474957598,NYCW,2035,USENSYS,NE,full-base-200-tx-15
12,3.309709338006748,NYUP,2035,USENSYS,NE,full-base-200-tx-15
13,3.832623691790556,PJMC,2035,USENSYS,PJM,full-base-200-tx-15
14,3.480656805071076,PJMD,2035,USENSYS,PJM,full-base-200-tx-15
15,3.6957752285537016,PJME,2035,USENSYS,PJM,full-base-200-tx-15
16,3.6363093486600944,PJMW,2035,USENSYS,PJM,full-base-200-tx-15
17,3.3990670642862804,RMRG,2035,USENSYS,WECC,full-base-200-tx-15
18,3.389313722824545,SPPC,2035,USENSYS,SPP,full-base-200-tx-15
19,3.1807712638270926,SPPN,2035,USENSYS,SPP,full-base-200-tx-15
20,3.366074789503932,SPPS,2035,USENSYS,SPP,full-base-200-tx-15
21,3.595748344743088,SRCA,2035,USENSYS,SOU,full-base-200-tx-15
22,3.6777170510391897,SRCE,2035,USENSYS,MISO,full-base-200-tx-15
23,3.600126538034288,SRSE,2035,USENSYS,SOU,full-base-200-tx-15
24,3.969088913167505,SRSG,2035,USENSYS,WECC,full-base-200-tx-15
25,3.928786684028352,TRE,2035,USENSYS,TRE,full-base-200-tx-15
26,3.35406463105432,TREW,2035,USENSYS,TRE,full-base-200-tx-15
1,4.020751643244043,BASN,2040,USENSYS,WECC,full-base-200-tx-15
2,3.893919005971151,CANO,2040,USENSYS,CA,full-base-200-tx-15
3,4.011496043816534,CASO,2040,USENSYS,CA,full-base-200-tx-15
4,4.315608618725717,FRCC,2040,USENSYS,SOU,full-base-200-tx-15
5,4.227213291799624,ISNE,2040,USENSYS,NE,full-base-200-tx-15
6,4.026109006346611,MISC,2040,USENSYS,MISO,full-base-200-tx-15
7,4.202611156457286,MISE,2040,USENSYS,MISO,full-base-200-tx-15
8,4.07486303594643,MISS,2040,USENSYS,MISO,full-base-200-tx-15
9,3.93476842194054,MISW,2040,USENSYS,MISO,full-base-200-tx-15
10,3246.1969020577853,NWPP,2040,USENSYS,WECC,full-base-200-tx-15
11,970.4457538845376,NYCW,2040,USENSYS,NE,full-base-200-tx-15
12,3.9519881018151937,NYUP,2040,USENSYS,NE,full-base-200-tx-15
13,4.065084344960125,PJMC,2040,USENSYS,PJM,full-base-200-tx-15
14,4.017749903598729,PJMD,2040,USENSYS,PJM,full-base-200-tx-15
15,4.201980477199949,PJME,2040,USENSYS,PJM,full-base-200-tx-15
16,4.142578203998264,PJMW,2040,USENSYS,PJM,full-base-200-tx-15
17,3.709608142768005,RMRG,2040,USENSYS,WECC,full-base-200-tx-15
18,3.830405014278506,SPPC,2040,USENSYS,SPP,full-base-200-tx-15
19,3.730376573048944,SPPN,2040,USENSYS,SPP,full-base-200-tx-15
20,3.734255092866821,SPPS,2040,USENSYS,SPP,full-base-200-tx-15
21,4.112797129974743,SRCA,2040,USENSYS,SOU,full-base-200-tx-15
22,4.060413475632779,SRCE,2040,USENSYS,MISO,full-base-200-tx-15
23,4.164497372032069,SRSE,2040,USENSYS,SOU,full-base-200-tx-15
24,4.359194642592528,SRSG,2040,USENSYS,WECC,full-base-200-tx-15
25,4.391963358784526,TRE,2040,USENSYS,TRE,full-base-200-tx-15
26,3.822802607732306,TREW,2040,USENSYS,TRE,full-base-200-tx-15
1,3.2793428559601856,BASN,2045,USENSYS,WECC,full-base-200-tx-15
2,3.431054529281781,CANO,2045,USENSYS,CA,full-base-200-tx-15
3,3.517546282626953,CASO,2045,USENSYS,CA,full-base-200-tx-15
4,3.743248968530303,FRCC,2045,USENSYS,SOU,full-base-200-tx-15
5,3.5386180778005496,ISNE,2045,USENSYS,NE,full-base-200-tx-15
6,3.4863185321505537,MISC,2045,USENSYS,MISO,full-base-200-tx-15
7,3.6733629657241353,MISE,2045,USENSYS,MISO,full-base-200-tx-15
8,3.533835004596942,MISS,2045,USENSYS,MISO,full-base-200-tx-15
9,656.7358431143496,MISW,2045,USENSYS,MISO,full-base-200-tx-15
10,4531.850597549342,NWPP,2045,USENSYS,WECC,full-base-200-tx-15
11,818.9668761484877,NYCW,2045,USENSYS,NE,full-base-200-tx-15
12,3.3988960320921846,NYUP,2045,USENSYS,NE,full-base-200-tx-15
13,3.607302418702946,PJMC,2045,USENSYS,PJM,full-base-200-tx-15
14,3.403342848417528,PJMD,2045,USENSYS,PJM,full-base-200-tx-15
15,3.493995933402422,PJME,2045,USENSYS,PJM,full-base-200-tx-15
16,3.5451618540701,PJMW,2045,USENSYS,PJM,full-base-200-tx-15
17,3.290791767125406,RMRG,2045,USENSYS,WECC,full-base-200-tx-15
18,3.3816424619062557,SPPC,2045,USENSYS,SPP,full-base-200-tx-15
19,3.347840176975735,SPPN,2045,USENSYS,SPP,full-base-200-tx-15
20,3.342080773283244,SPPS,2045,USENSYS,SPP,full-base-200-tx-15
21,3.5665372756731943,SRCA,2045,USENSYS,SOU,full-base-200-tx-15
22,3.920578230897468,SRCE,2045,USENSYS,MISO,full-base-200-tx-15
23,3.613094887217701,SRSE,2045,USENSYS,SOU,full-base-200-tx-15
24,3.768468770857703,SRSG,2045,USENSYS,WECC,full-base-200-tx-15
25,3.649587351098036,TRE,2045,USENSYS,TRE,full-base-200-tx-15
26,3.3274371433998864,TREW,2045,USENSYS,TRE,full-base-200-tx-15
1,15.56228094678115,BASN,2050,USENSYS,WECC,full-base-200-tx-15
2,15.52713283701554,CANO,2050,USENSYS,CA,full-base-200-tx-15
3,15.888115119971612,CASO,2050,USENSYS,CA,full-base-200-tx-15
4,16.41812954399925,FRCC,2050,USENSYS,SOU,full-base-200-tx-15
5,16.024630207058806,ISNE,2050,USENSYS,NE,full-base-200-tx-15
6,15.873750958715192,MISC,2050,USENSYS,MISO,full-base-200-tx-15
7,15.743866206230331,MISE,2050,USENSYS,MISO,full-base-200-tx-15
8,15.988830953885516,MISS,2050,USENSYS,MISO,full-base-200-tx-15
9,1012.4270314514198,MISW,2050,USENSYS,MISO,full-base-200-tx-15
10,27876.246390179756,NWPP,2050,USENSYS,WECC,full-base-200-tx-15
11,672.425894741428,NYCW,2050,USENSYS,NE,full-base-200-tx-15
12,14.480149784826988,NYUP,2050,USENSYS,NE,full-base-200-tx-15
13,14.949530376444072,PJMC,2050,USENSYS,PJM,full-base-200-tx-15
14,15.71487243610813,PJMD,2050,USENSYS,PJM,full-base-200-tx-15
15,16.931963987769404,PJME,2050,USENSYS,PJM,full-base-200-tx-15
16,16.135819724309705,PJMW,2050,USENSYS,PJM,full-base-200-tx-15
17,15.50239509274979,RMRG,2050,USENSYS,WECC,full-base-200-tx-15
18,14.497829153265563,SPPC,2050,USENSYS,SPP,full-base-200-tx-15
19,14.300020317038491,SPPN,2050,USENSYS,SPP,full-base-200-tx-15
20,15.729018058640666,SPPS,2050,USENSYS,SPP,full-base-200-tx-15
21,16.06181120067284,SRCA,2050,USENSYS,SOU,full-base-200-tx-15
22,16.09834297973509,SRCE,2050,USENSYS,MISO,full-base-200-tx-15
23,16.047764257426252,SRSE,2050,USENSYS,SOU,full-base-200-tx-15
24,15.627524822457936,SRSG,2050,USENSYS,WECC,full-base-200-tx-15
25,19.148560671703983,TRE,2050,USENSYS,TRE,full-base-200-tx-15
26,14.54568552313274,TREW,2050,USENSYS,TRE,full-base-200-tx-15
1,5.918954228317947,BASN,2027,GenX,WECC,full-base-200-tx-50
2,5.9009917422956,CANO,2027,GenX,CA,full-base-200-tx-50
3,5.904329769900461,CASO,2027,GenX,CA,full-base-200-tx-50
4,6.433729193051793,FRCC,2027,GenX,SOU,full-base-200-tx-50
5,19578.27278168304,ISNE,2027,GenX,NE,full-base-200-tx-50
6,5.892284660939595,MISC,2027,GenX,MISO,full-base-200-tx-50
7,5.913367451422103,MISE,2027,GenX,MISO,full-base-200-tx-50
8,6.1461669351995765,MISS,2027,GenX,MISO,full-base-200-tx-50
9,6.127268621604814,MISW,2027,GenX,MISO,full-base-200-tx-50
10,5.904519209993531,NWPP,2027,GenX,WECC,full-base-200-tx-50
11,4985.402675250852,NYCW,2027,GenX,NE,full-base-200-tx-50
12,5.905102835967741,NYUP,2027,GenX,NE,full-base-200-tx-50
13,5.952530775562758,PJMC,2027,GenX,PJM,full-base-200-tx-50
14,5.924063520724224,PJMD,2027,GenX,PJM,full-base-200-tx-50
15,6.0923500532775945,PJME,2027,GenX,PJM,full-base-200-tx-50
16,5.937532982985024,PJMW,2027,GenX,PJM,full-base-200-tx-50
17,5.886136097516507,RMRG,2027,GenX,WECC,full-base-200-tx-50
18,5.903672219830483,SPPC,2027,GenX,SPP,full-base-200-tx-50
19,5.848904572789585,SPPN,2027,GenX,SPP,full-base-200-tx-50
20,5.945381336242757,SPPS,2027,GenX,SPP,full-base-200-tx-50
21,5.9004238118509775,SRCA,2027,GenX,SOU,full-base-200-tx-50
22,5.9638625115519215,SRCE,2027,GenX,MISO,full-base-200-tx-50
23,5.998950365032712,SRSE,2027,GenX,SOU,full-base-200-tx-50
24,6.115488832577589,SRSG,2027,GenX,WECC,full-base-200-tx-50
25,6.164975434856577,TRE,2027,GenX,TRE,full-base-200-tx-50
26,5.932913175015476,TREW,2027,GenX,TRE,full-base-200-tx-50
1,1.4833203036061693,BASN,2030,GenX,WECC,full-base-200-tx-50
2,1.4642821660061636,CANO,2030,GenX,CA,full-base-200-tx-50
3,1.5129518121498278,CASO,2030,GenX,CA,full-base-200-tx-50
4,1.6707102971168868,FRCC,2030,GenX,SOU,full-base-200-tx-50
5,24845.893760401847,ISNE,2030,GenX,NE,full-base-200-tx-50
6,1.5100163247688043,MISC,2030,GenX,MISO,full-base-200-tx-50
7,1.5289864720819195,MISE,2030,GenX,MISO,full-base-200-tx-50
8,1.5150674111972278,MISS,2030,GenX,MISO,full-base-200-tx-50
9,1.5947938230519425,MISW,2030,GenX,MISO,full-base-200-tx-50
10,1.481058839519729,NWPP,2030,GenX,WECC,full-base-200-tx-50
11,1277.278960113653,NYCW,2030,GenX,NE,full-base-200-tx-50
12,1.4779969956976404,NYUP,2030,GenX,NE,full-base-200-tx-50
13,1.543090023720964,PJMC,2030,GenX,PJM,full-base-200-tx-50
14,1.5170399159113914,PJMD,2030,GenX,PJM,full-base-200-tx-50
15,1.5297848321154175,PJME,2030,GenX,PJM,full-base-200-tx-50
