Constraint,CapRes_1,CapRes_2,CapRes_3
t323,2.7717114127167837e-9,4.097130047807794e-9,5.556447805675057e-10
t324,3.08634148798548e-9,4.3589183958271526e-9,5.086111990294591e-10
t325,3.1784103260155206e-9,4.313500254115707e-9,4.870833879272145e-10
t326,3.1229787812536446e-9,4.323860356378462e-9,4.872916522571907e-10
t327,3.0902149568170495e-9,4.218448323708313e-9,4.962347393030236e-10
t328,3.3031391628620286e-9,4.114686430826152e-9,5.26717176580707e-10
t329,4.94207461292092e-9,4.238971957013809e-9,6.794445005404809e-10
t330,3.78897513318775e-9,5.373350888171358e-9,1.775846769085523e-9
t331,3.839374081713182e-9,5.697396395960622e-9,1.863778264386848e-9
t332,3.7112011629596352e-9,5.534112935998889e-9,1.7385467293260356e-9
t333,3.5888254575727604e-9,5.566917905076389e-9,1.6953369895487404e-9
t334,3.4949103498349886e-9,5.433344554763246e-9,1.6068372936769455e-9
t335,3.2409022678274116e-9,4.960991252600578e-9,1.4223727578729853e-9
t336,3.2368656595215355e-9,4.7267054787779555e-9,1.3251775026296016e-9
t337,3.0546405643558654e-9,4.751460960221792e-9,1.0835988759323352e-9
t338,3.0155947712559756e-9,4.6892781474713486e-9,1.0464100700102432e-9
t339,2.989659174027086e-9,4.665263062616581e-9,1.0430775632575119e-9
t340,2.9699883682867145e-9,4.628146916650475e-9,1.0829396447839518e-9
t341,2.960003162599517e-9,4.591181542883377e-9,1.122970545733853e-9
t342,3.0351321402975473e-9,4.6655992313359225e-9,1.337633806028453e-9
t343,3.271475106168036e-9,4.848880025298357e-9,1.5762785519692414e-9
t344,4.159035697872228e-9,5.3767563078439015e-9,1.877392550044343e-9
t345,5.016427415637056e-9,6.5943313001450245e-9,2.148810040592134e-9
t346,4.958571211144595e-9,5.113893392852827e-9,9.423000892369256e-10
t347,4.52657620015341e-9,4.797999148722037e-9,7.470091670957113e-10
t348,4.390126006015392e-9,4.962382943250864e-9,6.218996453905019e-10
t349,4.382900307773878e-9,4.998552528077683e-9,5.515657123541975e-10
t350,3.7018691805784526e-9,4.728531327202831e-9,5.31853264459037e-10
t351,3.775982407521537e-9,4.694707861393738e-9,5.335642849308744e-10
t352,3.884559151767828e-9,4.892505404919234e-9,5.780229972814819e-10
t353,3.856327419604077e-9,5.1768289543020546e-9,7.935441646159642e-10
t354,5.58141181313714e-9,6.005826334582371e-9,3.065899271212336e-9
t355,8.69877646545012e-9,6.812534523493415e-9,3.4873462404484264e-9
t356,8.194599215167855e-9,6.74925496035362e-9,3.085571798209807e-9
t357,8.012671631007942e-9,6.660635519936392e-9,2.9295906199334073e-9
t358,7.71774930408974e-9,6.4190908409502945e-9,2.796115630868897e-9
t359,6.871025265792506e-9,6.119693612281143e-9,2.3346515389802193e-9
t360,5.014556452221596e-9,5.778901009233162e-9,1.8114541673472141e-9
t361,4.177632479438131e-9,5.449005002383901e-9,1.5777346151858738e-9
t362,4.144215249011054e-9,5.0888107786655555e-9,1.48856180177822e-9
t363,4.084782317035115e-9,5.0462346124407986e-9,1.3671285479814491e-9
t364,4.0860205678222566e-9,5.0016208777667754e-9,1.3175686651995637e-9
t365,4.083086611174055e-9,5.221709534805628e-9,1.3715754670137148e-9
t366,4.154683879359487e-9,5.041082784248579e-9,1.6634466213679587e-9
t367,4.283071718776088e-9,4.843958768104801e-9,2.5460921370895004e-9
t368,6.404890396872854e-9,5.859140782788528e-9,3.76662118328461e-9
t369,7.436633798004489e-9,5.576371224573769e-9,3.83628863092553e-9
t370,7.3713047577718026e-9,6.253678238641214e-9,1.5817904432097313e-9
