model,line,line_name,planning_year,case,unit,value,end_value,start_region,dest_region,km,cap
SWITCH,,SPPS_to_TREW,2023,full-base-200-tx-50,MW,220.0,368647.0,SPPS,TREW,594.5912331781975,620.0
SWITCH,,SPPC_to_SPPS,2023,full-base-200-tx-50,MW,3372.0,1534354.0,SPPC,SPPS,455.0277413171593,3372.0
SWITCH,,MISS_to_SPPC,2023,full-base-200-tx-50,MW,0.0,0.0,MISS,SPPC,1264.309793619994,0.0
SWITCH,,SPPC_to_SPPN,2023,full-base-200-tx-50,MW,1433.0,561305.0,SPPC,SPPN,261.19343417595013,2149.0
SWITCH,,MISW_to_SPPC,2023,full-base-200-tx-50,MW,0.0,0.0,MISW,SPPC,1195.0293103479462,0.0
SWITCH,,FRCC_to_SRSE,2023,full-base-200-tx-50,MW,3600.0,3350541.0,FRCC,SRSE,930.705776696937,3600.0
SWITCH,,SPPS_to_TRE,2023,full-base-200-tx-50,MW,600.0,347551.0,SPPS,TRE,501.3042951289656,693.29265
SWITCH,,PJMW_to_SRCA,2023,full-base-200-tx-50,MW,1219.0,1097455.0,PJMW,SRCA,900.2912298442393,1219.0
SWITCH,,SRCA_to_SRCE,2023,full-base-200-tx-50,MW,216.0,226220.0,SRCA,SRCE,1047.313910703395,216.0
SWITCH,,PJMD_to_SRCA,2023,full-base-200-tx-50,MW,1000.0,525255.0,PJMD,SRCA,525.2547915890101,1000.0
SWITCH,,SRCA_to_SRSE,2023,full-base-200-tx-50,MW,1400.0,1051339.0,SRCA,SRSE,750.9564568673488,1400.0
SWITCH,,NYCW_to_NYUP,2023,full-base-200-tx-50,MW,2489.0,977285.0,NYCW,NYUP,319.03239545042265,3063.27819
SWITCH,,PJMW_to_SRCE,2023,full-base-200-tx-50,MW,3333.0,1809620.0,PJMW,SRCE,542.940224506259,3333.0
SWITCH,,PJMD_to_PJMW,2023,full-base-200-tx-50,MW,6930.0,3421719.0,PJMD,PJMW,493.7545177764829,6930.0
SWITCH,,BASN_to_RMRG,2023,full-base-200-tx-50,MW,3750.0,5546133.0,BASN,RMRG,1478.968739910536,3750.0
SWITCH,,BASN_to_CASO,2023,full-base-200-tx-50,MW,5920.0,6232667.0,BASN,CASO,1052.8154002870249,5920.0
SWITCH,,BASN_to_NWPP,2023,full-base-200-tx-50,MW,3350.0,7181335.0,BASN,NWPP,2143.6820330805017,3350.0
SWITCH,,BASN_to_SRSG,2023,full-base-200-tx-50,MW,5385.0,6445229.0,BASN,SRSG,1196.8856954277987,5385.0
SWITCH,,MISS_to_SRCE,2023,full-base-200-tx-50,MW,4092.0,3726069.0,MISS,SRCE,910.5740119711644,4092.0
SWITCH,,SRCE_to_SRSE,2023,full-base-200-tx-50,MW,3196.0,2585542.0,SRCE,SRSE,808.9930595294763,3196.0
SWITCH,,MISS_to_SPPS,2023,full-base-200-tx-50,MW,1697.0,1838598.0,MISS,SPPS,1083.4402589451677,1697.0
SWITCH,,SPPS_to_SRSG,2023,full-base-200-tx-50,MW,1010.0,1545958.0,SPPS,SRSG,1530.6511537017682,1010.0
SWITCH,,SPPN_to_SPPS,2023,full-base-200-tx-50,MW,0.0,0.0,SPPN,SPPS,679.4249275747745,0.0
SWITCH,,NWPP_to_RMRG,2023,full-base-200-tx-50,MW,400.0,102557.0,NWPP,RMRG,256.39318164425606,400.0
SWITCH,,RMRG_to_SRSG,2023,full-base-200-tx-50,MW,614.0,891491.0,RMRG,SRSG,1451.9389962866967,614.0
SWITCH,,MISS_to_SRSE,2023,full-base-200-tx-50,MW,891.0,735738.0,MISS,SRSE,825.7437764420143,891.0
SWITCH,,CASO_to_NWPP,2023,full-base-200-tx-50,MW,2858.0,5313368.0,CASO,NWPP,1859.1210098249192,2858.0
SWITCH,,CASO_to_SRSG,2023,full-base-200-tx-50,MW,4354.0,2919044.0,CASO,SRSG,670.4280089248628,4354.0
SWITCH,,MISW_to_SPPN,2023,full-base-200-tx-50,MW,5512.0,5589987.0,MISW,SPPN,1014.1486283848258,5512.0
SWITCH,,NWPP_to_SPPN,2023,full-base-200-tx-50,MW,0.0,0.0,NWPP,SPPN,2877.9361274282305,0.0
SWITCH,,MISW_to_NWPP,2023,full-base-200-tx-50,MW,200.0,2808140.0,MISW,NWPP,14040.700523946523,200.0
SWITCH,,RMRG_to_SPPN,2023,full-base-200-tx-50,MW,410.0,632263.0,RMRG,SPPN,780.5713741841813,810.0
SWITCH,,RMRG_to_SPPC,2023,full-base-200-tx-50,MW,210.0,571342.0,RMRG,SPPC,936.6269837220768,610.0
SWITCH,,SRSG_to_TRE,2023,full-base-200-tx-50,MW,0.0,0.0,SRSG,TRE,1692.23667175099,0.0
SWITCH,,MISC_to_PJMC,2027,full-base-200-tx-50,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2027,full-base-200-tx-50,MW,0.0,,PJMC,PJMW,484.9526117173539,0.0
SWITCH,,MISW_to_PJMC,2027,full-base-200-tx-50,MW,0.0,,MISW,PJMC,577.3769837220765,0.0
SWITCH,,NYUP_to_PJME,2027,full-base-200-tx-50,MW,0.0,,NYUP,PJME,316.61636032760543,0.0
SWITCH,,PJME_to_PJMW,2027,full-base-200-tx-50,MW,0.0,,PJME,PJMW,482.9870637110515,0.0
SWITCH,,NYCW_to_PJME,2027,full-base-200-tx-50,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2027,full-base-200-tx-50,MW,76091.0,,PJMD,PJME,139.26433395480618,546.37661
SWITCH,,MISC_to_MISE,2027,full-base-200-tx-50,MW,0.0,,MISC,MISE,993.3851724175372,0.0
SWITCH,,PJMW_to_MISE,2027,full-base-200-tx-50,MW,0.0,,PJMW,MISE,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2027,full-base-200-tx-50,MW,0.0,,MISE,MISW,1338.0895372438338,0.0
SWITCH,,ISNE_to_NYUP,2027,full-base-200-tx-50,MW,0.0,,ISNE,NYUP,422.4133412443229,0.0
SWITCH,,ISNE_to_NYCW,2027,full-base-200-tx-50,MW,0.0,,ISNE,NYCW,208.76319678780865,0.0
SWITCH,,MISC_to_SPPC,2027,full-base-200-tx-50,MW,0.0,,MISC,SPPC,696.0754685319118,0.0
SWITCH,,MISC_to_PJMW,2027,full-base-200-tx-50,MW,0.0,,MISC,PJMW,636.7767278564246,0.0
SWITCH,,MISC_to_SRCE,2027,full-base-200-tx-50,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
SWITCH,,MISC_to_SPPS,2027,full-base-200-tx-50,MW,0.0,,MISC,SPPS,1164.3004320004338,0.0
SWITCH,,MISS_to_MISC,2027,full-base-200-tx-50,MW,0.0,,MISS,MISC,1432.2313664952487,0.0
SWITCH,,MISC_to_SPPN,2027,full-base-200-tx-50,MW,0.0,,MISC,SPPN,919.2234841721058,0.0
SWITCH,,MISW_to_MISC,2027,full-base-200-tx-50,MW,0.0,,MISW,MISC,1370.4981771620598,0.0
SWITCH,,BASN_to_CANO,2027,full-base-200-tx-50,MW,0.0,,BASN,CANO,1613.3847128003597,0.0
SWITCH,,CANO_to_CASO,2027,full-base-200-tx-50,MW,0.0,,CANO,CASO,678.496525078502,0.0
SWITCH,,CANO_to_NWPP,2027,full-base-200-tx-50,MW,0.0,,CANO,NWPP,1302.6110658309303,0.0
SWITCH,,TREW_to_TRE,2027,full-base-200-tx-50,MW,0.0,,TREW,TRE,694.9819646586291,0.0
SWITCH,,SPPS_to_TREW,2027,full-base-200-tx-50,MW,237836.0,,SPPS,TREW,594.5912331781975,400.0
SWITCH,,SPPC_to_SPPS,2027,full-base-200-tx-50,MW,0.0,,SPPC,SPPS,455.0277413171593,0.0
SWITCH,,MISS_to_SPPC,2027,full-base-200-tx-50,MW,0.0,,MISS,SPPC,1264.309793619994,0.0
SWITCH,,SPPC_to_SPPN,2027,full-base-200-tx-50,MW,187014.0,,SPPC,SPPN,261.19343417595013,716.0
SWITCH,,MISW_to_SPPC,2027,full-base-200-tx-50,MW,0.0,,MISW,SPPC,1195.0293103479462,0.0
SWITCH,,FRCC_to_SRSE,2027,full-base-200-tx-50,MW,0.0,,FRCC,SRSE,930.705776696937,0.0
SWITCH,,SPPS_to_TRE,2027,full-base-200-tx-50,MW,46768.0,,SPPS,TRE,501.3042951289656,93.29264999999998
SWITCH,,PJMW_to_SRCA,2027,full-base-200-tx-50,MW,0.0,,PJMW,SRCA,900.2912298442393,0.0
SWITCH,,SRCA_to_SRCE,2027,full-base-200-tx-50,MW,0.0,,SRCA,SRCE,1047.313910703395,0.0
SWITCH,,PJMD_to_SRCA,2027,full-base-200-tx-50,MW,0.0,,PJMD,SRCA,525.2547915890101,0.0
SWITCH,,SRSE_to_SRCA,2027,full-base-200-tx-50,MW,0.0,,SRSE,SRCA,750.9564568673488,0.0
SWITCH,,NYCW_to_NYUP,2027,full-base-200-tx-50,MW,183213.0,,NYCW,NYUP,319.03239545042265,574.27819
SWITCH,,PJMW_to_SRCE,2027,full-base-200-tx-50,MW,0.0,,PJMW,SRCE,542.940224506259,0.0
SWITCH,,PJMD_to_PJMW,2027,full-base-200-tx-50,MW,0.0,,PJMD,PJMW,493.7545177764829,0.0
SWITCH,,BASN_to_RMRG,2027,full-base-200-tx-50,MW,0.0,,BASN,RMRG,1478.968739910536,0.0
SWITCH,,BASN_to_CASO,2027,full-base-200-tx-50,MW,0.0,,BASN,CASO,1052.8154002870249,0.0
SWITCH,,NWPP_to_BASN,2027,full-base-200-tx-50,MW,0.0,,NWPP,BASN,2143.6820330805017,0.0
SWITCH,,SRSG_to_BASN,2027,full-base-200-tx-50,MW,0.0,,SRSG,BASN,1196.8856954277987,0.0
SWITCH,,MISS_to_SRCE,2027,full-base-200-tx-50,MW,0.0,,MISS,SRCE,910.5740119711644,0.0
SWITCH,,SRCE_to_SRSE,2027,full-base-200-tx-50,MW,0.0,,SRCE,SRSE,808.9930595294763,0.0
SWITCH,,MISS_to_SPPS,2027,full-base-200-tx-50,MW,0.0,,MISS,SPPS,1083.4402589451677,0.0
SWITCH,,SPPS_to_SRSG,2027,full-base-200-tx-50,MW,0.0,,SPPS,SRSG,1530.6511537017682,0.0
SWITCH,,SPPN_to_SPPS,2027,full-base-200-tx-50,MW,0.0,,SPPN,SPPS,679.4249275747745,0.0
SWITCH,,NWPP_to_RMRG,2027,full-base-200-tx-50,MW,0.0,,NWPP,RMRG,256.39318164425606,0.0
SWITCH,,RMRG_to_SRSG,2027,full-base-200-tx-50,MW,0.0,,RMRG,SRSG,1451.9389962866967,0.0
SWITCH,,MISS_to_SRSE,2027,full-base-200-tx-50,MW,0.0,,MISS,SRSE,825.7437764420143,0.0
SWITCH,,CASO_to_NWPP,2027,full-base-200-tx-50,MW,0.0,,CASO,NWPP,1859.1210098249192,0.0
SWITCH,,CASO_to_SRSG,2027,full-base-200-tx-50,MW,0.0,,CASO,SRSG,670.4280089248628,0.0
SWITCH,,MISW_to_SPPN,2027,full-base-200-tx-50,MW,0.0,,MISW,SPPN,1014.1486283848258,0.0
SWITCH,,NWPP_to_SPPN,2027,full-base-200-tx-50,MW,0.0,,NWPP,SPPN,2877.9361274282305,0.0
SWITCH,,MISW_to_NWPP,2027,full-base-200-tx-50,MW,0.0,,MISW,NWPP,14040.700523946523,0.0
SWITCH,,RMRG_to_SPPN,2027,full-base-200-tx-50,MW,312229.0,,RMRG,SPPN,780.5713741841813,400.0
SWITCH,,RMRG_to_SPPC,2027,full-base-200-tx-50,MW,374651.0,,RMRG,SPPC,936.6269837220768,400.0
SWITCH,,SRSG_to_TRE,2027,full-base-200-tx-50,MW,0.0,,SRSG,TRE,1692.23667175099,0.0
SWITCH,,MISC_to_PJMC,2030,full-base-200-tx-50,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2030,full-base-200-tx-50,MW,237627.0,,PJMC,PJMW,484.9526117173539,490.0
SWITCH,,MISW_to_PJMC,2030,full-base-200-tx-50,MW,923803.0,,MISW,PJMC,577.3769837220765,1600.0
SWITCH,,NYUP_to_PJME,2030,full-base-200-tx-50,MW,198835.0,,NYUP,PJME,316.61636032760543,628.0
SWITCH,,PJME_to_PJMW,2030,full-base-200-tx-50,MW,937961.0,,PJME,PJMW,482.9870637110515,1942.0
SWITCH,,NYCW_to_PJME,2030,full-base-200-tx-50,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2030,full-base-200-tx-50,MW,83559.0,,PJMD,PJME,139.26433395480618,599.9999999999998
SWITCH,,MISC_to_MISE,2030,full-base-200-tx-50,MW,397354.0,,MISC,MISE,993.3851724175372,400.0
SWITCH,,PJMW_to_MISE,2030,full-base-200-tx-50,MW,0.0,,PJMW,MISE,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2030,full-base-200-tx-50,MW,535236.0,,MISE,MISW,1338.0895372438338,400.0
SWITCH,,ISNE_to_NYUP,2030,full-base-200-tx-50,MW,295689.0,,ISNE,NYUP,422.4133412443229,700.0
SWITCH,,ISNE_to_NYCW,2030,full-base-200-tx-50,MW,83505.0,,ISNE,NYCW,208.76319678780865,400.0
SWITCH,,MISC_to_SPPC,2030,full-base-200-tx-50,MW,497694.0,,MISC,SPPC,696.0754685319118,715.0
SWITCH,,MISC_to_PJMW,2030,full-base-200-tx-50,MW,1293177.0,,MISC,PJMW,636.7767278564246,2030.81664
SWITCH,,MISC_to_SRCE,2030,full-base-200-tx-50,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
SWITCH,,MISC_to_SPPS,2030,full-base-200-tx-50,MW,682280.0,,MISC,SPPS,1164.3004320004338,586.0
SWITCH,,MISS_to_MISC,2030,full-base-200-tx-50,MW,0.0,,MISS,MISC,1432.2313664952487,0.0
SWITCH,,MISC_to_SPPN,2030,full-base-200-tx-50,MW,367689.0,,MISC,SPPN,919.2234841721058,400.0
SWITCH,,MISW_to_MISC,2030,full-base-200-tx-50,MW,0.0,,MISW,MISC,1370.4981771620598,0.0
SWITCH,,BASN_to_CANO,2030,full-base-200-tx-50,MW,0.0,,BASN,CANO,1613.3847128003597,0.0
SWITCH,,CANO_to_CASO,2030,full-base-200-tx-50,MW,0.0,,CANO,CASO,678.496525078502,0.0
SWITCH,,CANO_to_NWPP,2030,full-base-200-tx-50,MW,0.0,,CANO,NWPP,1302.6110658309303,0.0
SWITCH,,TREW_to_TRE,2030,full-base-200-tx-50,MW,0.0,,TREW,TRE,694.9819646586291,0.0
SWITCH,,SPPS_to_TREW,2030,full-base-200-tx-50,MW,237836.0,,SPPS,TREW,594.5912331781975,400.0
SWITCH,,SPPC_to_SPPS,2030,full-base-200-tx-50,MW,295054.0,,SPPC,SPPS,455.0277413171593,648.4310999999998
SWITCH,,MISS_to_SPPC,2030,full-base-200-tx-50,MW,505724.0,,MISS,SPPC,1264.309793619994,400.0
SWITCH,,SPPC_to_SPPN,2030,full-base-200-tx-50,MW,187014.0,,SPPC,SPPN,261.19343417595013,716.0
SWITCH,,MISW_to_SPPC,2030,full-base-200-tx-50,MW,0.0,,MISW,SPPC,1195.0293103479462,0.0
SWITCH,,FRCC_to_SRSE,2030,full-base-200-tx-50,MW,0.0,,FRCC,SRSE,930.705776696937,0.0
SWITCH,,SPPS_to_TRE,2030,full-base-200-tx-50,MW,200522.0,,SPPS,TRE,501.3042951289656,400.0000000000001
SWITCH,,PJMW_to_SRCA,2030,full-base-200-tx-50,MW,0.0,,PJMW,SRCA,900.2912298442393,0.0
SWITCH,,SRCA_to_SRCE,2030,full-base-200-tx-50,MW,0.0,,SRCA,SRCE,1047.313910703395,0.0
SWITCH,,PJMD_to_SRCA,2030,full-base-200-tx-50,MW,0.0,,PJMD,SRCA,525.2547915890101,0.0
SWITCH,,SRSE_to_SRCA,2030,full-base-200-tx-50,MW,0.0,,SRSE,SRCA,750.9564568673488,0.0
SWITCH,,NYCW_to_NYUP,2030,full-base-200-tx-50,MW,396876.0,,NYCW,NYUP,319.03239545042265,1244.0
SWITCH,,PJMW_to_SRCE,2030,full-base-200-tx-50,MW,0.0,,PJMW,SRCE,542.940224506259,0.0
SWITCH,,PJMD_to_PJMW,2030,full-base-200-tx-50,MW,0.0,,PJMD,PJMW,493.7545177764829,0.0
SWITCH,,BASN_to_RMRG,2030,full-base-200-tx-50,MW,0.0,,BASN,RMRG,1478.968739910536,0.0
SWITCH,,BASN_to_CASO,2030,full-base-200-tx-50,MW,0.0,,BASN,CASO,1052.8154002870249,0.0
SWITCH,,NWPP_to_BASN,2030,full-base-200-tx-50,MW,0.0,,NWPP,BASN,2143.6820330805017,0.0
SWITCH,,SRSG_to_BASN,2030,full-base-200-tx-50,MW,0.0,,SRSG,BASN,1196.8856954277987,0.0
SWITCH,,MISS_to_SRCE,2030,full-base-200-tx-50,MW,0.0,,MISS,SRCE,910.5740119711644,0.0
SWITCH,,SRCE_to_SRSE,2030,full-base-200-tx-50,MW,0.0,,SRCE,SRSE,808.9930595294763,0.0
SWITCH,,MISS_to_SPPS,2030,full-base-200-tx-50,MW,918757.0,,MISS,SPPS,1083.4402589451677,848.0
SWITCH,,SPPS_to_SRSG,2030,full-base-200-tx-50,MW,772979.0,,SPPS,SRSG,1530.6511537017682,505.0
SWITCH,,SPPN_to_SPPS,2030,full-base-200-tx-50,MW,271770.0,,SPPN,SPPS,679.4249275747745,400.0
SWITCH,,NWPP_to_RMRG,2030,full-base-200-tx-50,MW,102557.0,,NWPP,RMRG,256.39318164425606,400.0
SWITCH,,RMRG_to_SRSG,2030,full-base-200-tx-50,MW,580776.0,,RMRG,SRSG,1451.9389962866967,400.0
SWITCH,,MISS_to_SRSE,2030,full-base-200-tx-50,MW,0.0,,MISS,SRSE,825.7437764420143,0.0
SWITCH,,CASO_to_NWPP,2030,full-base-200-tx-50,MW,0.0,,CASO,NWPP,1859.1210098249192,0.0
SWITCH,,CASO_to_SRSG,2030,full-base-200-tx-50,MW,0.0,,CASO,SRSG,670.4280089248628,0.0
SWITCH,,MISW_to_SPPN,2030,full-base-200-tx-50,MW,0.0,,MISW,SPPN,1014.1486283848258,0.0
SWITCH,,NWPP_to_SPPN,2030,full-base-200-tx-50,MW,1151174.0,,NWPP,SPPN,2877.9361274282305,400.0
SWITCH,,MISW_to_NWPP,2030,full-base-200-tx-50,MW,5359124.0,,MISW,NWPP,14040.700523946523,381.68494
SWITCH,,RMRG_to_SPPN,2030,full-base-200-tx-50,MW,312229.0,,RMRG,SPPN,780.5713741841813,400.0
SWITCH,,RMRG_to_SPPC,2030,full-base-200-tx-50,MW,374651.0,,RMRG,SPPC,936.6269837220768,400.0
SWITCH,,SRSG_to_TRE,2030,full-base-200-tx-50,MW,676895.0,,SRSG,TRE,1692.23667175099,400.0
SWITCH,,MISC_to_PJMC,2035,full-base-200-tx-50,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2035,full-base-200-tx-50,MW,237627.0,,PJMC,PJMW,484.9526117173539,490.0
SWITCH,,MISW_to_PJMC,2035,full-base-200-tx-50,MW,582041.0,,MISW,PJMC,577.3769837220765,1008.0771999999996
SWITCH,,NYUP_to_PJME,2035,full-base-200-tx-50,MW,198835.0,,NYUP,PJME,316.61636032760543,628.0
SWITCH,,PJME_to_PJMW,2035,full-base-200-tx-50,MW,937961.0,,PJME,PJMW,482.9870637110515,1942.0
SWITCH,,NYCW_to_PJME,2035,full-base-200-tx-50,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2035,full-base-200-tx-50,MW,83559.0,,PJMD,PJME,139.26433395480618,600.0
SWITCH,,MISC_to_MISE,2035,full-base-200-tx-50,MW,397354.0,,MISC,MISE,993.3851724175372,400.0
SWITCH,,PJMW_to_MISE,2035,full-base-200-tx-50,MW,0.0,,PJMW,MISE,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2035,full-base-200-tx-50,MW,535236.0,,MISE,MISW,1338.0895372438338,400.0
SWITCH,,ISNE_to_NYUP,2035,full-base-200-tx-50,MW,295689.0,,ISNE,NYUP,422.4133412443229,700.0
SWITCH,,ISNE_to_NYCW,2035,full-base-200-tx-50,MW,83505.0,,ISNE,NYCW,208.76319678780865,400.0
SWITCH,,MISC_to_SPPC,2035,full-base-200-tx-50,MW,497694.0,,MISC,SPPC,696.0754685319118,715.0
SWITCH,,MISC_to_PJMW,2035,full-base-200-tx-50,MW,0.0,,MISC,PJMW,636.7767278564246,0.0
SWITCH,,MISC_to_SRCE,2035,full-base-200-tx-50,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
SWITCH,,MISC_to_SPPS,2035,full-base-200-tx-50,MW,682280.0,,MISC,SPPS,1164.3004320004338,586.0
SWITCH,,MISS_to_MISC,2035,full-base-200-tx-50,MW,0.0,,MISS,MISC,1432.2313664952487,0.0
SWITCH,,MISC_to_SPPN,2035,full-base-200-tx-50,MW,367689.0,,MISC,SPPN,919.2234841721058,400.0
SWITCH,,MISW_to_MISC,2035,full-base-200-tx-50,MW,0.0,,MISW,MISC,1370.4981771620598,0.0
SWITCH,,BASN_to_CANO,2035,full-base-200-tx-50,MW,0.0,,BASN,CANO,1613.3847128003597,0.0
SWITCH,,CANO_to_CASO,2035,full-base-200-tx-50,MW,0.0,,CANO,CASO,678.496525078502,0.0
SWITCH,,CANO_to_NWPP,2035,full-base-200-tx-50,MW,0.0,,CANO,NWPP,1302.6110658309303,0.0
SWITCH,,TREW_to_TRE,2035,full-base-200-tx-50,MW,0.0,,TREW,TRE,694.9819646586291,0.0
SWITCH,,SPPS_to_TREW,2035,full-base-200-tx-50,MW,237836.0,,SPPS,TREW,594.5912331781975,400.0
SWITCH,,SPPC_to_SPPS,2035,full-base-200-tx-50,MW,314083.0,,SPPC,SPPS,455.0277413171593,690.2496600000004
SWITCH,,MISS_to_SPPC,2035,full-base-200-tx-50,MW,505724.0,,MISS,SPPC,1264.309793619994,400.0
SWITCH,,SPPC_to_SPPN,2035,full-base-200-tx-50,MW,187014.0,,SPPC,SPPN,261.19343417595013,716.0
SWITCH,,MISW_to_SPPC,2035,full-base-200-tx-50,MW,0.0,,MISW,SPPC,1195.0293103479462,0.0001
SWITCH,,FRCC_to_SRSE,2035,full-base-200-tx-50,MW,0.0,,FRCC,SRSE,930.705776696937,0.0
SWITCH,,SPPS_to_TRE,2035,full-base-200-tx-50,MW,200522.0,,SPPS,TRE,501.3042951289656,400.0
SWITCH,,PJMW_to_SRCA,2035,full-base-200-tx-50,MW,0.0,,PJMW,SRCA,900.2912298442393,0.0
SWITCH,,SRCA_to_SRCE,2035,full-base-200-tx-50,MW,0.0,,SRCA,SRCE,1047.313910703395,0.0
SWITCH,,PJMD_to_SRCA,2035,full-base-200-tx-50,MW,262627.0,,PJMD,SRCA,525.2547915890101,500.0
SWITCH,,SRSE_to_SRCA,2035,full-base-200-tx-50,MW,0.0,,SRSE,SRCA,750.9564568673488,0.0
SWITCH,,NYCW_to_NYUP,2035,full-base-200-tx-50,MW,396876.0,,NYCW,NYUP,319.03239545042265,1244.0
SWITCH,,PJMW_to_SRCE,2035,full-base-200-tx-50,MW,0.0,,PJMW,SRCE,542.940224506259,0.0
SWITCH,,PJMD_to_PJMW,2035,full-base-200-tx-50,MW,564381.0,,PJMD,PJMW,493.7545177764829,1143.0400600000005
SWITCH,,BASN_to_RMRG,2035,full-base-200-tx-50,MW,275377.0,,BASN,RMRG,1478.968739910536,186.1950099999999
SWITCH,,BASN_to_CASO,2035,full-base-200-tx-50,MW,0.0,,BASN,CASO,1052.8154002870249,0.0
SWITCH,,NWPP_to_BASN,2035,full-base-200-tx-50,MW,0.0,,NWPP,BASN,2143.6820330805017,0.0
SWITCH,,SRSG_to_BASN,2035,full-base-200-tx-50,MW,0.0,,SRSG,BASN,1196.8856954277987,0.0
SWITCH,,MISS_to_SRCE,2035,full-base-200-tx-50,MW,0.0,,MISS,SRCE,910.5740119711644,0.0
SWITCH,,SRCE_to_SRSE,2035,full-base-200-tx-50,MW,164372.0,,SRCE,SRSE,808.9930595294763,203.18060000000017
SWITCH,,MISS_to_SPPS,2035,full-base-200-tx-50,MW,918757.0,,MISS,SPPS,1083.4402589451677,848.0
SWITCH,,SPPS_to_SRSG,2035,full-base-200-tx-50,MW,772979.0,,SPPS,SRSG,1530.6511537017682,505.0
SWITCH,,SPPN_to_SPPS,2035,full-base-200-tx-50,MW,271770.0,,SPPN,SPPS,679.4249275747745,400.0
SWITCH,,NWPP_to_RMRG,2035,full-base-200-tx-50,MW,102557.0,,NWPP,RMRG,256.39318164425606,400.0
SWITCH,,RMRG_to_SRSG,2035,full-base-200-tx-50,MW,580776.0,,RMRG,SRSG,1451.9389962866967,400.0
SWITCH,,MISS_to_SRSE,2035,full-base-200-tx-50,MW,0.0,,MISS,SRSE,825.7437764420143,0.0
SWITCH,,CASO_to_NWPP,2035,full-base-200-tx-50,MW,423458.0,,CASO,NWPP,1859.1210098249192,227.7732500000002
SWITCH,,CASO_to_SRSG,2035,full-base-200-tx-50,MW,500762.0,,CASO,SRSG,670.4280089248628,746.9282999999996
SWITCH,,MISW_to_SPPN,2035,full-base-200-tx-50,MW,0.0,,MISW,SPPN,1014.1486283848258,0.0
SWITCH,,NWPP_to_SPPN,2035,full-base-200-tx-50,MW,1151174.0,,NWPP,SPPN,2877.9361274282305,400.0
SWITCH,,MISW_to_NWPP,2035,full-base-200-tx-50,MW,5616280.0,,MISW,NWPP,14040.700523946523,399.99999
SWITCH,,RMRG_to_SPPN,2035,full-base-200-tx-50,MW,312229.0,,RMRG,SPPN,780.5713741841813,400.0
SWITCH,,RMRG_to_SPPC,2035,full-base-200-tx-50,MW,374651.0,,RMRG,SPPC,936.6269837220768,400.0
SWITCH,,SRSG_to_TRE,2035,full-base-200-tx-50,MW,676895.0,,SRSG,TRE,1692.23667175099,400.0
SWITCH,,MISC_to_PJMC,2040,full-base-200-tx-50,MW,0.0,,MISC,PJMC,626.2046711986147,0.0
SWITCH,,PJMC_to_PJMW,2040,full-base-200-tx-50,MW,237627.0,,PJMC,PJMW,484.9526117173539,490.0
SWITCH,,MISW_to_PJMC,2040,full-base-200-tx-50,MW,87141.0,,MISW,PJMC,577.3769837220765,150.92532000000028
SWITCH,,NYUP_to_PJME,2040,full-base-200-tx-50,MW,198835.0,,NYUP,PJME,316.61636032760543,628.0
SWITCH,,PJME_to_PJMW,2040,full-base-200-tx-50,MW,937961.0,,PJME,PJMW,482.9870637110515,1942.0
SWITCH,,NYCW_to_PJME,2040,full-base-200-tx-50,MW,32408.0,,NYCW,PJME,81.02077938846139,400.0
SWITCH,,PJMD_to_PJME,2040,full-base-200-tx-50,MW,83559.0,,PJMD,PJME,139.26433395480618,600.0
SWITCH,,MISC_to_MISE,2040,full-base-200-tx-50,MW,397354.0,,MISC,MISE,993.3851724175372,400.0
SWITCH,,PJMW_to_MISE,2040,full-base-200-tx-50,MW,0.0,,PJMW,MISE,672.2944948093907,0.0
SWITCH,,MISE_to_MISW,2040,full-base-200-tx-50,MW,535236.0,,MISE,MISW,1338.0895372438338,400.0
SWITCH,,ISNE_to_NYUP,2040,full-base-200-tx-50,MW,295689.0,,ISNE,NYUP,422.4133412443229,700.0
SWITCH,,ISNE_to_NYCW,2040,full-base-200-tx-50,MW,83505.0,,ISNE,NYCW,208.76319678780865,400.0
SWITCH,,MISC_to_SPPC,2040,full-base-200-tx-50,MW,497694.0,,MISC,SPPC,696.0754685319118,715.0
SWITCH,,MISC_to_PJMW,2040,full-base-200-tx-50,MW,0.0,,MISC,PJMW,636.7767278564246,0.0
SWITCH,,MISC_to_SRCE,2040,full-base-200-tx-50,MW,0.0,,MISC,SRCE,807.5788459671032,0.0
