Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cStart,933504852.8,3.756030506786167e7,5.6616848528053984e7,4.973531382101038e7,5.6309630255528584e7,4.5113886767441764e7,2.420421714483774e7,1.1141363444953624e7,3.5731924578633755e7,2.381135272725487e7,2.562657141909906e7,1.1251418667196075e7,1.053898182791441e7,1.99423965989024e7,2.0859435585714776e7,3.8408025045691386e7,3.8547528117156334e7,2.755981717240156e7,1.633415355818945e7,2.056023827403028e7,3.3356757429171152e7,5.16644901588897e7,2.573138752973793e7,5.348004236819655e7,5.677552025900306e7,1.3356836335315841e8,9.074883146061914e6,2050,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cNetworkExp,9365958109.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cVOM,8428274382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cCO2,227428353128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.5,20-week-myopic-current-policy,current_policies,20-week,none
cPolicy_PTC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cPolicy_ITC,11330280817.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cCO2,5134726798969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.6,20-week-myopic-current-policy,current_policies,20-week,none
cFix,2316195980384.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.2,20-week-myopic-current-policy,current_policies,20-week,none
cNSE,42940847845.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cNetworkExp,98928322374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cPolicy_ITC,159750919663.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cPolicy_PTC,198965622740.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cStart,23166220166.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cVOM,163544864072.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,20-week-myopic-current-policy,current_policies,20-week,none
cVar,1195281754039.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.1,20-week-myopic-current-policy,current_policies,20-week,none
cFix,63165032482.2,2.2409366989899993e9,9.088920117100002e8,8.3852796537e8,1.7483579258200002e9,1.82860674981e9,4.122169711639999e9,1.42773657165e9,2.400428479709999e9,3.5197954097400007e9,2.3979712414999995e9,1.0479658095e8,1.3905287310600002e9,2.4938473424800005e9,1.2167283112000003e9,4.0542457597400007e9,4.42838783663e9,2.16537577352e9,1.32219439992e9,1.70393439665e9,2.2522562636200004e9,4.31749250886e9,4.2757342237199993e9,3.08790786397e9,2.5675572925800004e9,5.266367441030001e9,1.0842549903000004e9,2027,GenX,0.1,full-base-1000,base,base,carbon_price
cVar,50955820183.1,1.2842795463339944e9,1.690131342980698e9,1.7325653923793025e9,6.2770575230495825e9,2.0625894912829762e9,1.6056441691263716e9,1.7278376183731666e9,3.6540113527188177e9,2.107396489871668e9,1.0419342235758067e9,7.26890539653127e8,1.113031794010917e9,1.7603730617151084e9,1.7271350794261103e9,5.65525257331181e9,5.276902697887602e9,3.765588515397978e8,6.185874139336798e8,2.8608393478293085e8,1.19471668316e9,3.383395246923603e9,2.857631886561852e9,4.647392962246513e9,1.7917198884860382e9,4.644493656605938e9,4.884867875701206e8,2027,GenX,0.1,full-base-1000,base,base,carbon_price
cNSE,106483352.3,15640.265541288181,15593.954633758116,15625.136923438527,15676.011634003846,9.558802654274732e7,15600.856133550371,15568.033416303553,15613.753821891829,15633.339213586498,15632.306715998371,1.0520806971511263e7,15582.78739578717,15553.74771423264,15660.450020663851,15740.692280589983,15654.926607681165,15506.034277131674,15499.484263484135,15458.520286839535,15536.347657437,15636.452148395221,15628.965796260178,15647.531853006827,15630.848928227893,15709.698774993827,15488.644235762544,2027,GenX,0.0,full-base-1000,base,base,carbon_price
cStart,630346912.0,4.444392779797478e6,1.8154158323472512e6,3.0553285681346203e6,6.595996733079119e6,7.597907662970279e6,4.879679670450924e7,9.473387957744699e6,9.660447152393263e6,9.917310149085705e7,905783.9764817411,4.274721640628292e6,840259.841676781,1.6695466501442699e7,2.7637312356417994e6,2.5276719322672017e7,3.7466719855639115e7,1.0697444874361023e7,2.7987345687698845e7,1.7244614463415936e7,4.817193509912687e7,1.9301391691995315e7,9.428577432426313e6,8.677856650243301e6,5.670826097054048e6,1.8644573501256254e8,1.788500773207358e7,2027,GenX,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,365853095.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,full-base-1000,base,base,carbon_price
cVOM,8776280024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.0,full-base-1000,base,base,carbon_price
cCO2,870317837292.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.9,full-base-1000,base,base,carbon_price
cFix,128989276245.6,3.7387008453500004e9,2.3672470368199997e9,2.4134662010400004e9,7.654462510249999e9,5.03843086416e9,6.9065610024e9,3.5184695760800004e9,4.1904528584400015e9,7.74938656741e9,4.814614025200001e9,9.145543301e7,3.7327240630600004e9,2.6270074101999993e9,2.9918085334700003e9,7.039302231559998e9,1.0913147376599998e10,4.039181098319999e9,2.4429789924499993e9,2.24967049533e9,7.09928887065e9,7.14805035005e9,7.27695501343e9,6.89469032669e9,4.447052308979999e9,9.331341395729996e9,2.2728308589400005e9,2030,GenX,0.4,full-base-1000,base,base,carbon_price
cVar,29078727541.1,3.216958802512176e8,1.2828908147689867e9,1.1712040412427497e9,4.536162124220791e9,1.0166134165745455e9,1.375387173813676e9,1.107174176166367e9,1.444444704263346e9,7.18198559321019e8,2.3000892636599168e8,2.68689228351244e8,5.620155597549707e8,1.1845248378599193e9,9.135221216523111e8,3.0461718479664655e9,5.320226067227675e9,6.803001117100209e7,1.6017919744452435e8,8.270099867897142e7,3.2662871469499594e8,2.9429863986986823e9,1.4227993052911556e9,3.4432827267276907e9,6.305098983600734e8,2.7768617373429e9,1.9661093344917238e8,2030,GenX,0.1,full-base-1000,base,base,carbon_price
cNSE,54344042.3,18062.101213405338,17956.343199683815,18055.611953790434,17990.358374685078,5.3893326575490296e7,17981.06967207956,17961.150947064707,17968.100260559768,17952.17185226214,17943.630778137125,18505.810696853878,18079.411253338803,17906.11916137283,18207.797139435035,18873.694440189727,18182.767222684404,17717.01395849546,17779.652749092766,17682.472013409562,17780.99079101801,18023.520741495024,18012.31494356393,18085.928414779864,17850.4895038496,18558.290179676653,17598.869341303736,2030,GenX,0.0,full-base-1000,base,base,carbon_price
cStart,4503460781.6,5.772722344952363e7,1.1985199807305448e8,1.2338998224814808e8,5.977863371523793e8,1.3073872037598412e8,1.5429314012163407e8,1.2123536889189218e8,2.119740432857699e8,1.3510775873343858e8,2.0966110723829534e7,6.103387954514227e7,5.3841580859246805e7,8.602495830623418e7,1.2865407130410469e8,4.6921942244618857e8,5.617925130971204e8,1.6545492856919559e7,1.917545655346924e7,1.3553255429939257e7,7.175639025045791e7,2.0871714070450407e8,1.6155419606647924e8,4.2054004106185514e8,6.721760984676996e7,4.469220629631269e8,4.384202723264904e7,2030,GenX,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,5935168012.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-base-1000,base,base,carbon_price
cVOM,7470791860.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.0,full-base-1000,base,base,carbon_price
cCO2,189288922662.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.5,full-base-1000,base,base,carbon_price
cFix,166360001641.0,5.34260531137e9,3.5687123643400006e9,4.338779346589999e9,9.367066822369997e9,7.41706221891e9,8.776099110109999e9,4.21040243309e9,5.078185416219999e9,1.01586729401e10,6.072383949679999e9,8.848059039999999e7,4.714555009889999e9,3.3055121445600004e9,3.70093676782e9,7.180685751639999e9,1.6635323105960001e10,5.44367299886e9,2.8879474966899996e9,2.7432659692099996e9,8.44795781743e9,8.453188584550002e9,8.76442919193e9,8.972802160330002e9,4.980631416449999e9,1.3066754808869999e10,2.6438879135900006e9,2035,GenX,0.5,full-base-1000,base,base,carbon_price
cVar,36689327856.3,3.132269214505795e8,1.7458196959313471e9,2.2998800632896857e9,5.320976153954985e9,1.1808290080187538e9,2.2849005302510476e9,1.36593164619967e9,2.0169924059010367e9,1.7459642122344573e9,3.369381888583957e8,1.2773670720301008e8,4.3655332076183015e8,1.0565436016378007e9,7.740213711696532e8,2.2650629802546716e9,9.248259304038095e9,5.51356099636338e7,1.407824251447675e8,7.623549713742608e7,2.3775040482944065e8,3.4881544235003004e9,2.0892271781054442e9,4.2635335627657223e9,6.424084015780007e8,3.703464693251895e9,1.258526658395838e8,2035,GenX,0.1,full-base-1000,base,base,carbon_price
cNSE,358276166.0,24302.15363727061,24473.850030727233,24605.74893935718,24837.018463801975,3.346738649842999e8,24431.399701045153,24607.89431341256,24448.09214179382,9.735114094721422e6,24538.660012583256,1.1442084719938613e7,24619.355825619063,24516.5790074095,24521.844284494844,24887.300718806175,24500.785995733826,23956.367790864773,24148.684723457736,24032.644442449393,24274.6704018016,1.8868759481859235e6,24552.053910295814,24586.279372848767,24540.967110373367,24775.19668949215,24068.712676516545,2035,GenX,0.0,full-base-1000,base,base,carbon_price
cStart,7752610410.8,1.0238378205192499e8,2.3726516667266798e8,3.401072476614832e8,8.701415316686358e8,2.6871069282330036e8,3.545811181216297e8,1.9088719018000844e8,3.760412551653578e8,3.2246250631649834e8,6.59633766854345e7,7.411088421346126e7,6.223757171267055e7,9.372753439009541e7,1.8023994240961772e8,5.384138076618254e8,1.2139231600442696e9,2.413203784697136e7,2.125865284387061e7,1.2899808949447813e7,8.582410599331479e7,4.1371224765798503e8,3.172712437436415e8,7.023655904782571e8,1.2120645576010825e8,7.214702354410934e8,4.1273264280037865e7,2035,GenX,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,8683272712.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-1000,base,base,carbon_price
cVOM,10652853117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.0,full-base-1000,base,base,carbon_price
cCO2,135117021633.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.4,full-base-1000,base,base,carbon_price
cFix,195843885885.3,6.505106116489999e9,4.271035294169999e9,6.36848113931e9,1.1194243181100002e10,1.026438350265e10,9.8636228275e9,4.500699658530001e9,5.942365010770001e9,1.2508709098259996e10,7.644951694009999e9,2.6668148835e8,4.93462448129e9,3.4228042311299996e9,3.9390737737999997e9,7.13058563507e9,2.038668635833e10,6.39087062831e9,3.173583532620001e9,3.17833796094e9,9.28049583867e9,9.36163089849e9,9.98463494481e9,1.027716918561e10,6.37700773089e9,1.57876325999e10,2.8884690742699995e9,2040,GenX,0.5,full-base-1000,base,base,carbon_price
cVar,40965120754.8,2.484858598167066e8,2.140683902997099e9,2.7929247318152275e9,5.588137824293402e9,1.7286133210248618e9,2.533726244135055e9,1.5080051649821286e9,2.279883378564479e9,2.171462956193101e9,7.912916821989254e8,7.706081333293827e7,3.7175677742064655e8,9.82444395163305e8,6.040567533517406e8,1.694703140553968e9,1.1635635508545994e10,3.547776990286663e8,1.2621896491434634e8,7.511354875646561e7,1.5078772816252244e8,3.9119161626202755e9,2.2421510256825953e9,4.329893017748752e9,6.653449987942725e8,4.0519411830415587e9,7.397892188527708e7,2040,GenX,0.1,full-base-1000,base,base,carbon_price
cNSE,408562335.6,1.1314391117403675e6,22609.741992073996,22618.73817039286,23020.40474148841,3.746157997334765e8,22565.865502932575,22736.362921085463,22581.962216762542,1.0780733906657994e7,1.9203429826864354e7,2.355432201054439e6,22582.210020392387,22509.498668213953,22797.798145619447,23667.618972826403,22688.864033772526,22300.756806959074,22418.04730130545,22149.811300176956,22385.62331106619,22706.124275411064,22758.414352076277,22817.77905538006,22453.156023461383,23156.522068082566,21975.494646714604,2040,GenX,0.0,full-base-1000,base,base,carbon_price
cStart,10039078507.0,1.1780987682173097e8,4.2524697072169447e8,6.063127110034043e8,1.0193742011110703e9,2.793753136913747e8,4.735330597022906e8,2.2883615724598494e8,4.836568543287005e8,4.6957955213735735e8,1.6367145863236284e8,5.59443477749433e7,4.913525345060655e7,9.49748822050022e7,1.75322064468267e8,4.331260556148909e8,1.730644335173089e9,1.0203529893590055e8,1.9826734538048238e7,1.3112594107520344e7,8.504142010779554e7,5.756228793126314e8,4.261777539442267e8,8.748882047396818e8,1.5988357275827917e8,9.330172132531617e8,4.292974123974915e7,2040,GenX,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,11437288906.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-1000,base,base,carbon_price
cVOM,12165874950.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.0,full-base-1000,base,base,carbon_price
cCO2,91522966547.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.3,full-base-1000,base,base,carbon_price
cFix,242796747594.4,8.2783986631e9,6.001880795839999e9,8.5691303047e9,1.4302120391809996e10,1.213093367527e10,1.1461176315859999e10,5.341963399000001e9,7.329880885440001e9,1.487483508526e10,9.554244977930002e9,6.8490303018e8,5.609127523210001e9,4.43811213925e9,6.0230427726900015e9,9.000965309619997e9,2.3675358629719997e10,8.549258643830001e9,3.8019163390900006e9,3.95362106527e9,1.1038182568659996e10,1.1257008674789997e10,1.227206510678e10,1.3048598153020004e10,8.63903901775e9,1.938719985194e10,3.57378427442e9,2045,GenX,0.7,full-base-1000,base,base,carbon_price
cVar,45094419491.0,8.908374169397428e8,2.339828686779013e9,2.500820759963761e9,5.559937358992503e9,3.0568908602987266e9,2.6121124574278483e9,1.6059932547763577e9,2.5280066455992312e9,2.1897986226537213e9,1.1561790843909056e9,4.771336835901535e8,3.8066102001797396e8,1.0230523285928067e9,6.705760751421854e8,2.153522170525547e9,1.2241289237349302e10,2.6129460839644518e8,1.406149629412532e8,8.654954114785954e7,1.1959461244010372e8,4.1720710800522676e9,2.3382105567930255e9,4.071917086010055e9,1.2021991726567588e9,3.941467692693521e9,3.987493343169356e7,2045,GenX,0.1,full-base-1000,base,base,carbon_price
cNSE,44856737.1,9464.089901502413,9029.726951187547,9797.112484244555,9078.47138074974,869307.6212441239,9240.774365312573,8726.631922960787,9128.516357363467,5.320961306871373e6,3.845578739107924e7,9343.747673776961,8662.287308410376,9001.683617274573,9152.020803197986,9804.56014326065,9360.761015659655,9179.44995604698,8935.695302255235,8625.616565713044,9149.16994953029,9092.30091271592,9349.356988803793,9141.86670248953,9402.771631835321,9912.773969590673,8101.3574273377435,2045,GenX,0.0,full-base-1000,base,base,carbon_price
cStart,9075575531.9,1.9492193375005594e8,3.8604676804478514e8,4.005617214641149e8,7.83845053303089e8,3.655708584231668e8,4.3922241597223574e8,2.306603772669377e8,4.352290457432035e8,4.100256319293325e8,2.1411048895885533e8,7.423142392227498e7,3.368487404086923e7,5.980373688963425e7,9.103585677266578e7,2.849126847036698e8,1.7228033196978471e9,6.998843705944204e7,1.7559092261619378e7,1.2141930796284415e7,4.754061505842666e7,5.650164919805537e8,4.2520117821368575e8,8.177696137977687e8,2.0841180837102082e8,7.636295517810646e8,2.1650621713849872e7,2045,GenX,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,14331305209.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-1000,base,base,carbon_price
cVOM,12666014418.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.0,full-base-1000,base,base,carbon_price
cCO2,45363777027.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.1,full-base-1000,base,base,carbon_price
cFix,275227441494.8,9.768221652339998e9,7.45179989014e9,9.806065273669998e9,1.6440187939030003e10,1.250493289346e10,1.272762608362e10,5.503482602370001e9,7.86679458978e9,1.6570093785459997e10,1.1435408621779999e10,8.539016870699999e8,6.291374888619999e9,5.463472219280001e9,7.1548648538e9,1.080766220978e10,2.5435901318169994e10,9.96490564166e9,4.037441266950001e9,4.78678942757e9,1.3077879928300003e10,1.292096359388e10,1.3746039513749998e10,1.489732339275e10,1.007303767202e10,2.159286929665001e10,4.04840125287e9,2050,GenX,0.7,full-base-1000,base,base,carbon_price
cVar,41730484766.9,7.053943365540575e8,2.1290445511014454e9,2.2860450439266663e9,5.177868602191996e9,2.9616066331053066e9,2.2019375675582976e9,1.4524661396574316e9,2.195694622860065e9,1.8972437494144852e9,1.4331611975629222e9,3.765785924500401e8,4.58032970866209e8,8.936119443836392e8,5.74532864772975e8,2.187047459744835e9,1.0734534660025272e10,3.755601740105686e8,1.4735342845421302e8,2.916646759025811e8,1.3202264131209153e8,3.979406401221505e9,2.2332952767587647e9,3.488638561759087e9,9.861452893126922e8,3.6296783998237047e9,3.3905317838834964e7,2050,GenX,0.1,full-base-1000,base,base,carbon_price
cNSE,23023645.8,16210.208191402215,15809.050055806802,15549.014984284595,15716.596693255453,5.981186600594845e6,15797.706203347208,15596.651916399218,15722.48295729791,16503.159190488164,1.6666486622686803e7,15605.817535226633,14816.915076736079,15015.453553021258,15306.874624135073,16603.205641050674,16118.4862499189,15706.042046598563,14838.999142493478,14721.466130582152,15697.50484495661,15718.386271088642,15963.657012337395,15558.170300937878,15799.150867927887,17280.627559446482,14316.98336556859,2050,GenX,0.0,full-base-1000,base,base,carbon_price
cStart,7890478801.6,1.4574773351836944e8,3.36813077450321e8,3.2785434860978776e8,7.062548978074019e8,2.483232822216898e8,3.8218019139847445e8,2.203761563442999e8,3.5199422820052725e8,3.418952416334364e8,2.5509920525450316e8,4.620209110739314e7,4.246871829465388e7,3.213060516052448e7,4.675051404388934e7,1.9822345836837944e8,1.6634376361043756e9,8.674058648516893e7,1.6221690221870134e7,4.935419255459063e7,3.819629031765193e7,5.060643746826309e8,3.82962933402658e8,6.237888376043442e8,1.529983762856251e8,6.764634943749183e8,1.1936640195306124e7,2050,GenX,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,16346118574.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-base-1000,base,base,carbon_price
cVOM,11231986335.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.0,full-base-1000,base,base,carbon_price
cCO2,28774851132.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.1,full-base-1000,base,base,carbon_price
cCO2,5052327839246.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.5,full-base-1000,base,base,carbon_price
cFix,3724115333501.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.4,full-base-1000,base,base,carbon_price
cNSE,3835204924.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-1000,base,base,carbon_price
cNetworkExp,197290455066.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-1000,base,base,carbon_price
cStart,140890233484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-1000,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-1000,base,base,carbon_price
cVOM,223512346554.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-1000,base,base,carbon_price
cVar,870388770130.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.1,full-base-1000,base,base,carbon_price
cFix,63143985139.5,2.29859191595e9,9.066425867900001e8,8.3669315881e8,1.7456261446099997e9,1.8121683765700002e9,4.1021475123400006e9,1.42603296974e9,2.3984153641999993e9,3.512411550119999e9,2.3936985728499994e9,1.0428119039999999e8,1.3889036028900003e9,2.4911861902500005e9,1.2140547335800004e9,4.05252797136e9,4.425162753119999e9,2.17659092606e9,1.3255741336200001e9,1.6458419155400002e9,2.15833719815e9,4.3325352196e9,4.272997678279999e9,3.08539017707e9,2.5856722740099993e9,5.37248427638e9,1.0800167472e9,2027,Switch,0.1,full-base-1000,base,base,carbon_price
