case_id,year,region,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,CO_2_Cap_Zone_1,CO_2_Max_Mtons_1,copy_case_id
cap_only_vre,2050,BASN,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,CANO,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,CASO,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,FRCC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,ISNE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,MISC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,MISE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,MISS,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,MISW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,NWPP,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,NYCW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,NYUP,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,PJMC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,PJMD,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,PJME,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,PJMW,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,RMRG,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,SPPC,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,SPPN,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,SPPS,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,SRCA,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,SRCE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,SRSE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,SRSG,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,TRE,,,,,,,,,,,,,,,,,,,base
cap_only_vre,2050,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,BASN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,CANO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,CASO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,FRCC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,ISNE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,MISC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,MISE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,MISS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,MISW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,NWPP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,NYCW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,NYUP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,PJMC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,PJMD,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,PJME,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,PJMW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,RMRG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,SPPC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,SPPN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,SPPS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,SRCA,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,SRCE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,SRSE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,SRSG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,TRE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2025,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,BASN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,CANO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,CASO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,FRCC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,ISNE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,MISC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,MISE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,MISS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,MISW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,NWPP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,NYCW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,NYUP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,PJMC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,PJMD,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,PJME,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,PJMW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,RMRG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,SPPC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,SPPN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,SPPS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,SRCA,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,SRCE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,SRSE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,SRSG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,TRE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,BASN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,CANO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,CASO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,FRCC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,ISNE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,MISC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,MISE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,MISS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,MISW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,NWPP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,NYCW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,NYUP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,PJMC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,PJMD,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,PJME,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,PJMW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,RMRG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,SPPC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,SPPN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,SPPS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,SRCA,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,SRCE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,SRSE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,SRSG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,TRE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2035,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,BASN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,CANO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,CASO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,FRCC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,ISNE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,MISC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,MISE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,MISS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,MISW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,NWPP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,NYCW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,NYUP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,PJMC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,PJMD,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,PJME,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,PJMW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,RMRG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,SPPC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,SPPN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,SPPS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,SRCA,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,SRCE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,SRSE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,SRSG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,TRE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2040,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,BASN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,CANO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,CASO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,FRCC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,ISNE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,MISC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,MISE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,MISS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,MISW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,NWPP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,NYCW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,NYUP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,PJMC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,PJMD,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,PJME,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,PJMW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,RMRG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,SPPC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,SPPN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,SPPS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,SRCA,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,SRCE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,SRSE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,SRSG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,TRE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2045,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,BASN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,CANO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,CASO,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,FRCC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,ISNE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,MISC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,MISE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,MISS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,MISW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,NWPP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,NYCW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,NYUP,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,PJMC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,PJMD,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,PJME,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,PJMW,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,RMRG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,SPPC,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,SPPN,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,SPPS,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,SRCA,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,SRCE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,SRSE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,SRSG,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,TRE,,,,,,,,,,,,,,,,,,,base
base_retrofit,2050,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2040,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp,2050,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2040,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_ramp_retire,2050,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,RMRG,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,SPPC,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,SPPN,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,SPPS,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,SRCA,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,SRCE,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,SRSE,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,SRSG,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,TRE,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2030,TRE_WEST,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,BASN,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,CANO,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,CASO,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,FRCC,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,ISNE,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,MISC,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,MISE,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,MISS,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,MISW,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,NWPP,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,NYCW,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,NYUP,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,PJMC,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,PJMD,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,PJME,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,PJMW,,,,,,,,,,,,,,,,,,,base
base_thin_8760,2040,RMRG,,,,,,,,,,,,,,,,,,,base
