model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2040,short-base-200-retire,MWh,24756571
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2045,short-base-200-retire,MWh,24756571
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2050,short-base-200-retire,MWh,24249848
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,2045,short-base-200-retire,MWh,1837588
USENSYS,BASN,BASN_BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,2050,short-base-200-retire,MWh,10396512
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2040,short-base-200-retire,MWh,420205
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2045,short-base-200-retire,MWh,556337
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2050,short-base-200-retire,MWh,298511
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,short-base-200-retire,MWh,35699275
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,short-base-200-retire,MWh,16367829
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2035,short-base-200-retire,MWh,10445159
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2040,short-base-200-retire,MWh,9592094
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2045,short-base-200-retire,MWh,10054540
USENSYS,BASN,BASN_BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2050,short-base-200-retire,MWh,8691172
USENSYS,BASN,BASN_BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,short-base-200-retire,MWh,65362
USENSYS,BASN,BASN_BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2045,short-base-200-retire,MWh,89544
USENSYS,BASN,BASN_BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,short-base-200-retire,MWh,54744
