model,zone,resource_name,tech_type,planning_year,case,timestep,new_build,existing,unit,value
p1_High_Elect_Mid_RE,11,PJM_Rest_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,2.708233495499601
p1_High_Elect_Mid_RE,11,PJM_Rest_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,3.739980878058613
p1_High_Elect_Mid_RE,11,PJM_Rest_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,95898956.98618968
p1_High_Elect_Mid_RE,11,PJM_Rest_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.0963531299384568
p1_High_Elect_Mid_RE,11,PJM_Rest_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,1.159966855271841
p1_High_Elect_Mid_RE,11,PJM_Rest_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.2997944793642454
p1_High_Elect_Mid_RE,11,PJM_Rest_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,2030,Results_p1,all,1,0,MWh,0.3551256313741896
p1_High_Elect_Mid_RE,1,NENG_Rest_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,2834534.110145963
p1_High_Elect_Mid_RE,2,NY_Z_A_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,519462.8811577256
p1_High_Elect_Mid_RE,6,NY_Z_F_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,2273555.4652206204
p1_High_Elect_Mid_RE,10,PJM_EMAC_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,2382003.908665037
p1_High_Elect_Mid_RE,11,PJM_Rest_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,all,0,1,MWh,5180494.423434575
p1_High_Elect_Mid_RE,1,NENG_Rest_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,1.6215871216738986
p1_High_Elect_Mid_RE,2,NY_Z_A_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,147581.80946446708
p1_High_Elect_Mid_RE,3,NY_Z_B_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,1258639.9994497264
p1_High_Elect_Mid_RE,4,NY_Z_C&E_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,3182185.277216208
p1_High_Elect_Mid_RE,5,NY_Z_D_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,117.15307130431285
p1_High_Elect_Mid_RE,6,NY_Z_F_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,53.27302421992189
p1_High_Elect_Mid_RE,7,NY_Z_G-I_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,84.04102140728273
p1_High_Elect_Mid_RE,8,NY_Z_J_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,16.105150178197707
p1_High_Elect_Mid_RE,9,NY_Z_K_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,21.614477364615425
p1_High_Elect_Mid_RE,10,PJM_EMAC_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,1303890.3816001727
p1_High_Elect_Mid_RE,11,PJM_Rest_battery_moderate_0,Battery_*_Moderate,2030,Results_p1,all,1,0,MWh,1532846.9620161897
p1_High_Elect_Mid_RE,2,NY_Z_A_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,24830.58058835381
p1_High_Elect_Mid_RE,3,NY_Z_B_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,18668.962877136542
p1_High_Elect_Mid_RE,4,NY_Z_C&E_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,37231.13773845142
p1_High_Elect_Mid_RE,5,NY_Z_D_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,4308.3928655502295
p1_High_Elect_Mid_RE,6,NY_Z_F_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,22452.21555829044
p1_High_Elect_Mid_RE,7,NY_Z_G-I_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,41056.12809236353
p1_High_Elect_Mid_RE,8,NY_Z_J_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,147047.94171488815
p1_High_Elect_Mid_RE,9,NY_Z_K_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,49210.26423881569
p1_High_Elect_Mid_RE,10,PJM_EMAC_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,379881.0945683705
p1_High_Elect_Mid_RE,11,PJM_Rest_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,1680006.3671064845
p1_High_Elect_Mid_RE,1,NENG_Rest_res_water_heat_1,res_water_heat,2030,Results_p1,all,0,1,MWh,311482.34757775714
p1_High_Elect_Mid_RE,2,NY_Z_A_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,469032.9685929885
p1_High_Elect_Mid_RE,3,NY_Z_B_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,353799.40481161565
p1_High_Elect_Mid_RE,4,NY_Z_C&E_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,705807.7337527935
p1_High_Elect_Mid_RE,5,NY_Z_D_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,81704.95737364182
p1_High_Elect_Mid_RE,6,NY_Z_F_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,432924.8050068153
p1_High_Elect_Mid_RE,7,NY_Z_G-I_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,801833.0795470556
p1_High_Elect_Mid_RE,8,NY_Z_J_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,2896962.621897419
p1_High_Elect_Mid_RE,9,NY_Z_K_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,991873.7726715346
p1_High_Elect_Mid_RE,10,PJM_EMAC_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,9262736.728919355
p1_High_Elect_Mid_RE,11,PJM_Rest_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,27309179.834235266
p1_High_Elect_Mid_RE,1,NENG_Rest_trans_light_duty_1,trans_light_duty,2030,Results_p1,all,0,1,MWh,7529756.45755177
p1_High_Elect_Mid_RE,1,NENG_Rest_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,266448.0
p1_High_Elect_Mid_RE,1,NENG_Rest_biomass_2,Biomass,2030,Results_p1,all,0,1,MWh,505814.3999999996
p1_High_Elect_Mid_RE,1,NENG_Rest_biomass_3,Biomass,2030,Results_p1,all,0,1,MWh,947856.0
p1_High_Elect_Mid_RE,1,NENG_Rest_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,1751033.0407032685
p1_High_Elect_Mid_RE,2,NY_Z_A_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,215779.19999999984
p1_High_Elect_Mid_RE,2,NY_Z_A_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,5595.780699999996
p1_High_Elect_Mid_RE,3,NY_Z_B_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,98716.79999999974
p1_High_Elect_Mid_RE,3,NY_Z_B_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,269940.9637499998
p1_High_Elect_Mid_RE,4,NY_Z_C&E_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,662188.7999999996
p1_High_Elect_Mid_RE,4,NY_Z_C&E_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,970649.5531199996
p1_High_Elect_Mid_RE,5,NY_Z_D_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,215141.4327000001
p1_High_Elect_Mid_RE,6,NY_Z_F_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,435491.4878600001
p1_High_Elect_Mid_RE,7,NY_Z_G-I_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,84004.7424
p1_High_Elect_Mid_RE,10,PJM_EMAC_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,1355827.2000000032
p1_High_Elect_Mid_RE,10,PJM_EMAC_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,24847.702349999978
p1_High_Elect_Mid_RE,11,PJM_Rest_biomass_1,Biomass,2030,Results_p1,all,0,1,MWh,1172371.200000002
p1_High_Elect_Mid_RE,11,PJM_Rest_biomass_2,Biomass,2030,Results_p1,all,0,1,MWh,677040.0
p1_High_Elect_Mid_RE,11,PJM_Rest_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,all,0,1,MWh,783287.0166381403
p1_High_Elect_Mid_RE,1,NENG_Rest_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,8099916.371214347
p1_High_Elect_Mid_RE,2,NY_Z_A_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,288720.1754421667
p1_High_Elect_Mid_RE,3,NY_Z_B_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,218144.1315530391
p1_High_Elect_Mid_RE,4,NY_Z_C&E_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,433080.2643618249
p1_High_Elect_Mid_RE,5,NY_Z_D_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,49724.02940510879
p1_High_Elect_Mid_RE,6,NY_Z_F_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,264660.16294862976
p1_High_Elect_Mid_RE,7,NY_Z_G-I_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,489220.17593804334
p1_High_Elect_Mid_RE,8,NY_Z_J_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,1754776.870892624
p1_High_Elect_Mid_RE,9,NY_Z_K_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,598292.371320588
p1_High_Elect_Mid_RE,10,PJM_EMAC_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,9639644.050341995
p1_High_Elect_Mid_RE,11,PJM_Rest_distributed_generation_1,distributed_generation,2030,Results_p1,all,0,1,MWh,15647938.344592031
